SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuationInTranslation,CorpusName
569,1,13,-2.949325,-5.245065,-3.203844,-0.6957449,-4.421772,-4.982963,-5.927095,-3.179176,-3.724735,-2.890874,-3.714298,-2.888816,-2.479623,-0.4288007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7],[3_12],cmucssa
570,1,18,-4.302052,-0.4771213,#NAME?,-2.236219,-2.998897,-6.20823,-1.073489,-5.434627,-5.16764,-1.013691,-1.684089,-1.166552,-1.81047,-3.316445,-1.862088,-2.373765,-4.183117,-0.9061416,-0.4976429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[6_9_14_17],cmucssa
571,1,10,-2.541127,-5.13343,-3.478773,-2.023351,-9.109425,-4.094482,-1.000403,-5.26643,-6.079995,-0.937551,-0.5493164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6],[6_9],cmucssa
572,1,22,-4.583487,-3.43317,-5.812339,-3.85136,-4.903704,#NAME?,-5.171025,-1.600916,#NAME?,-1.197862,-4.310007,-4.529391,-4.281168,-2.40673,-3.535171,-6.611055,-5.549328,-1.073489,-5.434627,-4.438412,-3.404731,-0.5325662,-0.3449026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_8_9_15],[1_9_17_21],cmucssa
573,1,6,-3.23301,-6.374888,-3.179176,-3.724735,-2.98283,-1.373372,-0.3869446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[5],cmucssa
574,1,12,-4.502182,-2.331921,-5.331371,-4.206861,-2.690619,-5.126923,-3.484753,-0.726807,-3.034998,-1.432731,-5.672309,-1.966652,-0.6759315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[7_11],cmucssa
575,1,7,-3.222314,-1.591621,-1.601642,-2.798994,-0.4208078,-4.601481,-1.107018,-0.6297314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[6],cmucssa
576,1,17,-3.587335,-4.867227,-1.176091,-2.810962,-2.384596,-2.30995,-2.136289,-0.532717,-1.742318,-2.434233,-5.858614,-1.17916,-3.613667,-0.5316008,-3.078217,-3.876892,-1.896284,-0.5091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_10],[7_13_16],cmucssa
577,1,18,-4.442867,-5.134519,-3.610833,-6.119511,-4.169433,-1.974979,-0.3311085,-4.87915,-2.702786,-0.09691001,-1.938486,-1.613553,-1.995323,-5.140546,-1.690012,-1.930927,-2.438677,-0.7383841,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3],[6_12_17],cmucssa
578,1,9,-1.464192,-3.622745,-5.104991,-3.796915,-1.038316,-4.176255,-3.034458,-4.233019,-0.7367586,-0.4058753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[4_8],cmucssa
579,1,20,-5.291057,-2.978172,-5.225296,-1.164214,-2.673361,-7.055059,-5.478448,-1.073489,-6.190502,-5.588457,-1.600916,-6.846963,-4.980371,-2.119497,-5.048898,-1.779893,-2.285516,-3.323068,-2.034571,-0.9012107,-0.4368242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_8_11_12_13],[7_13_18_19],cmucssa
580,1,6,-6.115328,-5.556201,-5.433417,-6.070972,-5.590017,-1.02895,-0.6417693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[5],cmucssa
581,1,6,-4.002137,-2.41868,-2.517328,-3.652972,-0.1918855,-4.571155,-1.026329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[5],cmucssa
582,1,19,-4.374603,-2.446098,-0.2483236,-3.846874,-2.658006,-4.866795,-0.7621061,-4.596109,-2.137929,-1.214342,-6.575229,-4.981181,-1.349779,-4.65338,-3.007249,-2.940483,-3.240224,-2.976779,-1.373372,-0.3869446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_10_11_12_13],[2_6_9_18],cmucssa
583,1,8,-3.065489,-0.6650633,-5.659501,-2.669868,-6.924273,-4.383926,-4.150356,-1.303684,-0.5383909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[7],cmucssa
584,1,2,-5.976814,-4.253357,-3.344036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,cmucssa
585,1,11,-6.258925,-3.471599,-3.586831,#NAME?,-3.159547,-2.467901,-4.874741,-0.8201176,-4.717839,-7.499661,-6.458473,-2.570835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6_7_8_9_10],[1_2_4_7],cmucssa
586,1,18,-2.896868,-5.14314,-4.424705,-1.782907,-0.5531858,-2.922842,-3.491411,-5.746028,-2.96453,-3.344751,-2.049026,-3.536628,-4.627374,-3.644253,-0.662323,-2.859707,-2.573194,-0.5049582,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_15],[4_17],cmucssa
587,1,16,-5.637844,-1.885276,-5.870168,-1.115698,-2.915704,-3.134933,-4.290497,-5.589082,-3.147401,-1.733156,-5.99689,-3.745828,-4.003743,-1.914328,-4.806149,-0.7149346,-1.430171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7],[3_15],cmucssa
588,1,9,-4.002137,-1.228222,-4.488499,-0.8985423,-3.350204,-2.280351,-5.372681,-5.541397,-1.131529,-0.4811801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[8],cmucssa
589,1,26,-5.886802,-1.31969,-1.941651,-2.070346,-1.200952,-6.669791,-1.224531,-2.541748,-3.720149,-0.629897,-6.71441,-6.113059,-0.370216,-1.336746,-5.540351,-3.596813,-4.470831,-1.136041,-5.792612,-1.459201,-7.222059,-0.8406437,-5.676741,-1.504958,-7.698906,-1.199107,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[10],[9_12_17_19_21_23_25],cmucssa
590,1,18,-4.442867,-5.134519,-3.610833,-6.119511,-4.169433,-1.974979,-0.3311085,-4.87915,-2.702786,-0.09691001,-1.938486,-1.613553,-1.995323,-5.140546,-1.690012,-1.930927,-2.438677,-0.7383841,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3],[6_12_17],cmucssa
591,1,9,-5.512905,-1.656923,-4.40339,-4.148471,-4.145011,-1.692693,-6.431108,-3.727654,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_8],[5_7_8],cmucssa
592,1,20,-3.213507,-4.031432,-6.166569,-2.788236,-4.209426,-7.95021,-4.318192,-7.154969,-4.515054,-8.238651,-4.158522,-6.856183,-4.669096,-7.409346,-2.453371,-4.000777,-3.673928,-7.702023,-5.697034,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6],[3_6_8_10_12_14_19],cmucssa
593,1,6,-4.43675,-5.495594,-6.775359,-4.281918,-4.320051,-0.5049582,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[5],cmucssa
594,1,8,-5.512905,-5.228868,-0.5955775,-1.38895,-2.136289,-4.214566,-6.114262,-0.9592402,-0.6268836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[5_7],cmucssa
595,1,34,-4.302052,-2.974333,-2.500334,-1.687232,-5.503237,-3.332873,-2.830521,-0.5185139,-3.569764,-4.821809,-1.000403,-4.478061,-8.997354,-4.094482,-1.000403,-3.326662,-5.65492,-3.667299,-2.169009,-1.805988,-0.8394209,-2.978744,-3.400364,-4.584167,-0.7031527,-1.636958,-1.826859,-3.201769,-4.17214,-1.728673,-4.160981,-6.046295,-1.25956,-1.776025,-0.5008129,,,,,,,,,,,,,,,,,,,,,,,,,,[12],[10_14_24_33],cmucssa
596,1,14,-2.791026,-5.592477,-5.022952,-2.55054,-4.242532,-3.486084,-1.063136,-2.602311,-5.656124,-4.04716,-3.341264,-4.73945,-2.060194,-0.8968047,-0.4368242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3_6_12_13],cmucssa
597,1,14,-5.804662,-3.277536,-6.103642,-2.765552,-3.796502,-2.292164,-5.559079,-4.850151,-3.737127,-4.804143,-1.156347,-4.838699,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12_13],[1_13],cmucssa
598,1,23,-5.415995,-3.119039,-0.7519094,-4.857255,-2.981155,-4.493014,-2.376812,-2.982543,-5.10123,-0.9182386,-7.222059,-0.8406437,-6.112469,-0.7998093,-6.703849,-1.244165,-8.264418,-1.38511,-3.799369,-1.974281,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5],[9_11_13_15_17_22],cmucssa
599,1,15,-4.876083,-4.155057,-3.735911,-6.414781,-5.44187,-1.03353,-4.757381,-2.702786,-0.09691001,-3.256418,-2.620255,-5.034127,-1.73858,-6.614591,-1.002063,-0.5537555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[5_14],cmucssa
600,1,23,-5.211875,-2.804964,-1.306591,-1.749434,-6.040668,-0.8699647,-0.6478175,-0.2891772,-1.795301,-0.9360902,-2.60119,-5.729619,-7.257512,-1.357034,-5.413499,-5.868249,-2.389478,-5.47421,-2.596043,-4.981376,-1.686886,-5.052303,-3.257962,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12_13_19],[5_7_13_22],cmucssa
601,1,25,-3.527254,-1.80956,-3.102835,-1.163106,-2.576751,-3.813736,-5.469163,-1.556965,-0.7037689,-0.9063197,-4.377647,-4.537277,-2.340834,-0.2730013,-5.850214,-3.972109,-3.559633,-1.364868,-2.337913,-4.84882,-2.573873,-4.394336,-2.553863,-5.35525,-1.627634,-0.423602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[16_17],[9_13_17_24],cmucssa
602,1,12,-2.636784,-9.14838,-4.01631,-1.920271,-6.250583,-4.573983,-4.424437,-4.973811,-4.744375,-2.106786,#NAME?,-4.07272,-1.463427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_10_11],[0_9_11],cmucssa
603,1,9,-2.715695,-4.127041,-4.22452,-3.960542,-3.17602,-5.35393,-4.540573,-3.295127,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_5],[8],cmucssa
604,1,15,-4.673008,-5.141126,-6.930436,-2.432533,-2.940311,-0.831223,-2.432403,-3.994794,-3.604453,-0.803283,-3.663088,-1.958066,-5.899435,-3.558488,-1.272393,-0.4210053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9],[5_9_14],cmucssa
605,1,18,-5.512905,-4.952423,-3.174786,-4.301516,-0.4126633,-3.974064,-3.337041,-6.217316,-6.011786,-1.221664,-5.068023,-5.058062,-2.223601,-5.541527,-1.215996,-0.7572108,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_16_17],[4_15_17],cmucssa
606,1,18,-3.065489,-2.758134,-4.496676,-0.5049582,-6.350121,-3.486448,-0.6215063,-2.264818,-2.498204,-6.81167,-3.074322,-6.435258,-1.34525,-3.292447,-5.772834,-3.690953,-4.767817,-0.629897,-0.6297314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3_7_12_17],cmucssa
607,1,11,-4.859693,#NAME?,-4.221648,-1.173428,-3.854531,-5.552954,-4.537528,-3.142316,-3.476042,-4.765145,-1.137055,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4_5],[3_10],cmucssa
608,1,16,-7.042348,-2.356607,-1.173155,-5.164857,-1.20412,-0.2688453,-1.698437,-2.457915,-5.665248,-1.298437,-1.166786,-0.6255411,-3.704605,-4.743793,-2.763319,-0.5344167,-0.4368242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_10_11],[6_11_14_15],cmucssa
609,1,29,-3.0935,-1.799616,-4.071173,-5.10751,-6.047357,-2.112083,-0.9820795,-5.50745,-5.272876,-1.61512,-2.744831,-2.347135,-3.260066,-5.891377,-1.081215,-5.459758,-3.932415,-3.025736,-3.466142,-3.968558,-3.83968,-6.515191,-5.549328,-1.073489,-5.047487,-1.690012,-1.930927,-2.438677,-0.7383841,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_21_22_23],[14_23_28],cmucssa
610,1,7,-4.512905,-1.48867,-5.222963,-4.53943,-1.632292,-5.266237,-1.941651,-1.06923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_4_6],cmucssa
611,1,13,-3.065489,-2.758134,-4.496676,-0.5049582,-6.350121,-3.486448,-0.6215063,-2.264818,-2.498204,-6.81167,-3.074322,-6.435258,-1.754386,-0.4955176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3_7_12],cmucssa
612,1,16,-4.495176,-5.272847,-3.878344,-4.11811,-3.894188,-2.642889,-1.042933,-3.260066,-0.7366862,-2.096244,-1.419058,-3.618064,-2.225737,-5.461759,-4.638225,-3.85528,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_14_15],[1_8_15],cmucssa
613,1,16,-4.015745,-1.890545,-6.879431,-2.129812,-5.050814,-0.9543071,-0.8647204,-2.880769,-5.573335,-3.620229,-5.030754,-0.9820795,-3.745524,-4.052982,-4.128901,-1.169474,-0.5717984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6],[6_11_15],cmucssa
614,1,12,-5.512905,-4.322259,-0.3273802,-4.021107,-3.973967,-2.54846,-4.623814,-3.427135,-3.496683,-3.175889,-4.534886,-1.149626,-0.4182391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[11],cmucssa
615,1,23,-5.886802,-6.176804,-3.74669,-5.127323,-0.6956164,-5.094909,-1.520078,-2.875738,-6.967708,-4.67606,-0.9934592,-6.50072,-4.033041,-1.782907,-0.5531858,-6.385704,-3.216611,-4.193863,-4.411843,-5.365376,-3.816968,-2.495279,-2.286283,-0.4263434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11],[2_4_10_14_22],cmucssa
616,1,3,-2.715695,-6.229505,-1.035078,-2.385227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],,cmucssa
617,1,15,-3.370151,-0.5101284,-1.68325,-5.503237,-3.541315,-5.62704,-5.189602,-2.442778,#NAME?,-3.87907,-5.472579,-3.610833,-6.119511,-2.847538,-1.190021,-0.4180338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6_8_9_10_11_12],[14],cmucssa
618,1,5,-5.512905,-4.106152,-6.033927,-5.855669,-0.8237057,-0.4979049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_4],cmucssa
619,1,10,-5.512905,-3.560552,-2.453907,-5.436059,-3.59882,-4.016349,-1.692693,-6.431108,-2.933994,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_9],[6_8_9],cmucssa
620,1,13,-3.71993,-5.153547,-1.641526,-4.112301,-2.415563,-3.800745,-0.8059883,-1.481371,-1.405765,-3.152538,-3.129018,-2.476796,-0.1571234,-0.3449026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[6_8_12],cmucssa
621,1,7,-5.512905,-5.49364,-0.6405743,-3.264284,-1.806646,-3.774764,-4.260503,-2.462982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[2],cmucssa
622,1,11,-4.138768,-1.411926,#NAME?,-1.197862,#NAME?,-6.611362,-1.12509,-4.593742,-4.044679,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5_6_7_8_9_10],[1_3_6_10],cmucssa
623,1,6,-5.313333,-4.707135,-3.881676,-4.792416,-5.854287,-1.742426,-0.6232493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[5],cmucssa
624,1,13,-5.177113,-4.139866,-3.285928,-3.780819,-1.09073,-5.716825,-4.460705,-0.9849623,-5.042927,-1.458128,-6.748915,-1.143907,-7.633493,-1.901674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7_8_9_10_11_12],[4_7_9_11],cmucssa
625,1,10,-5.886802,-0.8059883,-1.214342,-3.364491,-6.861522,-4.981181,-2.192048,-5.448431,-5.005092,-4.742782,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_4_5],[2_3_9],cmucssa
626,1,18,-3.213507,-4.031432,-5.916197,-2.149219,-5.867171,-0.9694159,-2.480381,-5.678431,-1.035078,-6.430705,-5.611635,-6.148693,-0.640781,-6.743023,-5.803474,-6.426827,-2.121124,-1.586683,-0.2205153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_9],[5_8_12_17],cmucssa
627,1,17,-3.535182,-2.729771,-2.909322,-0.4909534,-3.390516,-4.282516,-3.741679,-2.905676,-4.450145,-2.046105,#NAME?,-3.836725,-4.181838,-5.67024,-3.218899,-7.653191,-3.500135,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12_13_14_15_16],[3_9_10_14_16],cmucssa
628,1,7,-5.512905,-2.671163,-3.269186,-5.702331,-6.494576,-3.137659,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[6],cmucssa
629,1,11,-5.478143,-3.976143,-4.390361,-5.705824,-0.9130863,-3.67681,-4.413996,-1.941488,-4.646574,-4.81036,-1.00341,-0.6147607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[4_10],cmucssa
630,1,5,-4.876083,-2.474347,#NAME?,-4.877217,-3.924769,-2.782259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_2_3_4],,cmucssa
631,1,6,-2.772477,-2.948761,-7.47853,-5.905265,-2.141399,-1.519199,-0.4190113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_2_3_4_5],[0_5],cmucssa
632,1,17,-4.410243,-0.06790023,-3.872422,-3.423826,-4.744702,-1.435459,-1.661305,-4.534016,-5.498216,-3.610386,-4.562783,-3.991392,-3.011712,-6.18209,-0.238549,-6.368963,-1.259899,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6_7_8],[1_6_14_16],cmucssa
633,1,20,-4.876083,-4.155057,-5.318523,-1.138269,-4.090581,-1.6114,-2.666929,-2.792533,-2.042707,-6.199244,-4.082415,-2.522732,-1.661576,-4.155995,-3.535111,-0.9278191,-3.080314,-4.30739,-8.413485,-1.686462,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[15_19],cmucssa
634,1,21,-4.637844,-2.641404,-4.046805,-5.887151,-0.745909,-4.542248,-1.219601,-0.4733116,-4.764984,-5.642879,-0.7214034,-2.116913,-2.409096,-1.687232,-5.503237,-3.655953,-4.125935,-1.409855,-3.876888,-6.573426,-1.09177,-0.5314789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_3_4],[4_10_20],cmucssa
635,1,16,-4.015745,-1.890545,-6.879431,-2.129812,-5.050814,-0.9543071,-0.8647204,-2.880769,-5.573335,-3.620229,-5.030754,-0.9820795,-3.745524,-4.052982,-4.128901,-1.169474,-0.5717984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6],[6_11_15],cmucssa
636,1,7,-5.291057,-2.978172,-5.225296,-2.582988,-0.6690068,-6.702332,-5.549328,-2.847538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],,cmucssa
637,1,12,-5.073573,-5.722246,-0.9292351,-5.423159,-0.7911162,-5.050814,-1.434931,-0.4842119,-1.613628,-4.527183,-2.959075,-0.8960384,-0.4925061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],[2_7_11],cmucssa
638,1,9,-6.258925,-2.096591,-2.32165,-6.059422,-0.9671638,-3.826458,-3.875054,-1.861383,-2.268026,-1.266821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[4_8],cmucssa
639,1,12,-4.410243,-4.389461,-7.484358,#NAME?,-2.909323,-2.827504,-1.573505,-1.259186,-3.79891,-1.346878,-2.427449,-0.6925359,-0.4368242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[4_10_11],cmucssa
640,1,6,-5.688997,-4.478161,-1.962407,-6.265564,-3.727654,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[2_4_5],cmucssa
641,1,15,-4.876083,-3.639942,-5.063249,-3.610833,-6.119511,-1.073489,-6.575229,-4.981181,-2.473773,-3.456655,-2.082313,-0.3311085,-5.543231,-5.16764,-1.137055,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5_6_7],[5_11_14],cmucssa
642,1,10,-5.060607,-6.831167,-5.407949,-1.173428,-5.034318,-3.514147,-3.320525,-2.824655,-2.253223,-0.2418198,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3],[3_9],cmucssa
643,1,5,-3.23301,-4.577444,-6.424465,-2.846304,-0.6088657,-0.095638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[4],cmucssa
644,1,8,-2.675791,-0.5926315,-6.566783,-4.638225,-2.666661,-0.9360827,-4.813789,-0.7579479,-0.6297314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[7],cmucssa
645,1,12,-3.152754,-1.426495,-4.690167,-5.845293,-3.683765,-4.911628,-2.81871,#NAME?,-3.159547,-2.467901,-4.874741,-2.193077,-0.3707161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9_10_11],[4_6_7_8_11],cmucssa
646,1,24,-5.249664,-4.147433,-3.952621,-5.730742,-3.952621,-1.561314,-3.886795,-5.071863,-4.18602,-1.148083,-2.755551,-4.023702,-1.39794,-5.770661,-1.104315,-1.455353,-3.096416,-1.994788,-4.089754,-0.8064361,-3.859222,-5.355831,-1.964966,-1.225863,-3.431187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[16_17_20_21_22_23],[5_9_15_19_23],cmucssa
647,1,15,-5.512905,-1.981544,-3.046895,-1.817203,-1.234172,-3.576472,-0.6606302,-2.685302,-2.372009,-5.076862,-0.8922411,-5.470249,-1.054566,-1.338908,-0.5679287,-0.3585943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[6_10_14],cmucssa
648,1,3,#NAME?,-5.118221,-4.544375,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[2],cmucssa
649,1,10,-4.876083,-5.271683,-2.129812,-5.31912,-3.776451,-0.5049582,-5.29107,-1.834045,-7.63964,-4.355993,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9],[7_9],cmucssa
650,1,12,-5.291057,-4.133718,-3.167163,-2.605171,-4.325308,-6.515191,-5.549328,-0.9658554,-4.131227,-5.450655,-6.164794,-2.806403,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],[7_11],cmucssa
651,1,6,-6.100998,-5.745457,-2.898934,#NAME?,-3.923638,-3.473844,-0.2684461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3],[3_5],cmucssa
652,1,8,-2.636784,-6.290748,-3.558677,-3.8203,#NAME?,-4.53948,-4.337708,-0.8276999,-0.3944347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_5],[0_4_7],cmucssa
653,1,13,-2.791026,-2.244758,-4.811299,-1.809963,-5.10132,-0.5247629,-7.645933,-6.399761,-2.309894,-0.7527016,-3.334486,-2.282677,-2.169511,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[5_12],cmucssa
