word index,word form,pos-tag,head,dep rel,frequency,Surprisal
2,大致,JJ,4,amod,6.19E-17,4.815736
3,楼面,NN,5,nsubj,,6.531502
4,平面图,VV,0,root,1.23E-18,3.538397
,,,,,,
CMU,366,,,,,
0,走进,VV,4,dep,1.57E-20,5.886802
1,房子,NN,1,dobj,5.70E-17,2.977722
2,就,AD,4,advmod,3.73E-15,2.278888
3,觉得,VV,0,root,2.53E-16,3.358775
4,房子,NN,12,nsubj,5.70E-17,5.32089
5,是,VC,12,cop,1.98E-14,1.865884
6,一,CD,12,nummod,1.35E-14,1.186989
7,个,M,7,mark:clf,4.57E-15,6.566783
8,气氛,NN,10,nsubj,5.04E-17,6.088486
9,愉悦,VA,12,amod,4.06E-18,6.487556
10,的,DEC,10,mark,1.12E-13,0.4749871
11,地方,NN,4,ccomp,1.04E-15,2.799832
12,！,PU,4,punct,,3.379917
,,,,,,
CMU,370,,,,,
0,租,VV,0,root,1.62E-17,5.387967
1,一,CD,4,nummod,1.35E-14,2.169854
2,个,M,2,mark:clf,4.57E-15,5.461759
3,房间,NN,1,dobj,3.80E-17,3.134434
4,或者,CC,1,cc,6.81E-16,3.590099
5,一,CD,9,nummod,1.35E-14,2.489693
6,整,JJ,8,amod,8.06E-17,6.460328
7,个,M,6,mark:clf,4.57E-15,3.440771
8,房子,NN,11,dep,5.70E-17,4.638225
9,都,AD,11,advmod,3.54E-15,2.09263
10,可以,VV,1,conj,2.86E-15,1.540674
11,。,PU,1,punct,,2.034903
,,,,,,
CMU,372,,,,,
0,还有,AD,9,advmod,2.17E-19,3.674056
1,个别,JJ,3,amod,8.00E-17,3.945385
2,房子,NN,8,conj,5.70E-17,5.174943
3,和,CC,8,cc,1.59E-14,1.724007
4,个别,JJ,8,amod,8.00E-17,4.508081
5,单独,JJ,8,amod,4.68E-17,4.751499
6,的,DEG,6,case,1.12E-13,0.7125383
7,房间,NN,9,nsubj,3.80E-17,2.891268
8,招租,VV,0,root,2.06E-20,7.345696
9,。,PU,9,punct,,0.8239087
,,,,,,
CMU,373,,,,,
0,房间,NN,2,nsubj,3.80E-17,5.415995
1,位,VV,0,root,7.78E-16,3.895075
2,于,P,9,case,2.99E-15,3.735911
3,房子,NN,7,compound:nn,5.70E-17,5.631359
4,三,CD,7,nummod,3.17E-15,3.959598
5,层,M,5,mark:clf,1.86E-16,1.949523
6,楼,NN,9,nmod:assmod,1.04E-16,3.089462
7,的,DEG,7,case,1.12E-13,1.605426
8,第三,OD,2,nmod:prep,1.20E-18,Infinity
9,层,M,9,mark:clf,1.86E-16,3.734745
10,。,PU,2,punct,,1.171998
,,,,,,
CMU,375,,,,,
0,整个,DT,2,det,4.43E-16,3.732348
1,房子,NN,4,nmod:topic,5.70E-17,4.488641
2,家具,NN,4,nsubj,1.16E-17,5.760885
3,齐全,VA,0,root,2.54E-17,6.166569
4,，,PU,4,punct,,0.370216
5,出租,NN,7,compound:nn,4.50E-17,5.525131
6,卧室,NN,9,nmod:topic,3.33E-18,6.347696
7,家具,NN,9,nsubj,1.16E-17,5.781268
8,齐全,VA,4,conj,2.54E-17,6.166569
9,，,PU,4,punct,,0.370216
10,可以,VV,12,aux:modal,2.86E-15,2.75564
11,打包,VV,4,conj,1.27E-18,4.946935
12,低价,NN,14,compound:nn,1.35E-20,2.996804
13,转让,NN,12,dobj,8.71E-17,2.149022
14,，,PU,12,punct,,1.28792
15,方便,VV,12,conj,8.60E-17,3.941525
16,拎包,NN,16,dobj,5.06E-20,Infinity
17,入住,VV,16,ccomp,7.82E-19,5.243498
18,。,PU,4,punct,,0.9292497
,,,,,,
CMU,377,,,,,
0,7/27/2016,CD,3,nummod,,Infinity
1,的,DEG,1,case,1.12E-13,1.397776
2,更新,NN,9,dep,1.07E-16,4.068022
3,-,PU,9,punct,,3.760496
4,还有,AD,9,advmod,2.17E-19,5.075048
5,两,CD,9,nummod,2.28E-15,1.726108
6,个,M,6,mark:clf,4.57E-15,0.4241609
7,卧室,NN,9,compound:nn,3.33E-18,4.601481
8,招租,NN,11,nsubj,2.06E-20,7.300645
9,，,PU,11,punct,,0.4771213
10,欢迎,VV,0,root,1.39E-16,4.960226
11,联系,VV,11,ccomp,6.05E-16,5.068726
12,。,PU,11,punct,,0.6328061
,,,,,,
CMU,380,,,,,
0,可以,VV,2,aux:modal,2.86E-15,3.535944
1,租,VV,0,root,1.62E-17,4.637306
2,整,DT,5,det,8.06E-17,5.415355
3,个,M,3,mark:clf,4.57E-15,3.440771
4,房子,NN,2,dobj,5.70E-17,4.638225
5,，,PU,2,punct,,0.5435368
6,也,AD,9,advmod,5.45E-15,1.722035
7,可以,VV,9,aux:modal,2.86E-15,1.419058
8,租,VV,2,conj,1.62E-17,3.618064
9,单独,JJ,15,amod,4.68E-17,5.306193
10,一,CD,15,nummod,1.35E-14,1.896322
11,个,M,11,mark:clf,4.57E-15,5.50316
12,两,CD,15,nummod,2.28E-15,3.985012
13,个,M,13,mark:clf,4.57E-15,0.8847487
14,卧室,NN,9,dobj,3.33E-18,4.601481
15,。,PU,2,punct,,1.107018
,,,,,,
CMU,381,,,,,
0,如果,CS,2,advmod,1.19E-15,2.949325
1,没有,VE,8,dep,2.81E-15,1.803912
2,简单,JJ,4,amod,2.57E-16,3.989205
3,介绍,NN,2,dobj,2.96E-16,2.717161
4,，,PU,8,punct,,0.9863015
5,我,PN,8,nsubj,5.51E-15,3.205403
6,会,VV,8,aux:modal,3.45E-15,3.421826
7,认为,VV,0,root,1.37E-15,3.014102
8,很,AD,12,advmod,2.06E-15,2.579287
9,可能,AD,9,dep,1.41E-15,0.6572152
10,是,VC,12,cop,1.98E-14,0.4842433
11,诈骗,NN,8,ccomp,8.87E-18,5.081351
12,。,PU,8,punct,,1.414925
,,,,,,
CMU,382,,,,,
0,备注,NN,7,dep,2.28E-18,4.088296
1,:,PU,7,punct,,0.7962205
2,中国,NR,4,nmod:assmod,4.33E-15,3.085338
3,房东,NN,7,nsubj,4.22E-19,6.873876
4,，,PU,7,punct,,1.014779
5,特别,AD,7,advmod,8.88E-16,3.162914
6,好,VA,0,root,1.73E-15,3.547571
7,。,PU,7,punct,,0.6208094
,,,,,,
CMU,385,,,,,
0,房东,NN,3,nsubj,4.22E-19,6.258925
1,只,AD,3,advmod,8.69E-16,3.757372
2,给,VV,16,dep,1.05E-15,2.573531
3,了,AS,3,aux:asp,1.80E-14,0.5249419
4,一,CD,9,nummod,1.35E-14,2.108275
5,张,M,5,mark:clf,1.40E-16,1.679325
6,房子,NN,9,compound:nn,5.70E-17,5.326414
7,外,NN,9,compound:nn,1.07E-15,2.606247
8,观照,NN,3,dobj,3.33E-18,7.482525
9,，,PU,3,punct,,0.8044802
10,比较,AD,12,advmod,8.65E-16,4.031187
11,无关紧要,VA,3,conj,,6.928494
12,我,PN,16,nsubj,5.51E-15,4.712902
13,就,AD,16,advmod,3.73E-15,1.957785
14,不,AD,16,neg,8.49E-15,1.419859
15,上传,VV,0,root,,5.3234
16,了,AS,16,aux:asp,1.80E-14,0.8837848
17,。,PU,16,punct,,1.749151
,,,,,,
CMU,386,,,,,
0,目前,NT,7,nmod:tmod,5.97E-16,2.62365
1,只有,AD,3,advmod,7.29E-16,2.212561
2,两,CD,5,nummod,2.28E-15,1.509914
3,个,M,3,mark:clf,4.57E-15,0.4520073
4,房间,NN,7,dep,3.80E-17,3.375618
5,可,VV,7,aux:modal,1.43E-15,3.590099
6,租,VV,0,root,1.62E-17,5.956112
7,。,PU,7,punct,,1.742426
,,,,,,
CMU,391,,,,,
0,确实,AD,2,advmod,1.23E-16,5.550694
1,发,VV,0,root,6.77E-16,4.84728
2,过,AS,2,aux:asp,1.22E-15,4.025167
3,邮件,NN,2,dobj,2.05E-17,5.444743
4,给,VV,2,dep,1.05E-15,2.380663
5,我,PN,5,dobj,5.51E-15,1.920783
6,啊,SP,5,discourse,3.41E-17,3.519383
7,，,PU,2,punct,,1.215635
8,em@25,CD,2,conj,,Infinity
,,,,,,
CMU,392,,,,,
0,整个,DT,2,det,4.43E-16,3.732348
1,房子,NN,4,nmod:assmod,5.70E-17,4.488641
2,的,DEG,2,case,1.12E-13,1.138269
3,结构,NN,13,dep,1.09E-15,3.322163
4,：,PU,13,punct,,2.001183
5,一,CD,13,dep,1.35E-14,2.012969
6,楼,M,6,mark:clf,1.04E-16,5.848589
7,是,VC,13,cop,1.98E-14,1.85848
8,客厅,NN,13,conj,6.20E-18,6.021773
9,、,PU,13,punct,,0.8699647
10,餐厅,NN,13,conj,6.78E-18,0.6478175
11,和,CC,13,cc,1.59E-14,0.8065234
12,厨房,NN,0,root,1.60E-17,1.58121
13,（,PU,17,punct,,2.295561
14,厨房,NN,17,nsubj,1.60E-17,5.397918
15,很,AD,17,advmod,2.06E-15,4.585149
16,好,VA,13,dep,1.73E-15,3.559633
17,，,PU,17,punct,,1.364868
18,夏天,NT,21,nmod:tmod,2.79E-17,4.86719
19,可以,VV,21,aux:modal,2.86E-15,1.965141
20,打开,VV,17,conj,6.93E-17,3.181872
21,后门,NN,21,dobj,1.33E-18,6.169579
22,到,VV,21,conj,5.42E-15,3.248589
23,阳台,NN,23,dobj,4.39E-18,4.991018
24,）,PU,17,punct,,2.069259
25,。,PU,13,punct,,0.9819754
,,,,,,
CMU,398,,,,,
0,卧室,NN,2,nsubj,3.33E-18,6.527233
1,大,VA,0,root,4.04E-15,3.773027
2,，,PU,2,punct,,1.399947
3,含,VV,2,conj,3.65E-17,4.388564
4,单人,NN,6,compound:nn,,5.515866
5,床,NN,14,dep,1.33E-17,5.634497
6,，,PU,14,punct,,0.7628116
7,以及,CC,14,cc,1.05E-15,2.513829
8,公司,NN,10,compound:nn,2.03E-15,3.659141
9,准备,NN,14,nmod:assmod,3.56E-16,3.785121
10,的,DEG,10,case,1.12E-13,0.9414768
11,桌子,NN,14,conj,1.25E-17,5.042723
12,和,CC,14,cc,1.59E-14,1.661398
13,转椅,NN,4,dobj,5.62E-20,7.524416
14,（,PU,26,punct,,2.267944
15,这,PN,22,nsubj,9.99E-15,3.042733
16,是,VC,22,cop,1.98E-14,0.5892228
17,我,PN,22,nsubj,5.51E-15,2.01964
18,特别,AD,22,advmod,8.88E-16,3.96749
19,和,P,21,case,1.59E-14,3.641147
20,公司,NN,22,nmod:prep,2.03E-15,3.634062
21,协商,VV,24,acl,1.09E-16,4.090172
22,的,DEC,22,mark,1.12E-13,1.441161
23,他们,PN,26,nsubj,2.97E-15,4.702823
24,可以,VV,26,aux:modal,2.86E-15,2.338305
25,提供,VV,4,dep,8.47E-16,2.275625
26,）,PU,26,punct,,3.127843
27,，,PU,2,punct,,0.552086
28,真正,AD,30,advmod,4.13E-16,4.827079
29,做到,VV,2,conj,4.06E-20,2.163502
30,拎包,AD,32,advmod,5.06E-20,Infinity
31,入住,VV,30,ccomp,7.82E-19,5.243498
32,！,PU,2,punct,,4.326986
,,,,,,
CMU,399,,,,,
0,缺点,NN,10,nsubj,5.96E-17,4.884516
1,是,VC,10,cop,1.98E-14,0.4288166
2,三,CD,5,nummod,3.17E-15,3.234167
3,个,M,3,mark:clf,4.57E-15,0.7152783
4,人,NN,10,compound:nn,8.08E-15,1.862088
5,共用,JJ,10,amod,4.01E-18,Infinity
6,一,CD,10,dep,1.35E-14,2.366728
7,整,DT,10,det,8.06E-17,6.435258
8,个,M,8,mark:clf,4.57E-15,3.440771
9,卫生间,NN,0,root,4.05E-18,4.93294
10,，,PU,10,punct,,0.4988647
11,但,AD,32,advmod,3.12E-15,1.708946
12,考虑,VV,32,dep,4.18E-16,4.099545
13,到,VV,13,advmod:rcomp,5.42E-15,3.150277
14,距离,NN,22,conj,8.75E-17,3.630849
15,和,CC,22,cc,1.59E-14,2.338932
16,水电气,NN,20,compound:nn,,6.714071
17,费,NN,20,conj,3.25E-16,4.866289
18,和,CC,20,cc,1.59E-14,2.005021
19,家具,NN,22,compound:nn,1.16E-17,4.331501
20,全,DT,22,det,1.03E-15,3.795164
21,包,NN,24,compound:nn,7.36E-17,4.892569
22,等,ETC,22,etc,2.53E-15,2.21057
23,条件,NN,13,dobj,1.24E-15,3.598693
24,，,PU,32,punct,,0.5212368
25,这,PN,32,nsubj,9.99E-15,2.093422
26,绝对,AD,32,advmod,1.63E-16,3.788779
27,是,VC,32,cop,1.98E-14,0.3117539
28,个,M,32,nummod,4.57E-15,1.423246
29,特别,AD,31,advmod,8.88E-16,2.907411
30,好的,VV,32,acl,9.11E-20,Infinity
31,选择,NN,10,conj,5.14E-16,3.826252
,,,,,,
CMU,400,,,,,
0,房子,NN,7,dep,5.70E-17,5.512905
1,：,PU,7,punct,,4.075258
2,是,VC,7,cop,1.98E-14,3.34785
3,一,CD,7,nummod,1.35E-14,1.00447
4,个,M,4,mark:clf,4.57E-15,6.566783
5,整套,JJ,7,amod,1.74E-17,6.358877
6,房子,NN,0,root,5.70E-17,5.147523
7,，,PU,7,punct,,0.745909
8,有,VE,7,conj,1.01E-14,2.484141
9,中央,NN,11,compound:nn,1.10E-15,3.77959
10,空调,NN,9,dobj,1.23E-17,5.514458
11,。,PU,7,punct,,1.728974
,,,,,,
CMU,401,,,,,
0,出租,NN,2,compound:nn,4.50E-17,5.886802
1,时间,NN,4,conj,9.88E-16,3.979539
2,和,CC,4,cc,1.59E-14,1.850074
3,租金,NN,10,dep,2.34E-17,4.978769
4,：,PU,10,punct,,3.597689
5,7/31/2016,CD,8,dep,,Infinity
6,~,PU,8,punct,,4.408527
7,6/30/2016，$300,CD,10,dep,,Infinity
8,每,DT,10,det,9.51E-16,3.483315
9,月,NN,0,root,5.24E-15,3.653591
10,。,PU,10,punct,,2.193077
,,,,,,
CMU,403,,,,,
0,房租,NN,3,nsubj,5.06E-18,6.258925
1,已,AD,3,advmod,1.06E-15,4.229579
2,包含,VV,0,root,1.40E-16,3.199405
3,所有,DT,5,det,6.50E-16,1.400869
4,服务费,NN,3,dobj,,4.917965
5,。,PU,3,punct,,0.7226339
,,,,,,
CMU,405,,,,,
0,一,CD,3,dep,1.35E-14,2.791026
1,楼,M,1,mark:clf,1.04E-16,5.695485
2,有,VE,0,root,1.01E-14,2.147275
3,门卫,NN,3,dobj,3.06E-19,5.914914
4,，,PU,3,punct,,1.079181
5,负责,JJ,7,amod,4.19E-16,3.246245
6,人员,NN,8,nsubj,1.11E-15,3.47367
7,进出,VV,3,conj,1.25E-17,2.999398
8,管理,NN,12,conj,2.55E-15,4.222725
9,以及,CC,12,cc,1.05E-15,2.834802
10,收发,NN,12,compound:nn,2.25E-18,5.761023
11,包裹,NN,8,dobj,4.90E-18,5.332074
12,，,PU,3,punct,,1.186566
13,所以,AD,16,advmod,8.57E-16,2.529231
14,不用,AD,16,advmod,5.89E-17,3.224381
15,担心,VV,3,conj,6.17E-17,1.532987
16,安全,NN,18,compound:nn,4.75E-16,3.341305
17,问题,NN,20,conj,3.24E-15,0.726807
18,以及,CC,20,cc,1.05E-15,2.696223
19,包裹,NN,21,nsubj,4.90E-18,4.820607
20,丢失,VV,16,ccomp,1.30E-17,6.184783
21,。,PU,3,punct,,0.8854789
,,,,,,
CMU,406,,,,,
0,有,VE,0,root,1.01E-14,2.715695
1,室内,NN,4,conj,1.87E-17,4.671109
2,和,CC,4,cc,1.59E-14,2.146345
3,室外,NN,6,nmod:assmod,4.09E-18,0.1856366
4,的,DEG,4,case,1.12E-13,0.903634
5,停车场,NN,1,dobj,4.11E-20,4.423057
6,，,PU,1,punct,,0.6882755
7,而且,AD,16,advmod,1.05E-15,2.88387
8,周围,NN,11,nmod:assmod,8.56E-17,3.898997
9,的,DEG,9,case,1.12E-13,0.5708259
10,街区,NN,16,nsubj,3.81E-18,3.0234
11,都,AD,16,advmod,3.54E-15,1.897645
12,可以,VV,16,aux:modal,2.86E-15,1.602715
13,免费,AD,16,advmod,2.69E-17,2.222576
14,沿街,AD,16,advmod,1.24E-19,6.882966
15,停车,VV,1,dep,1.01E-17,5.490226
16,。,PU,1,punct,,0.8937365
,,,,,,
CMU,409,,,,,
0,卧室,NN,9,advmod:loc,3.33E-18,6.527233
1,内,LC,1,case,1.17E-15,1.467137
2,一,CD,5,nummod,1.35E-14,2.705628
3,个,M,3,mark:clf,4.57E-15,5.414525
4,衣柜,NN,9,nmod:topic,4.72E-19,6.088486
5,，,PU,9,punct,,1.244165
6,客厅,NN,9,nsubj,6.20E-18,5.831643
7,另,AD,9,advmod,6.60E-16,4.122072
8,有,VE,0,root,1.01E-14,3.864539
9,一,CD,12,nummod,1.35E-14,1.455138
10,个,M,10,mark:clf,4.57E-15,5.503237
11,衣柜,NN,9,dobj,4.72E-19,6.088486
12,。,PU,9,punct,,1.382467
,,,,,,
CMU,410,,,,,
0,因为,P,5,case,1.28E-15,2.896955
1,是,VC,5,cop,1.98E-14,1.939256
2,学校,NN,5,nmod:assmod,6.26E-16,3.665742
3,的,DEG,3,case,1.12E-13,0.5137354
4,房产,NN,16,nmod:prep,1.44E-17,4.957655
5,，,PU,16,punct,,0.6448947
6,住户,NN,16,nsubj,5.94E-18,5.064132
7,基本,AD,16,advmod,1.26E-15,4.17812
8,均,AD,16,advmod,2.50E-16,3.487775
9,为,VC,16,cop,6.56E-15,0.4466268
10,匹,M,16,nummod,5.48E-18,5.621608
11,大,JJ,16,amod,4.04E-15,0.8059883
12,的,DEG,12,case,1.12E-13,1.111739
13,教职工,NN,16,conj,,5.5814
14,和,CC,16,cc,1.59E-14,1.252192
15,学生,NN,0,root,6.66E-16,1.231957
16,，,PU,16,punct,,1.22627
17,很,AD,19,advmod,2.06E-15,3.383566
18,安全,VA,16,conj,4.75E-16,3.608047
19,而且,CC,19,cc,1.05E-15,4.31403
20,维修,NN,23,compound:nn,3.64E-17,4.333735
21,管理,NN,23,compound:nn,2.55E-15,2.784617
22,服务,NN,24,nsubj,1.07E-15,2.316317
23,便利,VA,19,dep,3.70E-17,6.209198
24,。,PU,16,punct,,0.6573145
,,,,,,
CMU,411,,,,,
0,卧室,NN,2,nsubj,3.33E-18,6.527233
1,个数,VV,0,root,1.12E-20,5.985047
2,至少,AD,4,advmod,1.45E-16,2.982031
3,两,CD,2,nmod:range,2.28E-15,1.558535
4,个,M,4,mark:clf,4.57E-15,0.6094479
5,及,VV,2,conj,1.61E-15,3.766824
6,以上,PN,6,dobj,6.02E-16,1.155336
7,；,PU,2,punct,,2.475764
,,,,,,
CMU,412,,,,,
0,公寓,NN,5,conj,1.10E-17,4.876083
1,或者,CC,5,cc,6.81E-16,4.623792
2,整,DT,5,det,8.06E-17,4.450145
3,套,M,3,mark:clf,1.18E-16,4.948865
4,房子,NN,7,nsubj,5.70E-17,2.642203
5,都,AD,7,advmod,3.54E-15,2.357662
6,可以,VV,0,root,2.86E-15,1.540674
7,。,PU,7,punct,,2.034903
,,,,,,
CMU,413,,,,,
0,经常,AD,2,advmod,2.04E-16,4.471513
1,去,VV,16,dep,8.22E-16,2.519043
2,市中心,NN,5,nmod:assmod,,5.233305
3,的,DEG,3,case,1.12E-13,0.6381032
4,同学,NN,2,dobj,3.67E-17,4.159807
5,可以,VV,7,aux:modal,2.86E-15,2.750908
6,坐,VV,2,conj,8.33E-17,3.822495
7,p1,CD,11,nummod,,Infinity
8,系列,M,8,mark:clf,2.70E-16,3.70704
9,公交,NN,11,compound:nn,5.53E-18,5.726188
10,专线,NN,7,dobj,2.15E-18,2.279007
11,直达,VV,7,conj,2.78E-18,5.695522
12,市中心,NN,12,dobj,,2.377671
13,，,PU,16,punct,,1.32571
14,绝,AD,16,advmod,1.77E-16,5.09477
15,对,VA,0,root,6.42E-15,3.585873
16,比,P,19,case,7.97E-16,3.664601
17,优步,NN,19,compound:nn,,Infinity
18,经济,NN,20,nmod:prep,5.86E-15,3.619323
19,实惠,VA,16,dep,8.17E-18,3.176099
20,。,PU,16,punct,,1.099839
,,,,,,
CMU,415,,,,,
0,布局,NN,5,dep,7.05E-17,5.445959
1,：,PU,5,punct,,2.37827
2,该,DT,4,det,8.28E-16,3.408667
3,房子,NN,5,dep,5.70E-17,4.259009
4,有,VE,0,root,1.01E-14,2.333246
5,四,CD,9,nummod,1.69E-15,2.240321
6,室,M,6,mark:clf,1.94E-16,3.682591
7,两,CD,9,dep,2.28E-15,3.230978
8,卫,NN,5,dobj,2.89E-17,5.132017
9,，,PU,5,punct,,1.075197
10,三,CD,13,nummod,3.17E-15,2.40686
11,间,M,11,mark:clf,1.74E-15,2.32109
12,卧室,NN,20,nsubj,3.33E-18,3.379827
13,在,P,18,case,1.88E-14,3.35277
14,二,CD,18,nummod,3.43E-15,3.349196
15,楼,M,15,mark:clf,1.04E-16,1.103424
16,，,PU,18,punct,,1.057574
17,一,CD,20,nmod:prep,1.35E-14,2.529077
18,间,LC,18,case,1.74E-15,2.233454
19,在,VV,5,conj,1.88E-14,1.941541
20,三,CD,20,nmod:range,3.17E-15,2.977358
21,楼,M,21,mark:clf,1.04E-16,1.998259
22,，,PU,5,punct,,0.9360235
23,一,CD,26,nummod,1.35E-14,2.529077
24,间,M,24,mark:clf,1.74E-15,2.233454
25,卫生间,NN,32,nsubj,4.05E-18,4.8965
26,在,P,30,case,1.88E-14,2.685391
27,二,CD,30,nummod,3.43E-15,3.349196
28,楼,M,28,mark:clf,1.04E-16,1.103424
29,一,CD,32,nmod:prep,1.35E-14,2.276253
30,间,M,30,mark:clf,1.74E-15,1.650132
31,在,VV,5,conj,1.88E-14,1.941541
32,一,CD,32,nmod:range,1.35E-14,2.304753
33,楼,M,33,mark:clf,1.04E-16,5.956785
34,。,PU,5,punct,,1.14808
,,,,,,
CMU,416,,,,,
0,本,DT,3,det,1.19E-15,2.357215
1,卧室,NN,3,compound:nn,3.33E-18,7.269053
2,空间,NN,7,dep,2.30E-16,4.574353
3,较大,JJ,7,dep,1.83E-19,3.156549
4,，,PU,7,punct,,0.39794
5,可,VV,7,aux:modal,1.43E-15,2.056142
6,放置,VV,0,root,5.57E-18,3.445639
7,两,CD,11,nummod,2.28E-15,2.275326
8,张,M,8,mark:clf,1.40E-16,2.350172
9,单人,NN,11,compound:nn,,4.940124
10,床,NN,7,dobj,1.33E-17,5.634497
11,。,PU,7,punct,,1.049565
,,,,,,
CMU,419,,,,,
0,短期,JJ,3,amod,7.73E-17,5.001022
1,的,DEG,1,case,1.12E-13,1.271964
2,暑期,NN,4,nsubj,2.46E-18,5.080124
3,短,VA,0,root,1.18E-16,4.631908
4,租,VV,8,xcomp,1.62E-17,5.854287
5,也,AD,8,advmod,5.45E-15,3.815936
6,可,VV,8,aux:modal,1.43E-15,1.980057
7,考虑,VV,4,conj,4.18E-16,3.193106
8,。,PU,4,punct,,1.510598
,,,,,,
CMU,420,,,,,
0,无线,JJ,2,amod,1.20E-17,4.324915
1,网络,NN,6,conj,2.75E-16,4.626101
2,和,CC,6,cc,1.59E-14,1.935776
3,各,DT,6,det,2.64E-15,3.510288
4,类,M,4,mark:clf,6.17E-16,4.297653
5,服务,NN,7,compound:nn,1.07E-15,3.836532
6,费用,NN,9,nsubj,2.32E-16,3.312644
7,全部,AD,9,advmod,3.64E-16,2.857775
8,办好,VV,0,root,2.47E-20,6.735913
9,了,AS,9,aux:asp,1.80E-14,2.204659
10,，,PU,9,punct,,1.953788
11,不,AD,13,neg,8.49E-15,2.667599
12,需要,VV,15,dep,1.30E-15,1.432731
13,自己,PN,15,nsubj,2.44E-15,2.628575
14,花,VV,9,conj,8.97E-17,4.001906
15,时间,NN,15,dobj,9.88E-16,2.389117
16,交,VV,15,conj,2.13E-16,5.643867
17,押金,NN,17,dobj,1.54E-18,6.74157
18,申请,VV,17,conj,2.38E-16,4.66952
19,，,PU,9,punct,,0.9665762
20,只,AD,22,advmod,8.69E-16,3.301899
21,需要,VV,25,dep,1.30E-15,1.462515
22,分摊,NN,22,dobj,6.70E-18,6.899847
23,就,AD,25,advmod,3.73E-15,3.411039
24,可以,VV,9,conj,2.86E-15,1.408872
25,。,PU,9,punct,,2.358855
,,,,,,
CMU,421,,,,,
0,如果,CS,2,advmod,1.19E-15,2.949325
1,有,VE,0,root,1.01E-14,1.728947
2,兴趣,NN,2,dobj,1.46E-16,3.90522
3,，,PU,2,punct,,0.9000635
4,各位,DT,6,det,1.57E-17,5.595215
5,同学,NN,10,nsubj,3.67E-17,1.957743
6,可以,VV,10,aux:modal,2.86E-15,2.977333
7,站,NN,10,advmod:loc,2.00E-16,3.875201
8,内,LC,8,case,1.17E-15,6.073619
9,留言,VV,2,dep,1.62E-18,5.033835
10,或者,CC,10,cc,6.81E-16,3.554407
11,发,VV,10,conj,6.77E-16,4.181838
12,邮件,NN,12,dobj,2.05E-17,5.67024
13,，,PU,10,punct,,1.045707
14,告诉,VV,10,conj,1.58E-16,4.424776
15,我,PN,15,dobj,5.51E-15,1.78295
16,对,P,18,case,6.42E-15,2.618915
17,房子,NN,20,nmod,5.70E-17,5.114719
18,的,DEG,18,case,1.12E-13,1.341136
19,要求,NN,15,dobj,1.36E-15,3.217248
20,。,PU,2,punct,,0.6729832
,,,,,,
CMU,423,,,,,
0,市内,NN,2,nsubj,1.67E-18,4.084231
1,宅邸,VV,0,root,,6.373566
2,，,PU,2,punct,,0.6664566
3,四,CD,5,dep,1.69E-15,3.512119
4,卧室,NN,2,dobj,3.33E-18,5.892019
5,。,PU,2,punct,,0.9010747
,,,,,,
CMU,425,,,,,
0,具体,JJ,2,amod,7.52E-16,4.317929
1,户型,NN,0,root,2.57E-19,7.403087
2,:,PU,2,punct,,2.276336
,,,,,,
CMU,428,,,,,
0,具体,JJ,2,amod,7.52E-16,4.317929
1,发,NN,3,compound:nn,6.77E-16,4.946085
2,邮件,NN,4,nsubj,2.05E-17,5.67024
3,沟通,VV,0,root,6.03E-17,5.178629
4,em@26,CD,4,nmod:range,,Infinity
,,,,,,
CMU,432,,,,,
0,看见,VV,6,dep,1.33E-16,5.512905
1,新,JJ,4,amod,2.31E-15,3.335735
2,的,DEG,2,case,1.12E-13,1.909093
3,广告,NN,1,dobj,1.43E-16,3.75326
4,能,VV,6,aux:modal,1.81E-15,3.682716
5,麻烦,VA,13,dep,3.99E-17,5.862617
6,您,PN,8,nsubj,1.13E-16,3.701413
7,介绍,VV,6,dep,2.96E-16,3.888012
8,的,SP,8,discourse,1.12E-13,1.512924
9,具体,VA,6,conj,7.52E-16,3.938799
10,一点,AD,10,advmod,4.63E-16,3.470334
11,嘛,SP,13,discourse,3.08E-18,4.49454
12,？,PU,0,root,,1.812899
,,,,,,
CMU,436,,,,,
0,房子,NN,2,compound:nn,5.70E-17,5.512905
1,价格,NN,5,conj,6.70E-16,5.132409
2,加上,CC,5,cc,3.86E-20,4.445062
3,所有,DT,5,det,6.50E-16,3.229773
4,设施,NN,11,nmod:topic,2.41E-16,3.17441
5,，,PU,11,punct,,1.04445
6,人均,JJ,9,amod,1.47E-16,4.543419
7,每,DT,9,det,9.51E-16,4.506472
8,月,NN,11,nsubj,5.24E-15,3.653591
9,大概,AD,11,advmod,6.00E-17,6.301638
10,在,VV,0,root,1.88E-14,1.153238
11,$580~$650,CD,11,nmod:range,,Infinity
12,（,PU,19,punct,,2.104872
13,费用,NN,19,nsubj,2.32E-16,5.458779
14,因,P,17,case,5.59E-16,3.986148
15,电气,NN,17,compound:nn,1.36E-17,5.594873
16,包,NN,19,nmod:prep,7.36E-17,5.467562
17,不,AD,19,neg,8.49E-15,2.94101
18,包含,VV,11,dep,1.40E-16,2.617819
19,暖气,NN,19,dobj,2.19E-18,6.490653
20,而,MSP,22,aux:prtmod,4.25E-15,3.217894
21,变化,VV,19,conj,7.81E-16,3.027295
22,）,PU,19,punct,,1.62924
23,。,PU,11,punct,,0.5201559
,,,,,,
CMU,437,,,,,
0,大厅,NN,2,compound:nn,6.62E-18,5.144928
