sentence ID,original,translated,untranslated word,cs indices in original,cs indices in translated,punct indices in original,punct indices in translated
681,住宿 ： 整个 house 三 层 。,住宿 ： 整个 房子 三 层 。,[],[3],[3],[1_6],[1_6]
682,治安 ： squirrel hill 的 治安 一直 非常 好 ， 我们 一 年 下来 经常 半夜 回家 也 没有 遇到 什么 特别 的 事情 。,治安 ： 松鼠山 的 治安 一直 非常 好 ， 我们 一 年 下来 经常 半夜 回家 也 没有 遇到 什么 特别 的 事情 。,[],[2_3],[2],[1_9_24],[1_8_23]
683,我 也 收到 一些 骗子 的 email 。,我 也 收到 一些 骗子 的 邮件 。,[],[6_7],[6_7],[7],[7]
685,neighborhood 环境 很 好 ， 房子 非常 安静 。,附近 街区 环境 很 好 ， 房子 非常 安静 。,[],[0],[0_1],[4_8],[5_9]
686,床 是 queen size 。,床 是 标准 双人床 。,[],[2_3_4],[2_3_4],[4],[4]
687,: 我 没 研究 出来 咋 在 这里 付 图片 ， 想 看 房间 照片 的 欢迎 email 或者 短信 我 ！,: 我 没 研究 出来 咋 在 这里 付 图片 ， 想 看 房间 照片 的 欢迎 发 邮件 或者 短信 我 ！,[],[0_17],[0_17_18],[0_10_21],[0_10_22]
688,不 一定 两 个 bedroom 。,不 一定 两 个 卧室 。,[],[4_5],[4_5],[5],[5]
689,首先 房租 超级 低 ， 以 这个 房间 面积 和 周围 环境 来说 应该 找 不 到 性价比 更 高 的 了 ， 但是 由于 是 客厅 我 怕 大家 会 直接 pass ， 自己 住 过 就 会 懂 ， 没有 那么 不 方便 。,首先 房租 超级 低 ， 以 这个 房间 面积 和 周围 环境 来说 应该 找 不 到 性价比 更 高 的 了 ， 但是 由于 是 客厅 我 怕 大家 会 直接 跳过 ， 自己 住 过 就 会 懂 ， 没有 那么 不 方便 。,[],[32_33],[32_33],[4_22_33_40_45],[4_22_33_40_45]
692,房间 内 有 一 个 closet 可以 放 衣服 。,房间 内 有 一 个 衣柜 可以 放 衣服 。,[],[5],[5],[9],[9]
693,另外 有 一 张 single bed ， 一 个 书桌 ， 还 有 一 个 两 层 小 柜子 可以 供 使用 。,另外 有 一 张 单人床 ， 一 个 书桌 ， 还 有 一 个 两 层 小 柜子 可以 供 使用 。,[],[4_5_6],[4_5],[6_10_22],[5_9_21]
694,bonus : 本人 有 车 ， 周末 可以 一起 采购 。,福利 : 本人 有 车 ， 周末 可以 一起 采购 。,[],[0_1],[0_1],[1_5_10],[1_5_10]
695,有 basement ， 独立 laundry ， 门口 可以 免费 停车 。,有 地下室 ， 独立 洗衣房 ， 门口 可以 免费 停车 。,[],[1_2_4_5],[1_2_4_5],[2_5_10],[2_5_10]
698,这个 房子 ， 是 新 签 下来 的 lease ， 所以 一切 都 是 全新 的 。,这个 房子 ， 是 新 签 下来 的 租约 ， 所以 一切 都 是 全新 的 。,[],[8_9],[8_9],[2_9_16],[2_9_16]
699,房东 很 nice ， 房子 的 设施 都 会 很 及时 的 维修 。,房东 很 好 ， 房子 的 设施 都 会 很 及时 的 维修 。,[],[2_3],[2_3],[3_13],[3_13]
700,不 存在 某些 house 暖气 费 很 贵 ， 却 还是 不 暖 的 问题 。,不 存在 某些 房子 暖气 费 很 贵 ， 却 还是 不 暖 的 问题 。,[],[3],[3],[8_15],[8_15]
701,招租 的 房间 是 公寓 两 个 房间 中 最 大 的 那个 ， 家具 齐全 ， 床 是 full size 的 。,招租 的 房间 是 公寓 两 个 房间 中 最 大 的 那个 ， 家具 齐全 ， 床 是 单人 的 。,[],[19_20],[19],[13_16_22],[13_16_21]
707,仍然 available 。,仍然 有空的 。,[],[1_2],[1_2],[2],[2]
711,nice ， 爱 干净 ， 好 相处 !,人好 ， 爱 干净 ， 好 相处 !,[],[0_1],[0_1],[1_4_7],[1_4_7]
712,阳台 景观 非常 好 ， 是 周围 最 高 的 房子 ， 可以 看到 cathedral of learning 。,阳台 景观 非常 好 ， 是 周围 最 高 的 房子 ， 可以 看到 求知堂 。,[],[14_15_16_17],[14_15],[4_11_17],[4_11_15]
713,公寓 在 非常 好 的 location ， 安静 安全 ， 又 方便 。,公寓 在 非常 好 的 位置 ， 安静 安全 ， 又 方便 。,[],[5_6],[5_6],[6_9_12],[6_9_12]
714,各 人 空间 互 不 打扰 ， share 厨房 客厅 餐厅 和 卫生间 。,各 人 空间 互 不 打扰 ， 共 用 厨房 客厅 餐厅 和 卫生间 。,[],[7],[7_8],[6_13],[6_14]
715,公寓 有 免费 gym 和 parking 。,公寓 有 免费 体育场 和 停车 坪 。,[],[3_5_6],[3_5_6_7],[6],[7]
716,房间 是 一 室 一 厅 中 的 卧室 ， 全 套 家具 有 空调 ， full size 床 ， 两 张 写字台 ， 两 个 衣柜 ( 所以 住 两 个 人 也 可以 ) 。,房间 是 一 室 一 厅 中 的 卧室 ， 全 套 家具 有 空调 ， 单人床 ， 两 张 写字台 ， 两 个 衣柜 ( 所以 住 两 个 人 也 可以 ) 。,[],[16_17],[16_17],[9_15_19_23_27_35_36],[9_15_17_21_25_33_34]
718,house 位 于 独 栋 别墅 二 层 ， 三 室 两 厅 ， 客厅 不 住 人 。,房子 位 于 独 栋 别墅 二 层 ， 三 室 两 厅 ， 客厅 不 住 人 。,[],[0],[0],[8_13_18],[8_13_18]
719,整个 房子 是 house 中 的 二 楼 。,整个 房子 是 房子 中 的 二 楼 。,[],[3],[3],[8],[8]
720,house 暑假 短 租 ！,房子 暑假 短 租 ！,[],[0],[0],[4],[4]
721,周围 有 各 式 餐馆 ， target 就 在 附近 。,周围 有 各 式 餐馆 ， 塔吉特 就 在 附近 。,[],[6],[6],[5_10],[5_10]
722,公寓 里 的 每 一 个 住户 她 几乎 都 认识 ， a very nice lady !,公寓 里 的 每 一 个 住户 她 几乎 都 认识 ， 是 一 位 非常 平易近人 的 女性 !,[],[12_13_14_15_16],[12_14_15_16_18_19],[11_16],[11_19]
723,这 是 apartment 的 网址 （ 不 是 病毒 ！,这 是 公寓 的 网址 （ 不 是 病毒 ！,[],[2],[2],[5_9],[5_9]
724,房东 明确 表示 可以 多 人 share 公寓 ， 所以 不用 担心 。,房东 明确 表示 可以 多 人 同住 公寓 ， 所以 不用 担心 。,[],[6],[6],[8_12],[8_12]
725,utility 全 包 。,水电气 等 服务 费 全 包 。,[],[0],[0_1_2_3],[3],[6]
726,户型 ： studio 超级 温馨 的 一 个 小 开间 ， 一 个 人 或者 情侣 住 管 够 ！,户型 ： 带 厨房 和 卫浴 的 单间 ， 超级 温馨 的 一 个 小 开间 ， 一 个 人 或者 情侣 住 管 够 ！,[],[2],[2_3_4_5_7_8],[1_10_19],[1_8_16_25]
727,目前 有 一 个 卧室 出租 ， 短 租 可以 （ a week/a month etc ） 。,目前 有 一 个 卧室 出租 ， 短 租 可以 （ 一 周 / 一月 等 ） 。,[],[11_12_13_14_15_16],[12_13_14_15_16_17],[6_10_15_16],[6_10_13_16_17]
728,卧室 、 客厅 和 厨房 的 家居 齐全 ， 有 独 用 的 小 客厅 和 half 卫生间 。,卧室 、 客厅 和 厨房 的 家居 齐全 ， 有 独 用 的 小 客厅 和 盥洗 式 卫生间 。,[],[16],[16_17],[1_8_18],[1_8_19]
729,是 一 个 house ， 非常 干净 整洁 。,是 一 个 房子 ， 非常 干净 整洁 。,[],[3_4],[3_4],[4_8],[4_8]
730,现在 meyers 的 房子 整体 都 涨价 了 各个 apartments .,现在 梅耶 公司 的 房子 整体 都 涨价 了 各个 公寓 。,[],[1_9_10],[1_2_10_11],[10],[11]
731,周边 ： 走到 murry 上 只 需 七八 分钟 ， 有 各 种 吃喝 。,周边 ： 走到 梅瑞 大道 上 只 需 七八 分钟 ， 有 各 种 吃喝 。,[],[3],[3_4],[1_9_14],[1_10_15]
733,apartments 有意 请 联系 pn-10 顶,有意 租 公寓 请 联系 pn-10 顶,[],[0],[1_2],[4],[5]
734,希望 能 找到 起码 不 是 街 park 的 住房 ， 有 garage 最好 。,希望 能 找到 起码 不 是 临街 停车 的 住房 ， 有 车库 最好 。,[],[7_12],[6_7_12],[10_14],[10_14]
735,在 nicholson 上 。,在 尼克森 上 。,[],[1],[1],[3],[3]
738,房子 ： 独立 house ， 二 层 的 一 间 卧室 。,房子 ： 独立 房子 ， 二 层 的 一 间 卧室 。,[],[3_4],[3_4],[1_4_11],[1_4_11]
739,morrow field apartment ， 公寓 环境 很 好 ， 物业 服务 周到 。,莫罗菲尔德 公寓 ， 公寓 环境 很 好 ， 物业 服务 周到 。,[],[0_1_2_3],[0],[3_8_12],[2_7_11]
740,位 于 murray 大道 上 ， 各 种 餐馆 和 小店 都 有 。,位于 梅瑞 大道 上 ， 各 种 餐馆 和 小店 都 有 。,[],[2],[0_1],[5_13],[4_12]
742,门前 有 公交 车站 去 downtown 等 。,门前 有 公交 车站 去 市中心 等 。,[],[5],[5],[7],[7]
743,可 步行 至 forbes 或 murray 乘 bus 去 学校 等 地 。,可 步行 至 福布斯 或 梅瑞 大道 乘 巴士 去 学校 等 地 。,[],[3_5_7],[3_5_6_8],[12],[13]
744,请 联系 pn-11 或 email 至 em@43,请 联系 pn-11 或 发 邮件 至 em@43,[],[4],[4_5],[2_6],[2_7]
745,lease 到 七月 底 ， 你 要 想 续 也 可以 直接 找 公司 续 。,租约 到 七月 底 ， 你 要 想 续 也 可以 直接 找 公司 续 。,[],[0],[0],[4_15],[4_15]
746,地址 ： greenfield 住房 周围 环境 优美 有 park 可以 跑步 健身,地址 ： 绿地 住房 周围 环境 优美 有 公园 可以 跑步 健身,[],[2_8],[2_8],[1],[1]
747,一 层 duplex ， 超大 两 房 ( 15'*15' ) 一 卫 ， 木质 地板 .,一 层 复式 公寓 ， 超大 两 房 ( 15'*15' ) 一 卫 ， 木质 地板 。,[],[2_3],[2_3_4],[3_7_9_12_15],[4_8_9_10_13_16]
753,匹 大 房产 ， management 非常 负责 。,匹 大 房产 ， 物业 公司 非常 负责 。,[],[4],[4_5],[3_7],[3_8]
754,房间 是 house 里面 的 一 间 ， 地址 在,房间 是 房子 里面 的 一 间 ， 地址 在,[],[2],[2],[7],[7]
755,地理 位置 上 可以 说 是 squirrel hill 地区 最好 的 了 。,地理 位置 上 可以 说 是 松鼠山 地区 最好 的 了 。,[],[6_7],[6],[12],[11]
759,到 gates building 大约 3-4 分钟 。,到 盖兹 大楼 大约 3-4 分钟 。,[],[1_2],[1_2],[6],[4_6]
760,如果 两 人 住 也 可以 ， 但是 需 增加 75/additonal person .,如果 两 人 住 也 可以 ， 但是 需 增加 75 / 每 人 。,[],[11_12],[10_11_12],[6_12],[6_11_14]
761,是 一 个 house .,是 一 个 房子 。,[],[3_4],[3_4],[4],[4]
762,其他 utility share .,其他 服务费 均摊 。,[],[1_2_3],[1_2_3],[3],[3]
763,房子 介绍 ： house 在 松鼠 山上 ， 要 出租 的 客厅 位于 第一 层 （ house 一共 有 两 层 和 地下室 ） 。,房子 介绍 ： 房子 在 松鼠 山上 ， 要 出租 的 客厅 位于 第一 层 （ 房子 一共 有 两 层 和 地下室 ） 。,[],[3_16],[3_16],[2_7_15_23_24],[2_7_15_23_24]
764,周边 环境 ： 地理 位置 上 可以 说 是 squirrel hill 地区 最好 的 了 。,周边 环境 ： 地理 位置 上 可以 说 是 松鼠山 地区 最好 的 了 。,[],[9_10],[9],[2_15],[2_14]
768,欢迎 预定 ， 时间 长短 都 可以 ， 如果 很 短期 居住 ， 可以 协商 按 weekly rent 计算 。,欢迎 预定 ， 时间 长短 都 可以 ， 如果 很 短期 居住 ， 可以 协商 按 每 周 租金 计算 。,[],[16_17],[16_17_18],[2_7_12_19],[2_7_12_20]
769,这 是 一 个 二 层 house 的 一 楼 。,这 是 一 个 二 层 房子 的 一 楼 。,[],[6],[6],[10],[10]
770,公寓 在 一 个 三 层 house 的 两 楼 。,公寓 在 一 个 三 层 房子 的 两 楼 。,[],[6],[6],[10],[10]
772,客厅 的 大 窗户 外面 是 个 草地 ， view 还 不错 ， 卧室 不 临街 。,客厅 的 大 窗户 外面 是 个 草地 ， 视野 还 不错 ， 卧室 不 临街 。,[],[9],[9],[8_12_16],[8_12_16]
773,一 个 queen size 的 床 。,一 个 标准 双人 的 床 。,[],[2_3],[2_3],[6],[6]
774,$500 / month 含 水电 。,$500 / 每 月 含 水电 。,[],[0_1_2],[0_1_2_3],[1_5],[0_1_6]
775,queen size bed 非常 大 的 closet ！,标准 双人床 非常 大 的 衣柜 ！,[],[0_1_2_6_7],[0_1_5_6],[7],[6]
776,因为 在 shady 区域 所以 治安 很 好 。,因为 在 沙地 区域 所以 治安 很 好 。,[],[2],[2],[8],[8]
777,living room 与 bedroom 彻底 分离 ， 也 比 bedroom 大 一 圈 。,客厅 与 卧室 彻底 分离 ， 也 比 卧室 大 一 圈 。,[],[0_1_3_9],[0_2_8],[6_13],[5_12]
780,下面 是 该 公寓 的 网站 ， 可以 查看 floor plan 。,下面 是 该 公寓 的 网站 ， 可以 查看 户型 。,[],[9_10_11],[9_10],[6_11],[6_10]
786,周围 都 是 安静 的 住户 ， 不 会 有 很 吵 的 party 这 种 情况 发生 。,周围 都 是 安静 的 住户 ， 不 会 有 很 吵 的 派对 这 种 情况 发生 。,[],[13],[13],[6_18],[6_18]
790,所以 我 经常 有 一 个 人 坐 拥 一 个 大 apt 的 感觉 。,所以 我 经常 有 一 个 人 坐 拥 一 个 大 公寓 的 感觉 。,[],[12],[12],[15],[15]
791,匹兹堡 冬天 很 长 ， 我 朋友 住 house 一 个 月 暖气 费 就 要 100 + 均摊 到 一 个 人 身上 ， 还 要 自己 照顾 垃圾 费 和 别的 杂费 。,匹兹堡 冬天 很 长 ， 我 朋友 住 房 子 一 个 月 暖气 费 就 要 100+ 均摊 到 一 个 人 身上 ， 还 要 自己 照顾 垃圾 费 和 别的 杂费 。,[],[8],[8_9],[4_17_24_34],[4_17_24_34]
792,house 门口 就 是 停车场 ， 有 车 的 同学 也 会 十分 方便 。,房子 门口 就 是 停车场 ， 有 车 的 同学 也 会 十分 方便 。,[],[0],[0],[5_14],[5_14]
793,a ： 由于 bed room 很大 ， 所以 两 个 share bedroom 刚刚 好 。,回答 ： 由于 卧室 很 大 ， 所以 两 个 共用 卧室 刚刚 好 。,[],[0_1_3_4_10_11],[0_1_3_4_5_6_10_11],[1_6_14],[1_6_14]
794,q ： 两 个 人 share bedroom 隐私 啊 ， 噪音 啊 什么 的 怎么 办 ？,问题 ： 两 个 人 共用 卧室 隐私 啊 ， 噪音 啊 什么 的 怎么 办 ？,[],[0_1_5_6],[0_1_5_6],[1_9_16],[1_9_16]
795,隔 一 条 街 有 在 south craig 上 有 各 种 餐馆 。,隔 一 条 街 有 在 南克莱德 上 有 各 种 餐馆 。,[],[6_7],[6],[13],[12]
796,住 这个 区域 ， 小孩 可以 上 colfax 的 学校 ， 很多 交流 访问 学者 专门 把 小孩 送到 这个 学校 。,住 这个 区域 ， 小孩 可以 上 寇法克斯 的 学校 ， 很多 交流 访问 学者 专门 把 小孩 送到 这个 学校 。,[],[7],[7],[3_10_21],[3_10_21]
797,公寓 带 garage ， 也 有 露天 车位 ， 有 车 的 朋友 比较 方便 ， 公寓 每 周 都 有 人 来 打扫 公共 区域 ；,公寓 带 车库 ， 也 有 露天 车位 ， 有 车 的 朋友 比较 方便 ， 公寓 每 周 都 有 人 来 打扫 公共 区域 ；,[],[2_3],[2_3],[3_8_15_26],[3_8_15_26]
798,位置 非常 好 ， 距离 murray av .,位置 非常 好 ， 距离 梅瑞 大道 。,[],[5_6_7],[5_6],[3_7],[3]
799,另外 ， 我 的 时间 很 flexible ， 入住 时间 ， 价格 可 洽谈 哈 。,另外 ， 我 的 时间 很 灵活 ， 入住 时间 ， 价格 可 洽谈 哈 。,[],[6_7],[6_7],[1_7_10_15],[1_7_10_15]
802,可以 免费 提供 queen size 床 （ 新 ） 、 写字台 等 设施 。,可以 免费 提供 标准 双人 床 （ 新 ） 、 写字台 等 设施 。,[],[3_4],[3_4],[6_8_9_13],[6_8_9_13]
803,apartment 由 公司 管理 ， 服务 非常 到位 ， 任何 东西 坏 了 只 需 一 个 电话 ， 修理 十分 及时 。,公寓 由 公司 管理 ， 服务 非常 到位 ， 任何 东西 坏 了 只 需 一 个 电话 ， 修理 十分 及时 。,[],[0],[0],[4_8_18_22],[4_8_18_22]
804,地点 在 松鼠 山 ， northumberland 上 ， 离 超市 和 公交 车站 都 非常 近 。,地点 在 松鼠 山 ， 诺森伯兰 上 ， 离 超市 和 公交 车站 都 非常 近 。,[],[5],[5],[4_7_16],[4_7_16]
805,房子 离 学校 很 近 ， 可以 在 google map 看到 。,房子 离 学校 很 近 ， 可以 在 谷歌 地图 看到 。,[],[8_9],[8_9],[5_11],[5_11]
806,apartment 在 elwood 上 ， 安静 ， 安全 ， 公交 方便 。,公寓 在 埃尔 伍德 上 ， 安静 ， 安全 ， 公交 方便 。,[],[0_2],[0_2_3],[4_6_8_11],[5_7_9_12]
811,apt 是 三 居室 ， 住 的 都 是 女生 。,公寓 是 三 居室 ， 住 的 都 是 女生 。,[],[0],[0],[4_10],[4_10]
812,自 顶 此 公寓 仍然 available !,自 顶 此 公寓 仍然 空缺 !,[],[5_6],[5_6],[6],[6]
813,utilities 全 包 哦 ！,配到 设施 全 包 哦 ！,[],[0],[0_1],[4],[5]
814,两 个 超大 walk-in closets ;,两 个 超大 步入 式 衣柜 ;,[],[4_5],[3_4_5_6],[5],[6]
815,周围 几 个 block 住 的 都 是 传统 犹太 家庭 ， 邻里 和睦 ， 安全 有 保障 。,周围 几 个 街区 住 的 都 是 传统 犹太 家庭 ， 邻里 和睦 ， 安全 有 保障 。,[],[3],[3],[11_14_18],[11_14_18]
816,两 室 两 厅 apartment ， 房间 巨大 ， 宽敞 明亮 。,两 室 两 厅 公寓 ， 房间 巨大 ， 宽敞 明亮 。,[],[4_5],[4_5],[5_8_11],[5_8_11]
820,自己 是 女生 ， 平时 比较 爱 干净 ， 所以 房间 很 整洁 ， 有意 向 的 ， 可以 向 我 要 房子 的 照片 ， 这个 链接 是 apartment 的 房子 信息 ， 户型 就是 照片 上 一模一样 。,自己 是 女生 ， 平时 比较 爱 干净 ， 所以 房间 很 整洁 ， 有意 向 的 ， 可以 向 我 要 房子 的 照片 ， 这个 链接 是 公寓 的 房子 信息 ， 户型 就是 照片 上 一模一样 。,[],[29],[29],[3_8_13_17_25_33_39],[3_8_13_17_25_33_39]
826,有 兴趣 ， 想 看 照片 请 联系 ili em@45,有 兴趣 ， 想 看 照片 请 联系 人名 简写,[],[8_9],[8_9],[2_9],[2]
829,另外 ， 房东 超级 nice ！,另外 ， 房东 超级 很好 ！,[],[4_5],[4_5],[1_5],[1_5]
833,联系 方式 ： ping an < ping .,联系 方式 ： 平安 。,[],[3_4_5_6_7],[3],[2_5_7],[2]
834,该 house 目前 三 女 两 男 。,该 房子 目前 三 女 两 男 。,[],[1],[1],[7],[7]
836,房子 里 都 是 etc 的 学生 ， 很 和谐 。,房子 里 都 是 etc 大学 的 学生 ， 很 和谐 。,[etc],[4],[4_5],[7_10],[8_11]
837,房子 ： 是 一 个 house ， 不 是 apt ， 所以 有 住 house 的 各 种 好处 ， 一 楼 是 客厅 餐厅 和 厨房 。,房子 ： 是 一 个 独栋 ， 不 是 公寓 ， 所以 有 住 独 栋 的 各 种 好处 ， 一 楼 是 客厅 餐厅 和 厨房 。,[],[5_6_9_10_14],[5_6_9_10_14_15],[1_6_10_19_27],[1_6_10_20_28]
838,卧室 ： all private bedroom .,卧室 ： 单人 房间 。,[],[2_3_4_5],[2_3_4],[1_5],[1_4]
839,周围 是 squirrel hill 偏 北部 的 富人 区 ， 非常 安全 和 安静 。,周围 松鼠山 偏 北部 的 富人 区 ， 非常 安全 和 安静 。,[],[2_3],[1],[9_14],[7_12]
840,house 一 层 。,房子 一 层 。,[],[0],[0],[3],[3]
841,另 一 间 是 front room ， 采光 超 好 ， 除了 没有 门 （ 有 帘子 ） 之外 ， 其他 设备 都 很 全 。,另 一 间 是 主卧 ， 采光 超 好 ， 除了 没有 门 （ 有 帘子 ） 之外 ， 其他 设备 都 很 全 。,[],[4_5_6],[4_5],[6_10_14_17_19_25],[5_9_13_16_18_24]
842,lease 是 一 年 的 ， 到 07/31/2015 。,租期 是 一 年 的 ， 到 07/31/2015 。,[],[0],[0],[5_8],[5_7_8]
843,你 既 可以 和 我 睡 一 间 bedroom （ 中间 可用 隔断 ， 价格 $555+网费 ） ， 也 可以 睡 客厅 （ $490 所有 费用 都 包括 ） 。,你 既 可以 和 我 睡 一 间 房间 （ 中间 可用 隔断 ， 价格 $555+网费 ） ， 也 可以 睡 客厅 （ $490 所有 费用 都 包括 ） 。,[],[8_9],[8_9],[9_13_16_17_22_28_29],[9_13_15_16_17_22_23_28_29]
844,另外 ， 厨房 和 客厅 的 家具 ， 我们 都 已经 买好 了 ， 花 了 很多 money 。,另外 ， 厨房 和 客厅 的 家具 ， 我们 都 已经 买好 了 ， 花 了 很多 钱 。,[],[17_18],[17_18],[1_7_13_18],[1_7_13_18]
846,大家 可以 查 去年 公布 的 crime alert .,大家 可以 查 去年 公布 的 犯罪 警报 。,[],[6_7_8],[6_7_8],[8],[8]
847,现有 greenfield$20006br 大 house 招租 啦 ！,现有 greenfield$20006br 大 独 栋 别墅 招租 啦 ！,[],[3],[3_4_5],[6],[1_8]
848,我们 人 都 很 nice 啦 生活 也 都 很 规律 。,我们 人 都 很 很 好 啦 生活 也 都 很 规律 。,[],[4],[5],[11],[12]
852,卧室 本 已 出租 ， 但 因为 这个 可怜 的 姑娘 签证 被 check 两 个 多 月 了 ， 不 能 保证 入住 ， 所以 现在 再 招租 。,卧室 本 已 出租 ， 但 因为 这个 可怜 的 姑娘 签证 被 耽搁 两 个 多 月 了 ， 不 能 保证 入住 ， 所以 现在 再 招租 。,[],[13],[13],[4_19_24_29],[4_19_24_29]
853,目前 出租 house 里面 一 个 非常 容易 隔断 的 客厅 ， 地方 很 大 ， 而且 有 自己 的 half bathroom 。,目前 出租 独 栋 里面 一 个 非常 容易 隔断 的 客厅 ， 地方 很 大 ， 而且 有 自己 的 单人间 不带 卫浴 。,[],[2_20_21_22],[2_3_21_22_23_24],[11_15_22],[12_16_24]
