SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
680,房东 超 nice ！,1,nice,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
681,二 楼 两 间 卧室 ， 独立 卫浴 ， 其中 一 间 有 walk-in closet ， 洗手 间 有 closet 。,2,closet,,closet,,,,,,,,,,14,2,5,[0_1_2_3_4_6_7_9_10_11_12_16_17_18],[14_19],[5_8_13_15_20]
682,二 楼 还 有 shoe closet for share 。,1,shoe closet for share,,,,,,,,,,,,4,4,1,[0_1_2_3],[4_5_6_7],[8]
683,bus pass 包含 在 房租 里 。,1,bus pass,,,,,,,,,,,,4,2,1,[2_3_4_5],[0_1],[6]
684,bus 可 到 东方 超市 和 韩国 超市 。,1,bus,,,,,,,,,,,,7,1,1,[1_2_3_4_5_6_7],[0],[8]
685,欢迎 短信 联系 我 pn168 请 注明 想 租 heights 。,2,pn168,,heights,,,,,,,,,,8,1,1,[0_1_2_3_5_6_7_8],[4_9],[10]
686,卖 bus token ， $ 1.,1,bus token,,,,,,,,,,,,1,2,3,[0],[1_2],[3_4_5]
687,一 个 人 住 整个 apartment,1,apartment,,,,,,,,,,,,5,1,0,[0_1_2_3_4],[5],
688,还 可以 送 bus pass,1,bus pass,,,,,,,,,,,,3,2,0,[0_1_2],[3_4],
689,house 三 层 ， 三 卧室 ， 独立 卫生间 ， 短 租 一 楼 楼 卧室 。,1,house,,,,,,,,,,,,12,1,4,[1_2_4_5_7_8_10_11_12_13_14_15],[0],[3_6_9_16]
690,二 楼 living room （ 带 一 个 卫生间 ） ， kitchen ， dining room 。,2,living room,,kitchen ， dining room,,,,,,,,,,6,5,5,[0_1_5_6_7_8],[2_3_11_13_14],[4_9_10_12_15]
691,garden 的 parking 是 不 限 车辆 数量 全 免费 ， 如果 举行 party ， 客人 来访 ， 非常 方便 ） 。,3,garden,,parking,,party,,,,,,,,14,3,5,[1_3_4_5_6_7_8_9_11_12_15_16_18_19],[0_2_13],[10_14_17_20_21]
692,该 公寓 距离 r ， rc ， rp 公交 站 非常 近 ， 走路 1-2 分钟 。,1,r ， rc ， rp,,,,,,,,,,,,9,3,5,[0_1_2_8_9_10_11_13_15],[3_5_7],[4_6_12_14_16]
693,full size 床 + 大 书桌 ！,1,full size,,,,,,,,,,,,3,2,2,[2_4_5],[0_1],[3_6]
694,我 住 imperial towers 两 室 一 厅 。,1,imperial towers,,,,,,,,,,,,6,2,1,[0_1_4_5_6_7],[2_3],[8]
695,小区 环境 很 好 ， 后面 是 state college 高中 ， 晚上 可以 去 操场 上 跑步 散步 。,1,state college,,,,,,,,,,,,14,2,3,[0_1_2_3_5_6_9_11_12_13_14_15_16_17],[7_8],[4_10_18]
696,新 lease 从 8.,1,lease,,,,,,,,,,,,2,1,1,[0_2],[1],[3]
697,一 层 是 living room+kichen ；,1,living,,,,,,,,,,,,3,1,2,[0_1_2],[3],[4_5]
698,另外 一 个 是 个 女生 ， 需要 和 她 share 一 个 卫生间 。,1,share,,,,,,,,,,,,12,1,2,[0_1_2_3_4_5_7_8_9_11_12_13],[10],[6_14]
699,update : 小 暖气 、 小 桌子 、 椅子 、 落地 灯 已 出 欢迎 询问 其他 ， 家具 都 非常 新 ， 性价比 高 ， 基本 都 半价 及 半价 以下 出售 。,1,update,,,,,,,,,,,,25,1,8,[2_3_5_6_8_10_11_12_13_14_15_16_18_19_20_21_23_24_26_27_28_29_30_31_32],[0],[1_4_7_9_17_22_25_33]
700,group lease 可以 优惠 。,1,group lease,,,,,,,,,,,,2,2,1,[2_3],[0_1],[4]
701,已经 有 一 位 可以 加入 group lease .,1,group lease,,,,,,,,,,,,6,2,1,[0_1_2_3_4_5],[6_7],[8]
702,毕业 出售 ， 人 在 heights 。,1,heights,,,,,,,,,,,,4,1,2,[0_1_3_4],[5],[2_6]
703,可以 来 heights 自 提货 。,1,heights,,,,,,,,,,,,4,1,1,[0_1_3_4],[2],[5]
704,fully furnished studio ， 基本 家具 都 用 ， 水电 网络 电视 cable + 日常 维修 等等 全 包 。,2,fully furnished studio,,cable,,,,,,,,,,12,4,4,[4_5_6_7_9_10_11_14_15_16_17_18],[0_1_2_12],[3_8_13_19]
705,洗衣 房 在 同 一 幢 building 里面 ， $ 1.,1,building,,,,,,,,,,,,7,1,3,[0_1_2_3_4_5_7],[6],[8_9_10]
706,送 brother 无线 打印机 一 台 。,1,brother,,,,,,,,,,,,5,1,1,[0_2_3_4_5],[1],[6]
707,小区 环境 非常 好 ， 楼 与 搂 之间 间隔 很 大 ， 离 健身 中心 ymca 走路 几 分钟 。,1,ymca,,,,,,,,,,,,17,1,3,[0_1_2_3_5_6_7_8_9_10_11_13_14_15_17_18_19],[16],[4_12_20]
708,有 没 有 人 转让 bus pass ， 一 个 月 或 两 个 月 的 。,1,bus pass,,,,,,,,,,,,13,2,2,[0_1_2_3_4_8_9_10_11_12_13_14_15],[5_6],[7_16]
709,房间 很 大 ， 床 是 queen size 。,1,queen size,,,,,,,,,,,,5,2,2,[0_1_2_4_5],[6_7],[3_8]
710,full size 床 + 大 书桌 ！,1,full size,,,,,,,,,,,,3,2,2,[2_4_5],[0_1],[3_6]
711,水电 网 空调 暖气 全 包 ， 带 bus pass 。,1,bus pass,,,,,,,,,,,,7,2,2,[0_1_2_3_4_5_7],[8_9],[6_10]
712,png 联系 方式 ： em535,2,png,,em535,,,,,,,,,,2,1,1,[1_2],[0_4],[3]
713,两 间 房 share 一 个 洗手间 ， 四 人 share 厨房 和 公共 空间 。,2,share,,share,,,,,,,,,,12,2,2,[0_1_2_4_5_6_8_9_11_12_13_14],[3_10],[7_15]
714,我 的 lease 到 8.,1,lease,,,,,,,,,,,,3,1,1,[0_1_3],[2],[4]
715,非常 感谢 ， eileen .,1,eileen,,,,,,,,,,,,2,1,2,[0_1],[3],[2_4]
716,不 需要 签 麻烦 的 lease ， 拎包 入住 ！,1,lease,,,,,,,,,,,,7,1,2,[0_1_2_3_4_7_8],[5],[6_9]
717,以及 是 house ， 不 是 公寓 ， 不 是 公寓 ， 不 是 公寓 。,1,house,,,,,,,,,,,,11,1,4,[0_1_4_5_6_8_9_10_12_13_14],[2],[3_7_11_15]
718,邻居 非常 nice .,1,nice,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
719,有意 租房 请 站 内 联系 或者 email : em541,1,email : em541,,,,,,,,,,,,7,1,1,[0_1_2_3_4_5_6],[7_9],[8]
720,房子 及 小区 概况 请 点击 头像 看 picture .,1,picture,,,,,,,,,,,,8,1,1,[0_1_2_3_4_5_6_7],[8],[9]
721,小区 及 房子 概况 请 点击 头像 看 picture .,1,picture,,,,,,,,,,,,8,1,1,[0_1_2_3_4_5_6_7],[8],[9]
722,本 房 较 新 ， 位 于 三 楼 ， 是 四 人间 apartment 其中 一 间 。,1,apartment,,,,,,,,,,,,14,1,3,[0_1_2_3_5_6_7_8_10_11_12_14_15_16],[13],[4_9_17]
723,$485 / 月 ， 水电 暖 网 cable 等等 都 包括 在 里面 ， 非常 省心 。,1,cable,,,,,,,,,,,,11,1,5,[2_4_5_6_8_9_10_11_12_14_15],[7],[0_1_3_13_16]
724,$275 / 年 的 activity fee3.,1,activity,,,,,,,,,,,,2,1,3,[2_3],[4],[0_1_5]
725,如果 您 有心 想 签 这个 lease ， 可以 联系 我 em543,2,lease,,em543,,,,,,,,,,9,1,1,[0_1_2_3_4_5_8_9_10],[6_11],[7]
726,html 价钱 可 议 有意 请 联系 ： em544,2,html,,em544,,,,,,,,,,6,1,1,[1_2_3_4_5_6],[0_8],[7]
727,你 是 不 是 还在 为 summer 找 不 到 房子 而 发愁 ？,1,summer,,,,,,,,,,,,12,1,1,[0_1_2_3_4_5_7_8_9_10_11_12],[6],[13]
728,交通 便利 ， 出门 就 是 r ， rp ， rc 等 公交 路线 ， 平均 大概 十 分钟 一 趟 。,1,r ， rp ， rc,,,,,,,,,,,,14,3,5,[0_1_3_4_5_11_12_13_15_16_17_18_19_20],[6_8_10],[2_7_9_14_21]
729,短信 814-777 - one five five zero,1,one five five zero,,,,,,,,,,,,1,4,2,[0],[3_4_5_6],[1_2]
730,还有 club house ！,1,club house,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
731,小区 对面 有 个 公园 ， 可 烧烤 、 打 网球 、 playground 。,1,playground,,,,,,,,,,,,9,1,4,[0_1_2_3_4_6_7_9_10],[12],[5_8_11_13]
732,本人 男 phd 。,1,phd,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
733,beech 房子 ， 带 独立 卫生间 ， 家具 齐全 ， 拎包 入住 。,1,beech,,,,,,,,,,,,8,1,4,[1_3_4_5_7_8_10_11],[0],[2_6_9_12]
734,位置 ： copper beech,1,copper beech,,,,,,,,,,,,1,2,1,[0],[2_3],[1]
735,group lease 可以 优惠 。,1,group lease,,,,,,,,,,,,2,2,1,[2_3],[0_1],[4]
736,去 做 inspection 的 时候 ， 记得 说 明白 ， 是 做 mechanical inspection ， 不 是 安全 和 尾气 检查,2,inspection,,mechanical inspection,,,,,,,,,,15,3,3,[0_1_3_4_6_7_8_10_11_15_16_17_18_19_20],[2_12_13],[5_9_14]
737,我 可以 cover,1,cover,,,,,,,,,,,,2,1,0,[0_1],[2],
738,你 需要 的 所有 超市 都 在 bus 线上 。,1,bus,,,,,,,,,,,,8,1,1,[0_1_2_3_4_5_6_8],[7],[9]
739,有 阳台 采光 充足 床 都 是 queen size,1,queen size,,,,,,,,,,,,7,2,0,[0_1_2_3_4_5_6],[7_8],
740,office 人 很 好 。,1,office,,,,,,,,,,,,3,1,1,[1_2_3],[0],[4]
741,office 人 很 好 。,1,office,,,,,,,,,,,,3,1,1,[1_2_3],[0],[4]
742,the pointe 四 人间 其中 的 一 间 ， 独立 卫浴 ， 非常 隐私 。,1,the pointe,,,,,,,,,,,,10,2,3,[2_3_4_5_6_7_9_10_12_13],[0_1],[8_11_14]
743,包 水电 暖 以及 bus pass 。,1,bus pass,,,,,,,,,,,,4,2,1,[0_1_2_3],[4_5],[6]
744,包 水电 暖 以及 bus pass 。,1,bus pass,,,,,,,,,,,,4,2,1,[0_1_2_3],[4_5],[6]
745,一 个 fall bathroom ;,1,fall bathroom,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
746,一 个 half bathroom ;,1,half bathroom,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
747,除草 概 不 需要 负责 （ 有 大量 后院 ， 若 有 兴趣 也 可以 种植 蔬菜 水果 ） 周围 居民 环境 ： 左右 居 为 美国 白人 ， penn state 的 工作 人员 ；,1,penn state,,,,,,,,,,,,27,2,6,[0_1_2_3_4_6_7_8_10_11_12_13_14_15_16_17_19_20_21_23_24_25_26_27_31_32_33],[29_30],[5_9_18_22_28_34]
748,非常 nice ；,1,nice,,,,,,,,,,,,1,1,1,[0],[1],[2]
749,我 在 做 一 个 project 需要 interview 一 个 interpreter 。,3,project,,interview,,interpreter,,,,,,,,8,3,1,[0_1_2_3_4_6_8_9],[5_7_10],[11]
750,非常 感谢 email ： em553,1,email ： em553,,,,,,,,,,,,2,1,1,[0_1],[2_4],[3]
751,beech 房子 ， 带 独立 卫生间 ， 拎包 入住 。,1,beech,,,,,,,,,,,,6,1,3,[1_3_4_5_7_8],[0],[2_6_9]
752,位置 ： copper,1,copper,,,,,,,,,,,,1,1,1,[0],[2],[1]
753,出售 genesis 一 辆 。,1,genesis,,,,,,,,,,,,3,1,1,[0_2_3],[1],[4]
754,房间 内 包含 queen size 床 ， 所有 必须 家电 ， 厨房 。,1,queen size,,,,,,,,,,,,8,2,3,[0_1_2_5_7_8_9_11],[3_4],[6_10_12]
755,小区 后面 一 墙 之 隔 就是 本地 重点 high school 。,1,high school,,,,,,,,,,,,9,2,1,[0_1_2_3_4_5_6_7_8],[9_10],[11]
756,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 。,1,park forest apartment,,,,,,,,,,,,25,3,9,[0_1_6_7_8_9_10_11_12_14_15_16_17_18_20_21_23_25_27_29_30_31_32_34_35],[3_4_5],[2_13_19_22_24_26_28_33_36]
757,宠物 ： park forest apartment 是 村里 为数 不 多 的 pet friendly 的 小区 ， 这里 住 着 很多 penn state 有 爱心 爱 动物 的 研究生 。,3,park forest apartment,,pet friendly,,penn state,,,,,,,,19,7,3,[0_5_6_7_8_9_10_13_14_16_17_18_19_22_23_24_25_26_27],[2_3_4_11_12_20_21],[1_15_28]
758,可以 email 联系 ： em564,2,email,,em564,,,,,,,,,,2,1,1,[0_2],[1_4],[3]
759,email 联系 。,1,email,,,,,,,,,,,,1,1,1,[1],[0],[2]
760,公路 车 preferred,1,preferred,,,,,,,,,,,,2,1,0,[0_1],[2],
761,位置 ： copper beech,1,copper beech,,,,,,,,,,,,1,2,1,[0],[2_3],[1]
762,无 事故 记录 （ clean title ， 可 提供 vin 报告 ） ！,2,clean title,,vin,,,,,,,,,,6,3,4,[0_1_2_7_8_10],[4_5_9],[3_6_11_12]
763,目前 住 有 两 名 访问 学者 ( 男生 ) ， 人 都 很 nice ， 安静 。,1,nice,,,,,,,,,,,,12,1,5,[0_1_2_3_4_5_6_8_11_12_13_16],[14],[7_9_10_15_17]
764,转让 ride pass ( 2017.,1,ride pass,,,,,,,,,,,,1,2,2,[0],[1_2],[3_4]
765,当然 ， 我 特意 说 了 挡住 student id 上 的 号码,1,student id,,,,,,,,,,,,9,2,1,[0_2_3_4_5_6_9_10_11],[7_8],[1]
766,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 。,1,park forest apartment,,,,,,,,,,,,25,3,9,[0_1_6_7_8_9_10_11_12_14_15_16_17_18_20_21_23_25_27_29_30_31_32_34_35],[3_4_5],[2_13_19_22_24_26_28_33_36]
767,宠物 ： park forest apartment 是 村里 为数 不 多 的 pet friendly 的 小区 ， 这里 住 着 很多 penn state 有 爱心 爱 动物 的 研究生 。,3,park forest apartment,,pet friendly,,penn state,,,,,,,,19,7,3,[0_5_6_7_8_9_10_13_14_16_17_18_19_22_23_24_25_26_27],[2_3_4_11_12_20_21],[1_15_28]
768,我 是 第一 车主 ， 车 还 在 warranty 期内 。,1,warranty,,,,,,,,,,,,8,1,2,[0_1_2_3_5_6_7_9],[8],[4_10]
769,小区 后面 一 墙 之 隔 就是 本地 重点 high school 。,1,high school,,,,,,,,,,,,9,2,1,[0_1_2_3_4_5_6_7_8],[9_10],[11]
770,the park 的 所有 公寓 都 是 full furnished ， 所有 家具 家电 齐全 并且 不 需要 额外 支付 上网 费用 。,2,the park,,full furnished,,,,,,,,,,16,4,2,[2_3_4_5_6_10_11_12_13_14_15_16_17_18_19_20],[0_1_7_8],[9_21]
771,也 可以 多 走 几 分钟 到 对面 坐 w ， we 或者 走到 shell 旁边 坐 v 。,3,w ， we,,shell,,v,,,,,,,,13,4,2,[0_1_2_3_4_5_6_7_8_12_13_15_16],[9_11_14_17],[10_18]
772,本人 今年 夏天 毕业 所以 去年 签 的 lease 就 没法 用 了 。,1,lease,,,,,,,,,,,,12,1,1,[0_1_2_3_4_5_6_7_9_10_11_12],[8],[13]
773,如果 需要 换 房间 ， 楼层 ， 以及 building ， the park 都 是 可以 帮忙 安排 的 。,1,building ， the park,,,,,,,,,,,,12,3,4,[0_1_2_3_5_7_12_13_14_15_16_17],[8_10_11],[4_6_9_18]
774,如果 是 真的 有 诚意 从 今年 八月 到 明年 八月 都 take 这个 lease ， 我 可以 考虑 适当 的 降价 。,2,take,,lease,,,,,,,,,,19,2,2,[0_1_2_3_4_5_6_7_8_9_10_11_13_16_17_18_19_20_21],[12_14],[15_22]
775,水电 网 空调 暖气 全 包 ， 带 bus pass 。,1,bus pass,,,,,,,,,,,,7,2,2,[0_1_2_3_4_5_7],[8_9],[6_10]
776,另外 有 大 的 backyard 。,1,backyard,,,,,,,,,,,,4,1,1,[0_1_2_3],[4],[5]
777,本人 假期 回国 ， 特此 短 租 the pointe 房间 。,1,the pointe,,,,,,,,,,,,7,2,2,[0_1_2_4_5_6_9],[7_8],[3_10]
778,apartment 小区 是 距离 penn state,2,apartment,,penn state,,,,,,,,,,3,3,0,[1_2_3],[0_4_5],
779,小区 附近 生活 休闲 设施 很 集中 ， 生活 和 上班 都 很 方便 ， 属于 state college 性价比 很 高 的 小区 之一 。,1,state college,,,,,,,,,,,,20,2,3,[0_1_2_3_4_5_6_8_9_10_11_12_13_15_18_19_20_21_22_23],[16_17],[7_14_24]
780,去 boston 了 ？,1,boston,,,,,,,,,,,,2,1,1,[0_2],[1],[3]
781,请 email em516,1,email em516,,,,,,,,,,,,1,1,0,[0],[1_2],
782,full size 床 + 大 书桌 ！,1,full size,,,,,,,,,,,,3,2,2,[2_4_5],[0_1],[3_6]
783,家 附近 有 公交 v ， ve 和 vn 。,2,v ， ve,,vn,,,,,,,,,,5,3,2,[0_1_2_3_7],[4_6_8],[5_9]
784,房子 后面 有 个 deck ， 夏天 可以 烧烤 。,1,deck,,,,,,,,,,,,7,1,2,[0_1_2_3_6_7_8],[4],[5_9]
785,我 也 想 找 fall 一 个 学期 的,1,fall,,,,,,,,,,,,8,1,0,[0_1_2_3_5_6_7_8],[4],
786,imperial towers 的 评价 是 村里 数一数二 的 好 。,1,imperial towers,,,,,,,,,,,,7,2,1,[2_3_4_5_6_7_8],[0_1],[9]
787,觉得 可以 做 下 greyhound ， 还 能 看看 沿途 风景 。,1,greyhound,,,,,,,,,,,,9,1,2,[0_1_2_3_6_7_8_9_10],[4],[5_11]
788,客厅 有 电视 ， 是 expended cable ，,1,expended cable,,,,,,,,,,,,4,2,2,[0_1_2_4],[5_6],[3_7]
789,我 给 lion's gate 和 executive house 打 电话 ， 基本 都 没有 1-bedroom 了 。,2,gate,,executive house,,,,,,,,,,9,3,4,[0_1_4_7_8_10_11_12_14],[3_5_6],[2_9_13_15]
790,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 ， 非常 适合 一 家 人 入住 。,1,park forest apartment,,,,,,,,,,,,31,3,10,[0_1_6_7_8_9_10_11_12_14_15_16_17_18_20_21_23_25_27_29_30_31_32_34_35_37_38_39_40_41_42],[3_4_5],[2_13_19_22_24_26_28_33_36_43]
791,宠物 ： park forest apartment 是 村里 为数 不 多 的 pet friendly 的 小区 ， 这里 住 着 很多 penn state 有 爱心 爱 动物 的 研究生 。,3,park forest apartment,,pet friendly,,penn state,,,,,,,,19,7,3,[0_5_6_7_8_9_10_13_14_16_17_18_19_22_23_24_25_26_27],[2_3_4_11_12_20_21],[1_15_28]
792,小区 安静 ， 无 party ， 十分 安全 。,1,party,,,,,,,,,,,,5,1,3,[0_1_3_6_7],[4],[2_5_8]
793,full size 床 + 大 书桌 ！,1,full size,,,,,,,,,,,,3,2,2,[2_4_5],[0_1],[3_6]
794,请 问 hershey medical center 附近 哪里 有 修 自行车 的 地方 。,1,hershey medical center,,,,,,,,,,,,9,3,1,[0_1_5_6_7_8_9_10_11],[2_3_4],[12]
795,尽可能 近 一些 ， 因为 我 没有 car 。,1,car,,,,,,,,,,,,6,1,2,[0_1_2_4_5_6],[7],[3_8]
796,一般 来 说 moderate accident 以上 的 就是 比较 严重 的 了 。,1,moderate accident,,,,,,,,,,,,10,2,1,[0_1_2_5_6_7_8_9_10_11],[3_4],[12]
797,小区 ： park crest terrace 地点 : 学校 北面 north atherton 上 giant 超市 对面 ， 小区 门口 有 n ， ne 经过 ， 离 东方 超市 也 很 近 ， 生活 很 方便 房型 ： 两 个 卧室 ， 两 个 浴室 卫生间 （ floor plan 见 下方 ） ；,5,park crest terrace,,north atherton,,giant,,n ， ne,,floor plan,,,,30,10,11,[0_5_7_8_11_13_14_16_17_18_22_24_25_26_27_28_29_31_32_33_34_36_37_38_40_41_42_43_47_48],[2_3_4_9_10_12_19_21_45_46],[1_6_15_20_23_30_35_39_44_49_50]
798,forest apartment 小区 是 state,2,forest apartment,,state,,,,,,,,,,2,3,0,[2_3],[0_1_4],
799,garden 的 parking 是 不 限 车辆 数量 全 免费 ， 如果 举行 party ， 客人 来访 ， 非常 方便 ） 。,3,garden,,parking,,party,,,,,,,,14,3,5,[1_3_4_5_6_7_8_9_11_12_15_16_18_19],[0_2_13],[10_14_17_20_21]
800,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 ， 非常 适合 一 家 人 入住 。,1,park forest apartment,,,,,,,,,,,,31,3,10,[0_1_6_7_8_9_10_11_12_14_15_16_17_18_20_21_23_25_27_29_30_31_32_34_35_37_38_39_40_41_42],[3_4_5],[2_13_19_22_24_26_28_33_36_43]
801,宠物 ： park forest apartment 是 村里 为数 不 多 的 pet friendly 的 小区 ， 这里 住 着 很多 penn state 有 爱心 爱 动物 的 研究生 。,3,park forest apartment,,pet friendly,,penn state,,,,,,,,19,7,3,[0_5_6_7_8_9_10_13_14_16_17_18_19_22_23_24_25_26_27],[2_3_4_11_12_20_21],[1_15_28]
802,有意 请 联系 pn193 text preferred,1,pn193 text preferred,,,,,,,,,,,,3,2,0,[0_1_2],[3_4_5],
803,有意 帮 付$450 security deposit,1,security deposit,,,,,,,,,,,,2,2,1,[0_1],[3_4],[2]
804,走路 去 学校 15-18 min ， 然后 坐 校园 环线 可 方便 到达 校园 任何 地方 。,1,min,,,,,,,,,,,,13,1,3,[0_1_2_6_7_8_9_10_11_12_13_14_15],[4],[3_5_16]
805,小区 后面 一 墙 之 隔 就是 本地 重点 high school 。,1,high school,,,,,,,,,,,,9,2,1,[0_1_2_3_4_5_6_7_8],[9_10],[11]
806,房租 不 包含 网 ， 电 ， 保险 ， 和 gas 。,1,gas,,,,,,,,,,,,7,1,4,[0_1_2_3_5_7_9],[10],[4_6_8_11]
807,如果 能够 帮忙 一起 开车 ， 当然 是 最好 不过 啦 < span > < / span >,2,span,,span,,,,,,,,,,10,2,6,[0_1_2_3_4_6_7_8_9_10],[12_16],[5_11_13_14_15_17]
808,两 人 都 是 phd （ ee 和 ie 专业 ） ， 人 非常 nice 。,3,phd （ ee,,ie,,nice,,,,,,,,8,4,4,[0_1_2_3_7_9_12_13],[4_6_8_14],[5_10_11_15]
809,出租 的 此 房间 月 租金 便宜 ， 设施 齐全 ， 有 兴趣 的 人 可以 联系 我 看 房 ， thanks !,1,thanks,,,,,,,,,,,,18,1,4,[0_1_2_3_4_5_6_8_9_11_12_13_14_15_16_17_18_19],[21],[7_10_20_22]
810,无 事故 记录 （ clean title ， 可 提供 vin 报告 ） ！,2,clean title,,vin,,,,,,,,,,6,3,4,[0_1_2_7_8_10],[4_5_9],[3_6_11_12]
811,有 ride 话 ， 麻烦 请 联系 tan em548,2,ride,,tan em548,,,,,,,,,,5,2,1,[0_2_4_5_6],[1_7_8],[3]
812,rt 一 个 bedroom 或者 两 个 bedroom 都 可以 ， 最好 有 两 个 床 可以 容纳 下 三 个 人 。,3,rt,,bedroom,,bedroom,,,,,,,,18,3,2,[1_2_4_5_6_8_9_11_12_13_14_15_16_17_18_19_20_21],[0_3_7],[10_22]
813,此 车 没有 任何 事故 ， clear title 。,1,clear title,,,,,,,,,,,,5,2,2,[0_1_2_3_4],[6_7],[5_8]
814,人 很 nice ， 不 开 party 。,2,nice,,party,,,,,,,,,,4,2,2,[0_1_4_5],[2_6],[3_7]
815,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 ， 非常 适合 一 家 人 入住 。,1,park forest apartment,,,,,,,,,,,,31,3,10,[0_1_6_7_8_9_10_11_12_14_15_16_17_18_20_21_23_25_27_29_30_31_32_34_35_37_38_39_40_41_42],[3_4_5],[2_13_19_22_24_26_28_33_36_43]
816,宠物 ： park forest apartment 是 村里 为数 不 多 的 pet friendly 的 小区 ， 这里 住 着 很多 penn state 有 爱心 爱 动物 的 研究生 。,3,park forest apartment,,pet friendly,,penn state,,,,,,,,19,7,3,[0_5_6_7_8_9_10_13_14_16_17_18_19_22_23_24_25_26_27],[2_3_4_11_12_20_21],[1_15_28]
817,上学 便利 ： 小学 为 easterly,1,easterly,,,,,,,,,,,,4,1,1,[0_1_3_4],[5],[2]
818,小区 后面 一路 之 隔 就 是 high school .,1,high school,,,,,,,,,,,,7,2,1,[0_1_2_3_4_5_6],[7_8],[9]
819,s = baby-products&ie = utf8&qid = 1486864694&sr=1-22&keywords = jj+cole+bundle+me 有 兴趣 email ： em597,2,s,,email ： em597,,,,,,,,,,2,2,9,[9_10],[0_11_13],[1_2_3_4_5_6_7_8_12]
820,html 有 兴趣 可 email 至 em597,3,html,,email,,em597,,,,,,,,4,2,0,[1_2_3_5],[0_4_6],
821,pointe 四 人间 其中 的 一 间 ， 独立 卫浴 ， 非常 隐私 。,1,pointe,,,,,,,,,,,,10,1,3,[1_2_3_4_5_6_8_9_11_12],[0],[7_10_13]
822,更多 亮点 ： 卧室 床 是 king size !,1,king size,,,,,,,,,,,,5,2,2,[0_1_3_4_5],[6_7],[2_8]
823,full size 床 ！,1,full size,,,,,,,,,,,,1,2,1,[2],[0_1],[3]
824,full size 超 舒服 床 【 若 需要 ， 可 换 更 大 的 床 】 ！,1,full size,,,,,,,,,,,,11,2,4,[2_3_4_6_7_9_10_11_12_13_14],[0_1],[5_8_15_16]
825,本人 280$ 购买 于 amazon 。,1,amazon,,,,,,,,,,,,3,1,2,[0_2_3],[4],[1_5]
826,非常 感谢 ， eileen .,1,eileen,,,,,,,,,,,,2,1,2,[0_1],[3],[2_4]
827,usp = sharing 更新 的 链接,1,usp = sharing,,,,,,,,,,,,3,2,1,[3_4_5],[0_2],[1]
828,att 信号 ， 每 个 人 2.,1,att,,,,,,,,,,,,4,1,2,[1_3_4_5],[0],[2_6]
829,em217 sunflower 大概 1.,1,em217 sunflower,,,,,,,,,,,,1,1,1,[2],[0_1],[3]
830,感兴趣 的 请 联系 jul em611,1,jul em611,,,,,,,,,,,,4,1,0,[0_1_2_3],[4_5],
831,forest apartment 小区 是 state,2,forest apartment,,state,,,,,,,,,,2,3,0,[2_3],[0_1_4],
832,业务 有 房地产 广告 设计 包装 ， building technology ， 房地产 保险 评估 以及 施工 管理 技术 咨询 ， 承接 外包 业务 。,1,building technology,,,,,,,,,,,,17,2,4,[0_1_2_3_4_5_10_11_12_13_14_15_16_17_19_20_21],[7_8],[6_9_18_22]
833,bus 直接 开进 小区 里面 。,1,bus,,,,,,,,,,,,4,1,1,[1_2_3_4],[0],[5]
834,茶几 ( size : 19.,1,size,,,,,,,,,,,,1,1,3,[0],[2],[1_3_4]
835,求 一起 willing to pay any reasonable price !,1,willing to pay any reasonable price,,,,,,,,,,,,2,6,1,[0_1],[2_3_4_5_6_7],[8]
836,hi 我 有 合适 房间 如果 你 没收 到 我 的 email ， 请 联系 em620,3,hi,,email,,em620,,,,,,,,12,2,1,[1_2_3_4_5_6_7_8_9_10_13_14],[0_11_15],[12]
