SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
608,卧室 大 ， 含 full size 床 ， 以及 公司 准备 的 桌子 和 转椅 （ 这 是 我 特别 和 公司 协商 的 他们 可以 提供 ） ， 真正 做到 拎包 入住 ！,1,full size,,,,,,,,,,,,26,2,6,[0_1_3_6_8_9_10_11_12_13_14_16_17_18_19_20_21_22_23_24_25_26_29_30_31_32],[4_5],[2_7_15_27_28_33]
609,缺点 是 三 个 人 share 一 个 full bathroom ， 但 考虑 到 距离 和 utilities 和 家具 全 包 等 条件 ， 这 绝对 是 个 特别 好的 选择,3,share,,full bathroom,,utilities,,,,,,,,25,4,2,[0_1_2_3_4_6_7_11_12_13_14_15_17_18_19_20_21_22_24_25_26_27_28_29_30],[5_8_9_16],[10_23]
610,房子 ： 是 一 个 house ， 有 中央 空调 。,1,house,,,,,,,,,,,,7,1,3,[0_2_3_4_7_8_9],[5],[1_6_10]
611,出租 时间 和 租金 ： 7/31/2016 ~ 6/30/2016，$300 / month .,1,month,,,,,,,,,,,,4,1,6,[0_1_2_3],[9],[4_5_6_7_8_10]
612,ldingid=121b1b 的 户型 ， 顶层 ， 客厅 view 超级 好 。,1,view,,,,,,,,,,,,6,1,4,[1_2_4_6_8_9],[7],[0_3_5_10]
613,房租 已 包含 所有 utility .,1,utility,,,,,,,,,,,,4,1,1,[0_1_2_3],[4],[5]
614,位置 在 fifth ave and shady ave .,1,fifth ave and shady ave,,,,,,,,,,,,2,5,1,[0_1],[2_3_4_5_6],[7]
615,欢迎 联系 sunny em329,1,sunny em329,,,,,,,,,,,,2,1,0,[0_1],[2_3],
616,有 合适 房子 的 各位 请 联系 sunny em329,1,sunny em329,,,,,,,,,,,,7,1,0,[0_1_2_3_4_5_6],[7_8],
617,有 合适 的 请 联系 sunny em329,1,sunny em329,,,,,,,,,,,,5,1,0,[0_1_2_3_4],[5_6],
618,一楼 有 doorman ， 负责 人员 进出 管理 以及 收发 包裹 ， 所以 不用 担心 安全 问题 以及 包裹 丢失 。,1,doorman,,,,,,,,,,,,17,1,3,[0_1_4_5_6_7_8_9_10_12_13_14_15_16_17_18_19],[2],[3_11_20]
619,有 indoor 和 outdoor 的 停车场 ， 而且 周围 的 街区 都 可以 免费 街 pa 。,3,indoor,,outdoor,,pa,,,,,,,,12,3,2,[0_2_4_5_7_8_9_10_11_12_13_14],[1_3_15],[6_16]
620,如果 感 兴趣 ， 请 通过 email 联系 em87,2,email,,em87,,,,,,,,,,6,1,1,[0_1_2_4_5_7],[6_8],[3]
621,现有 northumberland house 一 枚 ， 5b/3b ， 暑期 出租 。,1,northumberland house,,,,,,,,,,,,5,2,4,[0_3_4_8_9],[1_2],[5_6_7_10]
622,卧室 内 一 个 closet ， 客厅 另 有 一 个 closet 。,2,closet,,closet,,,,,,,,,,9,2,2,[0_1_2_3_6_7_8_9_10],[4_11],[5_12]
623,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 faculty 和 学生 ， 很 安全 而且 维修 管理 服务 便利 。,1,faculty,,,,,,,,,,,,21,1,3,[0_1_2_3_4_6_7_8_9_10_11_12_14_15_17_18_19_20_21_22_23],[13],[5_16_24]
624,bedroom 个数 至少 两 个 及 以上 ；,1,bedroom,,,,,,,,,,,,6,1,1,[1_2_3_4_5_6],[0],[7]
625,apt 或者 house 都 可以 。,2,apt,,house,,,,,,,,,,3,2,1,[1_3_4],[0_2],[5]
626,经常 去 downtown 的 同学 可以 坐 p1 系列 公交 专线 直达 downtown ， 绝 对比 uber 经济 实惠 。,4,downtown,,p1,,downtown,,uber,,,,,,14,4,2,[0_1_3_4_5_6_8_9_10_11_14_15_17_18],[2_7_12_16],[13_19]
627,门口 有 cvs ， 购物 十分 方便 。,1,cvs,,,,,,,,,,,,5,1,2,[0_1_4_5_6],[2],[3_7]
628,布局 ： 该 house 有 四 室 两 卫 ， 三 间 卧室 在 二 楼 ， 一 间 在 三 楼 ， 一 间 卫生间 在 二 楼 一 间 在 一 楼 。,1,house,,,,,,,,,,,,29,1,5,[0_2_4_5_6_7_8_10_11_12_13_14_15_17_18_19_20_21_23_24_25_26_27_28_29_30_31_32_33],[3],[1_9_16_22_34]
629,本 卧室 空间 较大 ， 可 放置 两 张 full size 床 。,1,full size,,,,,,,,,,,,9,2,2,[0_1_2_3_5_6_7_8_11],[9_10],[4_12]
630,停车 ： 有 off street parking .,1,off street parking,,,,,,,,,,,,2,3,2,[0_2],[3_4_5],[1_6]
631,如果 感 兴趣 ， 请 通过 email 联系 em87,2,email,,em87,,,,,,,,,,6,1,1,[0_1_2_4_5_7],[6_8],[3]
632,短期 的 summer lease 也 可 考虑 。,1,summer lease,,,,,,,,,,,,5,2,1,[0_1_4_5_6],[2_3],[7]
633,无线 网络 和 utility 全部 办好 了 ， 不 需要 自己 花 时间 交 押金 申请 ， 只 需要 share 就 可以 。,2,utility,,share,,,,,,,,,,18,2,3,[0_1_2_4_5_6_8_9_10_11_12_13_14_15_17_18_20_21],[3_19],[7_16_22]
634,如果 有 兴趣 ， 各位 同学 可以 站 内 留言 或者 email ， 告诉 我 对 房子 的 要求 。,1,email,,,,,,,,,,,,16,1,3,[0_1_2_4_5_6_7_8_9_10_13_14_15_16_17_18],[11],[3_12_19]
635,也 可以 直接 email : em4,1,email : em4,,,,,,,,,,,,3,1,1,[0_1_2],[3_5],[4]
636,town house ， 四 卧室 。,1,town house,,,,,,,,,,,,2,2,2,[3_4],[0_1],[2_5]
637,电话 ： pn39 ， email,1,pn39 ， email,,,,,,,,,,,,1,1,2,[0],[2_4],[1_3]
638,具体 floor plan :,1,floor plan,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
639,lease 从 八月 开始 ， 具体 日期 可以 商量 。,1,lease,,,,,,,,,,,,7,1,2,[1_2_3_5_6_7_8],[0],[4_9]
640,house 一共 有 两 层 + 地下室 。,1,house,,,,,,,,,,,,5,1,2,[1_2_3_4_6],[0],[5_7]
641,一共 有 两 个 可以 洗澡 的 bathroom 。,1,bathroom,,,,,,,,,,,,7,1,1,[0_1_2_3_4_5_6],[7],[8]
642,地下室 洗衣 房 有 washer and dryer.,1,washer and,,,,,,,,,,,,4,2,1,[0_1_2_3],[4_5],[6]
643,具体 email 沟通 em377,2,email,,em377,,,,,,,,,,2,1,0,[0_2],[1_3],
644,town house ， 四 卧室 。,1,town house,,,,,,,,,,,,2,2,2,[3_4],[0_1],[2_5]
645,一楼 有 doorman ， 负责 人员 进出 管理 以及 收发 包裹 ， 所以 不用 担心 安全 问题 以及 包裹 丢失 。,1,doorman,,,,,,,,,,,,17,1,3,[0_1_4_5_6_7_8_9_10_12_13_14_15_16_17_18_19],[2],[3_11_20]
646,有 indoor 和 outdoor 的 停车场 ， 而且 周围 的 街区 都 可以 免费 街 pa 。,3,indoor,,outdoor,,pa,,,,,,,,12,3,2,[0_2_4_5_7_8_9_10_11_12_13_14],[1_3_15],[6_16]
647,about apt ： 两 室 一 厅 ， 一 个 卫生间 ， 空间 很大 ， 朝向 为 南 ， 所以 有 充足 的 阳光 。,1,about apt,,,,,,,,,,,,17,2,6,[3_4_5_6_8_9_10_12_13_15_16_17_19_20_21_22_23],[0_1],[2_7_11_14_18_24]
648,still available ， 有 问题 发 邮件 给 我 ， 可以 传 照片 给 你 看,1,still available,,,,,,,,,,,,12,2,2,[3_4_5_6_7_8_10_11_12_13_14_15],[0_1],[2_9]
649,位置 在 chesterfield 。,1,chesterfield,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
650,see new ad 能 麻烦 您 介绍 的 具体 一点 嘛 ？,1,see new ad,,,,,,,,,,,,8,3,1,[3_4_5_6_7_8_9_10],[0_1_2],[11]
651,房子 房型 图 ： 周围 有 一 个 大型 超市 ， 距离 购物 街 walnut street 也 很 近 。,1,walnut street,,,,,,,,,,,,15,2,3,[0_1_2_4_5_6_7_8_9_11_12_13_16_17_18],[14_15],[3_10_19]
652,学校 提供 的 夜间 escort 也 路过 这个 公寓 ， 如果 在 学校 熬夜 学习 后半夜 回家 也 很 方便 。,1,escort,,,,,,,,,,,,18,1,2,[0_1_2_3_5_6_7_8_10_11_12_13_14_15_16_17_18_19],[4],[9_20]
653,f=4&t=6841&p=13029#p13029 图片 请 右键 在 新 tab 打开 。,1,tab,,,,,,,,,,,,6,1,2,[1_2_3_4_5_7],[6],[0_8]
654,房子 价格 加上 所有 设施 ， 人均 每 月 大概 在 $580~$650 （ 费用 因 gas 包 不 包含 heat 而 变化 ） 。,2,gas,,heat,,,,,,,,,,17,2,5,[0_1_2_3_4_6_7_8_9_10_13_14_16_17_18_20_21],[15_19],[5_11_12_22_23]
655,lobby 照片 ， 安全 有 保障,1,lobby,,,,,,,,,,,,4,1,1,[1_3_4_5],[0],[2]
656,去 超市 也 很 方便 ， giant eagle ， target ， trader joe ' s 均 公交 直达 。,1,giant eagle ， target ， trader joe ' s,,,,,,,,,,,,8,6,5,[0_1_2_3_4_15_16_17],[6_7_9_11_12_14],[5_8_10_13_18]
657,更多 问题 ， 欢迎 email 我 : c.,1,email,,,,,,,,,,,,4,1,3,[0_1_3_5],[4],[2_6_7]
658,对面 是 giant eagle 超市 ， 步行 一 个 路口 到 whole foods 超市 ， 买 东西 很 方便 。,2,giant eagle,,whole foods,,,,,,,,,,13,4,3,[0_1_4_6_7_8_9_10_13_15_16_17_18],[2_3_11_12],[5_14_19]
659,交通 便利 ， shuttle ， escort ， 公交 都 有 经过 ；,1,shuttle ， escort,,,,,,,,,,,,6,2,4,[0_1_7_8_9_10],[3_5],[2_4_6_11]
660,这 房子 实在 是 大 到 没 朋友 ， 要 不 是 我 有 lease 在 身 我 都 想 搬 进去 。,1,lease,,,,,,,,,,,,20,1,2,[0_1_2_3_4_5_6_7_9_10_11_12_13_15_16_17_18_19_20_21],[14],[8_22]
661,房东 包 除 网 以外 所有 utility 。,1,utility,,,,,,,,,,,,6,1,1,[0_1_2_3_4_5],[6],[7]
662,f=3&t=5864&p=10727&hilit = bartlett#p10727 自 顶 up up if you are interested in the house beginning from august ， you may contact the landlord mr ping an through his gmail.,1,up up if you are interested in the house beginning from august ， you may contact the landlord mr ping an through his,,,,,,,,,,,,2,22,5,[3_4],[5_6_7_8_9_10_11_12_13_14_15_16_18_19_20_21_22_23_24_25_26_27],[0_1_2_17_28]
663,步行 到 giant eagle ， target ， trader joe 十 分钟 以内 。,1,giant eagle ， target ， trader joe,,,,,,,,,,,,5,5,3,[0_1_9_10_11],[2_3_5_7_8],[4_6_12]
664,距离 murry 上 的 餐馆 、 超市 都 是 步行 的 距离 。,1,murry,,,,,,,,,,,,10,1,2,[0_2_3_4_6_7_8_9_10_11],[1],[5_12]
665,this message is expired ， 图 中 所有 家具 家电 都 免费 使用,1,this message is expired,,,,,,,,,,,,8,4,1,[5_6_7_8_9_10_11_12],[0_1_2_3],[4]
666,去 超市 也 很 方便 ， giant eagle ， target ， trader joe ' s 均 公交 直达 。,1,giant eagle ， target ， trader joe ' s,,,,,,,,,,,,8,6,5,[0_1_2_3_4_15_16_17],[6_7_9_11_12_14],[5_8_10_13_18]
667,是 house 的 一 楼 ， 一共 三 间 房 + 厨房 + 客厅 + 卫生间 。,1,house,,,,,,,,,,,,11,1,5,[0_2_3_4_6_7_8_9_11_13_15],[1],[5_10_12_14_16]
668,地下室 免费 washer and dryer.,1,washer and,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
669,sp = sharing 谢谢 ～ ！,1,sp = sharing,,,,,,,,,,,,1,2,3,[3],[0_2],[1_4_5]
670,近 学校 shuttle 站 。,1,shuttle,,,,,,,,,,,,3,1,1,[0_1_3],[2],[4]
671,联系 方式 ： call : 412-901-7283e-mail : em403,2,call,,em403,,,,,,,,,,2,1,4,[0_1],[3_7],[2_4_5_6]
672,整个 house 家具 齐全 。,1,house,,,,,,,,,,,,3,1,1,[0_2_3],[1],[4]
673,购物 : 附近 就是 giant eagle ， 离 center 很 近 ， 吃饭 也 很 方便 .,2,giant eagle,,center,,,,,,,,,,10,3,4,[0_2_3_7_9_10_12_13_14_15],[4_5_8],[1_6_11_16]
674,进出 lobby 需要 门禁 钥匙 ， 所以 非常 安全 。,1,lobby,,,,,,,,,,,,7,1,2,[0_2_3_4_6_7_8],[1],[5_9]
675,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜 。,1,may flower,,,,,,,,,,,,18,2,3,[0_3_4_5_6_7_8_10_11_12_13_14_15_17_18_19_20_21],[1_2],[9_16_22]
676,购物 ： 附近 就是 giant eagle ， 离 center 很 近 ， 吃饭 也 很 方便 .,2,giant eagle,,center,,,,,,,,,,10,3,4,[0_2_3_7_9_10_12_13_14_15],[4_5_8],[1_6_11_16]
677,ding ding 顶 ding,2,ding ding,,ding,,,,,,,,,,1,3,0,[2],[0_1_3],
678,步行 到 匹 大 课室 、 图书馆 和 cafeteria 都 只 需 几 分钟 。,1,cafeteria,,,,,,,,,,,,12,1,2,[0_1_2_3_4_6_7_9_10_11_12_13],[8],[5_14]
679,时间 不用 完全 match ， 咱们 商量 着 来 。,1,match,,,,,,,,,,,,7,1,2,[0_1_2_5_6_7_8],[3],[4_9]
680,由于 刚刚 换 了 lease ， 整 套 房间 设施 都 很 新 ， 家具 齐全 ， 拎包 入住 无 烦恼 ， 楼层 好 视野 好 ～ ～ 。,1,lease,,,,,,,,,,,,21,1,7,[0_1_2_3_6_7_8_9_10_11_12_14_15_17_18_19_20_22_23_24_25],[4],[5_13_16_21_26_27_28]
681,prefer 女生 ～～～,1,prefer,,,,,,,,,,,,1,1,1,[1],[0],[2]
682,感 兴趣 可以 email 或 预约 看 房 email ： em316,2,email,,email ： em316,,,,,,,,,,7,2,1,[0_1_2_4_5_6_7],[3_8_10],[9]
683,周边 环境 很 好 ， 距离 各 大 超市 giant eagle ， audi ， dollar general.,1,giant eagle ， audi ， dollar,,,,,,,,,,,,8,4,4,[0_1_2_3_5_6_7_8],[9_10_12_14],[4_11_13_15]
684,由于 房子 utility 都 是 房东 负责 的 ， 所以 完全 不 用 费心 每 个 月 付 水电 网 费 的 问题 。,1,utility,,,,,,,,,,,,21,1,2,[0_1_3_4_5_6_7_9_10_11_12_13_14_15_16_17_18_19_20_21_22],[2],[8_23]
685,from = feed&loc = avatar 欢迎 介绍 房客 ， 如果 成功 会 给 50-100 刀 提成 ， 根据 房间 size 决定 up up,4,from,,avatar,,size,,up up,,,,,,12,5,6,[5_6_7_9_10_11_12_14_15_17_18_20],[0_4_19_21_22],[1_2_3_8_13_16]
686,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college garden,,pitt,,,,,,,,,,10,3,1,[2_3_5_6_7_8_9_10_11_12],[0_1_4],[13]
687,房子 floor plan 和 照片 如下 。,1,floor plan,,,,,,,,,,,,4,2,1,[0_3_4_5],[1_2],[6]
688,整个 house 家具 齐全 。,1,house,,,,,,,,,,,,3,1,1,[0_2_3],[1],[4]
689,出租 大 house 里 的 一 间 房 ， 可以 拎包 入住 。,1,house,,,,,,,,,,,,10,1,2,[0_1_3_4_5_6_7_9_10_11],[2],[8_12]
690,这个 studio 在 三 楼 ， 不 面向 大 马路 ， 不 吵 ， 很 安静 。,1,studio,,,,,,,,,,,,12,1,4,[0_2_3_4_6_7_8_9_11_12_14_15],[1],[5_10_13_16]
691,公寓 是 两 室 一 厅 ， 两 位 匹 大 master 女生 住 卧室 ， 我 住 客厅 。,1,master,,,,,,,,,,,,16,1,3,[0_1_2_3_4_5_7_8_9_10_12_13_14_16_17_18],[11],[6_15_19]
692,公寓 是 两 室 一 厅 ， 两 位 匹 大 master 女生 住 卧室 ， 我 住 客厅 。,1,master,,,,,,,,,,,,16,1,3,[0_1_2_3_4_5_7_8_9_10_12_13_14_16_17_18],[11],[6_15_19]
693,usp = sharing 国内 的 同学 如果 看 不 到 图片 可以 发 邮件 问 房东 要 图片 still available,2,usp = sharing,,still available,,,,,,,,,,15,4,1,[3_4_5_6_7_8_9_10_11_12_13_14_15_16_17],[0_2_18_19],[1]
694,门口 有 doorman ， 特别 安全 。,1,doorman,,,,,,,,,,,,4,1,2,[0_1_4_5],[2],[3_6]
695,位置 ： 房子 位于 squirrel hill north ， 具体 地址 shady ave.,2,squirrel hill north,,shady,,,,,,,,,,5,4,3,[0_2_3_8_9],[4_5_6_10],[1_7_11]
696,sp = sharing 一 .,1,sp = sharing,,,,,,,,,,,,1,2,2,[3],[0_2],[1_4]
697,独立 卫生间 ， 独立 大 衣帽间 ， 基本 可以 算是 一 个 没有 厨房 的 studio 。,1,studio,,,,,,,,,,,,13,1,3,[0_1_3_4_5_7_8_9_10_11_12_13_14],[15],[2_6_16]
698,本人 四月 毕业 ， lease 签到 五月 底 。,1,lease,,,,,,,,,,,,6,1,2,[0_1_2_5_6_7],[4],[3_8]
699,apartment 水电 暖 全 包 ， 两 人 住 的 话 人均 467.,1,apartment,,,,,,,,,,,,10,1,2,[1_2_3_4_6_7_8_9_10_11],[0],[5_12]
700,贺 同学 email : em427,1,email : em427,,,,,,,,,,,,2,1,1,[0_1],[2_4],[3]
701,附近 更 有 越南 餐厅 和 印度 buffet 给 时间 时间 紧张 的 你 提供 便利 。,1,buffet,,,,,,,,,,,,15,1,1,[0_1_2_3_4_5_6_8_9_10_11_12_13_14_15],[7],[16]
702,咨询 顾问 ： andy,1,andy,,,,,,,,,,,,2,1,1,[0_1],[3],[2]
703,apartment 水电 暖 全 包 ， 两 人 住 的 话 人均 467.,1,apartment,,,,,,,,,,,,10,1,2,[1_2_3_4_6_7_8_9_10_11],[0],[5_12]
704,apartment 水电 暖 全 包 ， 两 人 住 的 话 人均 467.,1,apartment,,,,,,,,,,,,10,1,2,[1_2_3_4_6_7_8_9_10_11],[0],[5_12]
705,停车 有 很 大 的 室内 garage 。,1,garage,,,,,,,,,,,,6,1,1,[0_1_2_3_4_5],[6],[7]
706,在 forbes 附近 。,1,forbes,,,,,,,,,,,,2,1,1,[0_2],[1],[3]
707,大家 好 ， 本人 phd 男生 ， 无 不良 嗜好 。,1,phd,,,,,,,,,,,,7,1,3,[0_1_3_5_7_8_9],[4],[2_6_10]
708,up up up 继续 寻找 等待 中 .,1,up up up,,,,,,,,,,,,4,3,1,[3_4_5_6],[0_1_2],[7]
709,出门 走 一 分钟 不到 就 有 81-83 bus 。,1,bus,,,,,,,,,,,,7,1,2,[0_1_2_3_4_5_6],[8],[7_9]
710,leasing office 就 在 lobby ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决 。,2,leasing office,,lobby,,,,,,,,,,15,3,3,[2_3_6_7_8_9_11_12_13_14_15_16_17_18_19],[0_1_4],[5_10_20]
711,在 forbes 附近 。,1,forbes,,,,,,,,,,,,2,1,1,[0_2],[1],[3]
712,whole foods 是 我 去 的 最 频繁 的 超市 ， 因为 里边 只 卖 有机 食品 ， 质量 有 保证 。,1,whole foods,,,,,,,,,,,,17,2,3,[2_3_4_5_6_7_8_9_11_12_13_14_15_16_18_19_20],[0_1],[10_17_21]
713,路由器 是 dual band ！,1,dual band,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
714,这 是 之前 的 长 租 post 。,1,post,,,,,,,,,,,,6,1,1,[0_1_2_3_4_5],[6],[7]
715,可以 随时 联系 我 来看 房 和 商量 事宜 ： email : em132,1,email : em132,,,,,,,,,,,,9,1,2,[0_1_2_3_4_5_6_7_8],[10_12],[9_11]
716,在 forbes 附近 。,1,forbes,,,,,,,,,,,,2,1,1,[0_2],[1],[3]
717,单独 房间 ， 和 两 个 人 share 一 个 洗手间 ， （ 不过 暑假 可能 有 人 回家 就 人 少 了 。,1,share,,,,,,,,,,,,19,1,4,[0_1_3_4_5_6_8_9_10_13_14_15_16_17_18_19_20_21_22],[7],[2_11_12_23]
718,独立 卫生间 ， 独立 大 衣柜 ， 基本 可以 算是 一 个 没有 厨房 的 studio 。,1,studio,,,,,,,,,,,,13,1,3,[0_1_3_4_5_7_8_9_10_11_12_13_14],[15],[2_6_16]
719,现在 的 住户 下 一 个 lease 年 都 会 搬到 其它 地方 去 ， 所以 你 还 可以 跟 management 商量 签 下 一 年 的 lease ！,3,lease,,management,,lease,,,,,,,,24,3,2,[0_1_2_3_4_5_7_8_9_10_11_12_13_15_16_17_18_19_21_22_23_24_25_26],[6_20_27],[14_28]
720,这个 giant eagle 是 匹 村 最 大 最 全 的 。,1,giant eagle,,,,,,,,,,,,9,2,1,[0_3_4_5_6_7_8_9_10],[1_2],[11]
721,pdf 如果 感兴趣 请 联系 : em447,2,pdf,,em447,,,,,,,,,,4,1,1,[1_2_3_4],[0_6],[5]
722,在 这里 住 过 的 人 都 拿到 了 很 好 的 工作 offer 如 有 兴趣 可 email : em448,2,offer,,email : em448,,,,,,,,,,17,2,1,[0_1_2_3_4_5_6_7_8_9_10_11_12_14_15_16_17],[13_18_20],[19]
723,周围 有 各 类 参观 ， 出门 就 是 车站 ， 坐 公交 到 downtown 或者 中 超 都 很 方便 。,1,downtown,,,,,,,,,,,,18,1,3,[0_1_2_3_4_6_7_8_9_11_12_13_15_16_17_18_19_20],[14],[5_10_21]
724,如果 你们 同学 结伴 而来 ， 愿意 租 整 个 house ( 里面 可能 2-5 个 卧室 的 都 有 ) ， 也 可以 。,1,house,,,,,,,,,,,,18,1,6,[0_1_2_3_4_6_7_8_9_12_13_15_16_17_18_19_22_23],[10],[5_11_14_20_21_24]
725,因为 地段 都 是 上 好 地段 （ top 1% ） ， 房子 都 是 上 好 的 房子 ( top 5% ) ， 所以 价格 也 不 是 最 便宜 ( top 10-20% ) ， 性价比 高 。,3,top,,top,,top,,,,,,,,23,3,13,[0_1_2_3_4_5_6_12_13_14_15_16_17_18_24_25_26_27_28_29_30_36_37],[8_20_32],[7_9_10_11_19_21_22_23_31_33_34_35_38]
726,欢迎 联系 并 告知 租房 要求 （ 简单 自我 介绍 ， 告知 入住 时间 ， 人数 ， 房间 or house 离 学校 远近 ， 预算 ） 。,1,or house,,,,,,,,,,,,18,2,7,[0_1_2_3_4_5_7_8_9_11_12_13_15_17_20_21_22_24],[18_19],[6_10_14_16_23_25_26]
727,house 有 四 个 房间 一 个 客厅 外加 一 个 阁楼 ， 平时 住 非常 宽敞 ， toc/eoc 的 时候 还 可以 住 客人 ， 完全 不 会 拥挤 。,1,house,,,,,,,,,,,,25,1,5,[1_2_3_4_5_6_7_8_9_10_11_13_14_15_16_19_20_21_22_23_24_26_27_28_29],[0],[12_17_18_25_30]
728,到 giant eagle ， lotus 可以 坐 门口 的 公交 ， 我 有时 也 会 开车 去 。,1,giant eagle ， lotus,,,,,,,,,,,,12,3,3,[0_5_6_7_8_9_11_12_13_14_15_16],[1_2_4],[3_10_17]
729,走 5-7 分钟 ， 即 可 到达 giant eagle ， 府 河 人家 。,1,giant eagle,,,,,,,,,,,,8,2,4,[0_2_4_5_6_10_11_12],[7_8],[1_3_9_13]
730,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college garden,,pitt,,,,,,,,,,10,3,1,[2_3_5_6_7_8_9_10_11_12],[0_1_4],[13]
731,便利 店 ： 走 一 个 block 就 到 韩国 超市 ；,1,block,,,,,,,,,,,,9,1,2,[0_1_3_4_5_7_8_9_10],[6],[2_11]
732,餐饮 ： 走 一 个 block 就 到 餐馆 最 多 的 craig 。,2,block,,craig,,,,,,,,,,10,2,2,[0_2_3_4_6_7_8_9_10_11],[5_12],[1_13]
733,地处 squirrel hill 偏 北部 的 富人 区 ， 非常 安全 和 安静 。,1,squirrel hill,,,,,,,,,,,,10,2,2,[0_3_4_5_6_7_9_10_11_12],[1_2],[8_13]
734,available now 顶 ！,1,available now,,,,,,,,,,,,1,2,1,[2],[0_1],[3]
735,带 家具 ， 拎包 入住 uu p up up up up up up up up,1,uu p up up up up up up up up,,,,,,,,,,,,4,10,1,[0_1_3_4],[5_6_7_8_9_10_11_12_13_14],[2]
736,旁边 有 murray ， 有 很多 餐厅 。,1,murray,,,,,,,,,,,,5,1,2,[0_1_4_5_6],[2],[3_7]
737,周围 各 种 商铺 餐馆 ( 老 四川 ， 府 河 等 ) ， giant eagle 超市 ， rite aid 药店 ， 生活 非常 方便 。,2,giant eagle,,rite aid,,,,,,,,,,15,4,7,[0_1_2_3_4_6_7_9_10_11_16_20_22_23_24],[14_15_18_19],[5_8_12_13_17_21_25]
738,如果 有 符合 的 条件 的 麻烦 请 联系 一下 以下 的 email .,1,email,,,,,,,,,,,,12,1,1,[0_1_2_3_4_5_6_7_8_9_10_11],[12],[13]
739,非常 方便 ， center 上 就 有 个 giant eagle .,2,center,,giant eagle,,,,,,,,,,6,3,2,[0_1_4_5_6_7],[3_8_9],[2_10]
740,the price : $600一 个 月 ， 包 水 煤气 暖气 。,1,the price,,,,,,,,,,,,6,2,4,[4_5_7_8_9_10],[0_1],[2_3_6_11]
741,同时 也 靠近 fifth ave ， 交通 十分 方便 。,1,fifth ave,,,,,,,,,,,,6,2,2,[0_1_2_6_7_8],[3_4],[5_9]
742,是 house 的 一 楼 ， 一共 三 间 房 + 厨房 + 客厅 + 卫生间 。,1,house,,,,,,,,,,,,11,1,5,[0_2_3_4_6_7_8_9_11_13_15],[1],[5_10_12_14_16]
743,走 5-7 分钟 ， 即 可 到达 giant eagle ， 府 河 人家 。,1,giant eagle,,,,,,,,,,,,8,2,4,[0_2_4_5_6_10_11_12],[7_8],[1_3_9_13]
744,房东 公司 是 walnut capital ， 听说 还有 免费 班车 去 学校 （ 不过 本人 没 坐 过 ） 。,1,walnut capital,,,,,,,,,,,,14,2,4,[0_1_2_6_7_8_9_10_11_13_14_15_16_17],[3_4],[5_12_18_19]
745,公寓 的 侧面 是 租车 公司 herz ， 便于 租车 旅行 。,1,herz,,,,,,,,,,,,9,1,2,[0_1_2_3_4_5_8_9_10],[6],[7_11]
746,生活 便利 ： giant eagle 0.,1,giant eagle,,,,,,,,,,,,2,2,2,[0_1],[3_4],[2_5]
747,trader joe's ， whole foods ， target 都 不 远 ， 并且 公交 可达,2,trader,,whole foods ， target,,,,,,,,,,6,4,4,[7_8_9_11_12_13],[0_3_4_6],[1_2_5_10]
748,生活 便利 ： giant eagle 0.,1,giant eagle,,,,,,,,,,,,2,2,2,[0_1],[3_4],[2_5]
749,trader joe's ， whole foods ， target 都 不 远 ， 并且 公交 可达,2,trader,,whole foods ， target,,,,,,,,,,6,4,4,[7_8_9_11_12_13],[0_3_4_6],[1_2_5_10]
750,rt 最好 是 north oakland 也 最好 是 sherwood 的 。,3,rt,,north oakland,,sherwood,,,,,,,,6,4,1,[1_2_5_6_7_9],[0_3_4_8],[10]
751,家具 柜子 ， 书桌 ， 饭桌 ， 椅子 ， 台灯 ， queen size bed ， 配置 齐全 ， 拎包 入住 。,1,queen size bed,,,,,,,,,,,,10,3,8,[0_1_3_5_7_9_15_16_18_19],[11_12_13],[2_4_6_8_10_14_17_20]
752,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜 。,1,may flower,,,,,,,,,,,,18,2,3,[0_3_4_5_6_7_8_10_11_12_13_14_15_17_18_19_20_21],[1_2],[9_16_22]
753,客厅 有 个 比较 紧凑 的 dining area 一起 用 。,1,dining area,,,,,,,,,,,,8,2,1,[0_1_2_3_4_5_8_9],[6_7],[10]
754,不 包 utility 。,1,utility,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
