SentenceID,CodeSwitchedSentence,TranslatedSentence,UntranslatedWord,IndicesOfCodeSwitchedWord,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuation,IndicesOfPunctuationInTranslation
773,leasing office 就 在 lobby ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决  。,负责 租赁 的 办公室 就 在 大厅 ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决  。,[],[0_1_4_5],[0_1_2_3_6_7],[5_10_20],[7_12_22]
774,公寓 里 自 配 独立 卫生间 ， closet ， 厨房 ， 非常 方便 ~,公寓 里 自 配 独立 卫生间 ， 衣橱 ， 厨房 ， 非常 方便 ~,[],[7_8],[7_8],[6_8_10_13],[6_8_10_13]
775,本人 因为 毕业 要 搬到 其它 地方 ， 所以 只 能 忍痛 割爱 了 ， 现 出租 超级 大 而且 独立 的 living room ！,本人 因为 毕业 要 搬到 其它 地方 ， 所以 只 能 忍痛 割爱 了 ， 现 出租 超级 大 而且 独立 的 客厅 ！,[],[22_23_24],[22_23],[7_14_24],[7_14_23]
776,conditions  :  三 层 house 里面 最 大 的 一 间 卧室  。,情况  :  三 层 独 栋 住宅 里面 最 大 的 一 间 卧室  。,[],[0_1_4],[0_1_4_5_6],[1_12],[1_14]
777,二 层 是 三 个 卧室 和 一 间 bathroom  。,二 层 是 三 个 卧室 和 一 间 浴室 。,[],[9_10],[9_10],[10],[10]
778,两 位 非常 nice 的 男生 ， 分别 为 pitt 和 duquesne 研究生  。,两 位 非常 好 的 男生 ， 分别 为 匹兹堡 大学 和 杜肯 大学 研究生  。,[],[3_9_11],[3_9_10_12_13],[6_13],[6_15]
779,别 说 自己 没 天赋 ， have fun 不 需要 天赋 !,别 说 自己 没 天赋 ， 娱乐 不 需要 天赋 !,[],[6_7],[6],[5_11],[5_10]
780,往返 匹 大 cathedral of learning,往返 匹 大 学 习 大 教堂,[],[3_4_5],[3_4_6],,
781,oakland 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的,奥克兰 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的,[],[0],[0],[6_11],[6_11]
782,（ 我 的 这个 房间 是 没有 阳台 的 （ balcony ） ）,（ 我 的 这个 房间 是 没有 阳台 的 （ 阳台 ） ）,[],[0_10_11_12],[0],[0_9_11_12],[0_9_11_12]
783,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房  (  很多 studio 都 是 开放 厨房  )  .,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房  (  很多 工作室 都 是 开放 厨房  )  .,[],[27],[27],[4_7_12_19_25_32_33],[4_7_12_19_25_32_33]
784,购物 轻松 ， 从 公寓 步行 五 分钟 大 超市 giant eagle ， whole foods  。,购物 轻松 ， 从 公寓 步行 五 分钟 大 超市 大 老鹰 ， 全食  。,[],[10_11_12_13_14_15],[11_12_13_14],[2_12_15],[2_12_14]
785,提供 免费 的 street parking 和 便宜 的 室内 车库  。,提供 免费 的 路边 停车 和 便宜 的 室内 车库  。,[],[3_4],[3_4],[10],[10]
786,卧室 内 一 个 closet ， 客厅 另 有 一 个 closet  。,卧室 内 一 个 衣橱 ， 客厅 另 有 一 个 壁橱  。,[],[4_5_11_12],[4_5_11_12],[5_12],[5_12]
787,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 faculty 和 学生 ， 很 安全 而且 维修 管理 服务 便利  。,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 员工 和 学生 ， 很 安全 而且 维修 管理 服务 便利  。,[],[13],[13],[5_16_24],[5_16_24]
788,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护  。,学校 花园 公寓 属于 匹兹堡 大学 学校 资产 并由 学校 负责 管理 与 维护  。,[],[0_1_4],[1_4_5],[13],[14]
789,现有 独立 的 一 间 bedroom 出租 ， 在 mayflower 公寓 ， 属于 匹 大 的 房子 ， 在 north oakland  。,现有 独立 的 一 间 卧室 出租 ， 在 五月花 公寓 ， 属于 匹 大 的 房子 ， 在 北 奥克兰 。,[],[5_9_19_20_21],[5_9_19_20_21],[7_11_17_21],[7_11_17_21]
790,每 月 租金 $450 ， 包括 所有 utility （ 水 ， 电 ， 气 ， 暖气 ） 和 网络  。,每 月 租金 $450 ， 包括 所有 水电气 （ 水 ， 电 ， 气 ， 暖气 ） 和 网络  。,[],[7_8],[7_8],[4_8_10_12_14_16_19],[3_4_8_10_12_14_16_19]
791,房子 距离 pitt 各 大 学院 都 非常 近  。,房子 距离 匹兹堡 大学 各 大 学院 都 非常 近  。,[],[2],[2_3],[9],[10]
792,female only ， 有意 请 联系 我  。,仅限 女生 ， 有意 请 联系 我  。,[],[0_1_2],[0_1_2],[2_7],[2_7]
793,phone  :  pn-18 请 短信  (  prefer  ),电话  :  pn-18 请 短信  ( 更加 倾向 ),[],[0_1_2_6_7],[0_1_2_6_7_8],[1_2_5_7],[1_2_5_8]
794,首先 是 容易 找到 month to month 的 一 月 付 房租  。,首先 是 容易 找到 月 到 月 的 一 月 付 房租  。,[],[4_5_6],[5],[12],[12]
795,访 学 的 同学 没 听说 谁 不 签 一 年 lease 就 找 不 到 房子 住 马路 的  。,访 学 的 同学 没 听说 谁 不 签 一 年 合同 就 找 不 到 房子 住 马路 的  。,[],[11],[11],[20],[20]
796,家具 齐全 ， queen size 席梦思 大 床 ， 提包 入住  。,家具 齐全 ， 大号 尺寸 的 席梦思 大 床 ， 提包 入住  。,[],[3_4],[3_4_5],[2_8_11],[2_9_12]
797,另 所 有 utility 全 包  。,另 所 有 水电气 全 包  。,[],[3],[3],[6],[6]
798,另 据 walnut street 几 分钟 步行 距离 ， 吃喝 方便  。,另 据 核桃 街 几 分钟 步行 距离 ， 吃喝 方便  。,[],[2_3],[2_3],[8_11],[8_11]
799,要求  ：  附近 好 停车 ， house 和 apartment 都 可以 ， 月 总 费用 在 $600 以下  。,要求  ：  附近 好 停车 ， 独 栋 住宅 和 公寓 都 可以 ， 月 总 费用 在 $600 以下  。,[],[6_8],[6_7_8_10],[1_5_11_18],[1_5_13_18_20]
800,公寓 内 有 gym ， recreational room ， 夏天 有 游泳池,公寓 内 有 体育馆 ， 娱乐室 ， 夏天 有 游泳池,[],[3_4_5_6_7],[3_4_5_6],[4_7],[4_6]
801,相当于 免 了 半 个 月 的 房租 ~ 包 水 和 trash ， 免费 停车,相当于 免 了 半 个 月 的 房租 ~ 包 水 和 垃圾 ， 免费 停车,[],[12_13],[12_13],[8_13],[8_13]
802,同时 也 靠近 fifth ave ， 交通 十分 方便  。,同时 也 靠近 五 街 ， 交通 十分 方便  。,[],[3_4_5],[3_4_5],[5_9],[5_9]
803,非常 方便 ， center 上 就 有 个 giant eagle .,非常 方便 ， 中心 上 就 有 个 大 老鹰 .,[],[3_8_9_10],[3_8_9_10],[2_10],[2_10]
804,非常 方便 ， center 上 就 有 个 giant eagle .,非常 方便 ， 中心 上 就 有 个 大 老鹰 .,[],[3_8_9_10],[3_8_9_10],[2_10],[2_10]
805,非常 适合 读 summer 但 没有 宿舍 住 的 匹 大学生 和 初 到 匹兹堡 的 任何 学者 ！,非常 适合 读 暑 校 但 没有 宿舍 住 的 匹 大学生 和 初 到 匹兹堡 的 任何 学者 ！,[],[3],[3_4],[18],[19]
806,步行 到 匹 大 课室  、  图书馆 和 cafeteria 都 只 需 几 分钟  。,步行 到 匹 大 课室  、  图书馆 和 自助 餐厅 都 只 需 几 分钟  。,[],[8],[8_9],[5_14],[5_15]
807,之后 可以 和 公司 再 签 下 一 年 的 lease  。,之后 可以 和 公司 再 签 下 一 年 的 合同  。,[],[10_11],[10_11],[11],[11]
808,详情  ：  独立 厨房 ， 室内 居住 面积 非常 大 ， 大 closet 两 个  。,详情  ：  独立 厨房 ， 室内 居住 面积 非常 大 ， 大 衣橱 两 个  。,[],[12],[12],[1_4_10_15],[1_4_10_15]
809,家具 柜子 ， 书桌 ， 饭桌 ， 椅子 ， 台灯 ， queen size bed ， 配置 齐全 ， 拎包 入住  。,家具 柜子 ， 书桌 ， 饭桌 ， 椅子 ， 台灯 ， 大号 尺寸 的 床 ， 配置 齐全 ， 拎包 入住  。,[],[11_12_13_14],[11_12_13_14_15],[2_4_6_8_10_14_17_20],[2_4_6_8_10_15_18_21]
810,免费 室外 停车 ， 收费 室内 garage,免费 室外 停车 ， 收费 室内 车库,[],[6],[6],[3],[3]
811,地点  ：  atwood street,地点  ： 艾特 伍德 街,[],[2_3],[2_3_4],[1],[1]
812,如 有 兴趣 ， 请 email  :  em@37,如 有 兴趣 ， 请 发电子 邮件 :  em@37,[],[5_6_7],[5_6_7_8],[3_6_7],[3_7_8]
813,地点  ：  atwood street,地点  ： 艾特 伍德 街,[],[2_3],[2_3_4],[1],[1]
814,有意 的 同学 请 email 联系 我  。,如 有 兴趣 ， 请 发电子 邮件  :  em@37,[],[4],[0_1_2_3_5_6_7_8],[7],[3_7_8]
815,up up up up 来自  :  微 社区,顶顶 顶顶 来自  :  微 社区,[],[0_1_2_3],[0_1],[5],[3]
816,联系 电话 or text  ：  412-6518342 jane,联系 电话 或者 短信  ：  412-6518342 jane,[jane],[2_3_4_5_6],[2_3_4_5_6],[4],[4_5]
817,现在 出租 该 house 三 层 的 三 件 卧室 中 的 一 间  。,现在 出租 该 独 栋 住宅 三 层 的 三 件 卧室 中 的 一 间  。,[],[3],[3_4_5],[14],[16]
818,房间 有 一 个 queen size 的 床 还 有 一 个 写字 桌  。,房间 有 一 个 大号 尺寸 的 的 床 还 有 一 个 写字 桌  。,[],[4_5],[4_5],[14],[15]
819,apartment 是 一 个 house 的 第二 层 ， 一共 有 三 层,公寓 是 一 个 独 栋 住宅 的 第二 层 ， 一共 有 三 层,[],[0_4],[0_4_5_6],[8],[10]
820,距离 audi 和 giant eagle 十 分钟 左右  。,距离 奥迪 和 大 老鹰 十 分钟 左右  。,[],[1_3_4],[1_3_4],[8],[8]
821,地点 最 好 靠近 bayard st 和 n craig st 交接 的 地方 ， 就是 走路 五 分钟 就 到 的 那 种  。,地点 最 好 靠近 拜 亚迪街 和 北克列戈街 交接 的 地方 ， 就是 走路 五 分钟 就 到 的 那 种  。,[],[4_5_7_8_9],[4_5_7],[13_23],[11_21]
822,出租 匹 大 校外 学生 公寓 （ 隶属 匹兹堡 大学 ） 联系 电话  ：  pn-19  【  summary  】  出租 隶属 匹兹堡 大学 off-campus 公寓 客厅  。,出租 匹 大 校外 学生 公寓 （ 隶属 匹兹堡 大学 ） 联系 电话  ：  pn-19  【  摘要  】  出租 隶属 匹兹堡 大学 校外 公寓 客厅  。,[],[16_17],[16_17],[6_10_13_14_15_17_25],[6_10_13_14_15_17_25]
823,卧室 面积 足够 放下 full/queen 床 和 书桌 ， 卧室 内 有 一 个 closet ， 走道 有 一 个 walk-in closet  。,卧室 面积 足够 放下 全尺寸 偏大 的 床 和 书桌 ， 卧室 内 有 一 个 衣橱 ， 走道 有 一 个 进门 的 壁橱  。,[],[14_15_21_22],[4_5_6_16_17_22_23_24_25],[8_15_22],[10_17_25]
824,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护  。,学校 花园 公寓 属于 匹兹堡 大学 学校 资产 并由 学校 负责 管理 与 维护  。,[],[0_1_4],[1_4_5],[13],[14]
825,已 添加 房间 照片 ， still available .,已 添加 房间 照片 ， 依旧 有效 .,[],[5_6_7],[5_6_7],[4_7],[4_7]
826,公寓 内 有 gym ， recreational room ， 夏天 有 游泳池,公寓 内 有 体育馆 ， 娱乐室 ， 夏天 有 游泳池,[],[3_4_5_6_7],[3_4_5_6],[4_7],[4_6]
827,天天 去 giant eagle 不 是 梦 ！,天天 去 大 老鹰 不 是 梦 ！,[],[2_3],[2_3],[7],[7]
828,周边  ：  附近 有 dollar general ， giant eagle market district  。,周边  ：  附近 有 达乐 公司 ， 大 老鹰 超 市区 。,[],[4_5_6_7_8_9_10_11],[4_5_6_7_8_9_10_11],[1_6_11],[1_6_11]
829,更新  ：  房租 调整 为 大 卧室 $440 / 月 ， 小 卧室 $360 / 月 ， utility 全 包  。,更新  ：  房租 调整 为 大 卧室 $440 / 月 ， 小 卧室 $360 / 月 ， 水电气 全 包  。,[],[17],[17],[1_8_10_14_16_20],[1_7_8_10_13_14_16_20]
830,停车 有 很 大 的 garage  。,停车 有 很 大 的 车库 。,[],[5_6],[5_6],[6],[6]
831,小区 全部 是 meyer's management 管理 ， 安全 省心 ， 维修 即时  。,小区 全部 是 迈耶斯 物业 管理 ， 安全 省心 ， 维修 即时  。,[],[4],[3_4],[6_9_12],[6_9_12]
832,垃圾 有 人 每天 清理 ， 相 比较 住 house 简直 省 时 省力  。,垃圾 有 人 每天 清理 ， 相 比较 住 独 栋 住宅 简直 省 时 省力  。,[],[9],[9_10_11],[5_14],[5_16]
833,无需 security deposit  。,无需 保证金 。,[],[1_2_3],[1_2],[3],[2]
835,这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的 apartment  。,这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的 公寓  。,[],[14_15],[14_15],[15],[15]
836,important ] 咨询,重要 ] 咨询,[],[0_1],[0_1],[1],[1]
837,我 这 件 卧室 大小 是 大概 可以 放下 两 张 king size 的 床  。,我 这 件 卧室 大小 是 大概 可以 放下 两 张 超大 号 的 床  。,[],[11_12],[11_12],[15],[15]
838,好 房子 ， 交通 便利 ， 代 房东 发布 此 消息 ， 房东 非常 nice,好 房子 ， 交通 便利 ， 代 房东 发布 此 消息 ， 房东 非常好,[],[14],[13],[2_5_11],[2_5_11]
839,或者 email  ：  stella .,或者 电子 邮件  ：  stella .,[stella],[1_2_3_4],[1_2_3_4_5],[2_4],[3_5]
840,离 匹 大 ， cum 都 很 近 ， 交通 便利  。,离 匹 大 ， 卡耐基 梅隆 都 很 近 ， 交通 便利  。,[],[4],[4_5],[3_8_11],[3_9_12]
841,house 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间  。,独 栋 住宅 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间  。,[],[0],[0_1_2],[6_16_23],[8_18_25]
842,购物  ：  步行 一 个 block 有 cvs ， 买 日常 用品 非常 方便  。,购物  ：  步行 一 个 街区 有 cvs （ 超市名 ） ， 买 日常 用品 非常 方便  。,[cvs],[5_7_8],[5_7_8_9_10_11],[1_8_14],[1_8_10_11_17]
843,squirrel hill 松鼠 山 好 房 出租 ！,松鼠山 松鼠 山 好 房 出租 ！,[],[0_1],[0],[7],[6]
844,house 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间  。,独 栋 住宅 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间  。,[],[0],[0_1_2],[6_16_23],[8_18_25]
845,如 有 兴趣 请 email  :  em@32,如 有 兴趣 请 发电子 邮件 至  :  em@32,[],[4_5_6],[4_5_6_7_8],[5_6],[7_8]
846,匹兹堡 apartment 卧室 招租 - 限 女生,匹兹堡 公寓 卧室 招租 - 限 女生,[],[1],[1],[4],[4]
847,并且 附近 有 cvs 和 印度  、  韩国 超市 ， 购物 也 方便  。,并且 附近 有 cvs （ 超市名 ） 和 印度  、  韩国 超市 ， 购物 也 方便  。,[cvs],[3],[3_4_5_6],[6_9_13],[4_6_9_12_16]
848,north oakland 属于 学校 附近 相对 安静 和 治安 情况 较 好 的 区域 ， 居住 环境 好 ， 利于 学习 和 生活  。,北 奥克兰 属于 学校 附近 相对 安静 和 治安 情况 较 好 的 区域 ， 居住 环境 好 ， 利于 学习 和 生活  。,[],[0_1],[0_1],[14_18_23],[14_18_23]
849,如 有 兴趣 请 email  :  em@32,如 有 兴趣 请 发电子 邮件 l  :  em@32,[l],[4_5_6],[4_5_6_7_8],[5_6],[7_8]
850,非 地毯 hard floor  。,非 地毯 地板 。,[],[2_3_4],[2_3],[4],[3]
851,宜家 full size 床,宜家 全尺寸 大小 床,[],[1_2],[1_2],,
852,所 属 物业  ：  walnut capital （ 匹兹堡 特别 好 的 物业 ）,所 属 物业  ：  核桃 资产 （ 匹兹堡 特别 好 的 物业 ）,[],[4_5_6],[4_5_6],[3_6_12],[3_6_12]
853,人 非常 nice,人 非常 好,[],[2],[2],,
854,也 有 校园 shuttle 停 靠 站  。,也 有 校园 摆渡 车 停 靠 站  。,[],[3],[3_4],[7],[8]
855,house 中 的 一 个 最大 房间 ， 租金 为  ：  399$ / 月  。,独 栋 住宅 中 的 一 个 最大 房间 ， 租金 为  ：  399$ / 月  。,[],[0],[0_1_2],[7_10_12_14],[9_12_13_14_16]
856,房东 待人 和善 ， 房东 联系 email  ：  em@38,房东 待人 和善 ， 房东 联系 电子 邮箱 ：  em@38,[],[6_7_8],[6_7_8_9],[3_7_8],[3_8_9]
857,平时 非常 安静 ， 也 很 少 有 人 干扰 ， 基本 没 人 会 在 这里 开 party 什么 的 ， 非常 适合 学习  。,平时 非常 安静 ， 也 很 少 有 人 干扰 ， 基本 没 人 会 在 这里 开 聚会 什么 的 ， 非常 适合 学习  。,[],[18],[18],[3_10_21_25],[3_10_21_25]
858,社区  ：  squirrel hill ， 3-9 分钟 步行 可 达 bus stop,社区  ：  松鼠山 ， 3 - 9 分钟 步行 可 达 公交 站,[],[2_3_4_5_10_11],[2_3_4_5_6_11_12],[1_4],[1_3_5]
859,您 想 找 有 免费 street parking 的 公寓 吗 ？,您 想 找 有 免费 路边 停车 的 公寓 吗 ？,[],[5_6],[5_6],[10],[10]
860,college gardens 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护  。,学校 花园 公寓 属于 匹兹堡 大学 学校 资产 并由 学校 负责 管理 与 维护  。,[],[0_1_4],[1_4_5],[13],[14]
861,附近 有 cvs 和 印度 超市 ， 购物 方便 ， 也 有 很多 中国 ， 印度 餐馆  。,附近 有 cvs ( 超市名 ） 和 印度 超市 ， 购物 方便 ， 也 有 很多 中国 ， 印度 餐馆  。,[cvs],[2],[2_3_4_5],[6_9_14_17],[3_5_9_12_17_20]
862,您 想 找 有 免费 street parking 的 公寓 吗 ？,您 想 找 有 免费 路边 停车 的 公寓 吗 ？,[],[5_6],[5_6],[10],[10]
863,college gardens 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护  。,学校 花园 公寓 属于 匹兹堡 大学 学校 资产 并由 学校 负责 管理 与 维护  。,[],[0_1_4],[1_4_5],[13],[14]
864,房子 是 一 个 两 层 楼 大 house  。,房子 是 一 个 两 层 楼 大独栋 住宅 。,[],[8_9],[7_8_9],[9],[9]
865,二 楼 是 两 个 bedrooms  。,二 楼 是 两 个 卧室 。,[],[5_6],[5_6],[6],[6]
866,每 个 bedroom 里 还 有 两 层 ， 是 个 loft 的 感觉 ， 很 大  。,每个 卧室 里 还 有 两 层 ， 是 个 复式 楼 的 感觉 ， 很 大  。,[],[2_11],[0_1_10_11],[8_14_17],[7_14_17]
867,含 一 个 outdoor parking 固定 车位 ， 不 需要 抢  。,含 一 个 室外 停车 固定 车位 ， 不 需要 抢  。,[],[3_4],[3_4],[7_11],[7_11]
868,公寓 情况  ：  超大 一 室 一 厅 ， 位 于 bayard road ， 属于 著名 的 meyers 公司  。,公寓 情况  ：  超大 一 室 一 厅 ， 位 于 贝叶德街 ， 属于 著名 的 迈耶斯 公司  。,[],[11_12_13_17],[11_12_16],[2_8_13_19],[2_8_12_18]
869,交通 便捷 ， 去 中国 超市 ， whole foods market ， target ， downtown 等 均 可 直达  。,交通 便捷 ， 去 中国 超市 ， 全食 超市 ， 塔吉特 ， 市区 等 均 可 直达  。,[],[7_8_9_10_11_12_13],[7_10_11_12],[2_6_10_12_18],[2_6_9_11_17]
870,两 个 walk-in closet 非常 宽敞  。,两 个 进门 壁橱 非常 宽敞  。,[],[3],[2_3],[6],[6]
871,学校 escort 可 直达  。,学校 护送 车 可 直达  。,[],[1],[1_2],[4],[5]
872,周边 环境  ：  对面 是 女子 大学 （ chatham university ） 安静 和 安全  。,周边 环境  ：  对面 是 女子 大学 （ 查塔姆 大学 ） 安静 和 安全  。,[],[8_9_10],[8],[2_7_10_14],[2_7_10_14]
873,人 也 很 nice 的 ！,人 也 很 好 的 ！,[],[3],[3],[5],[5]
874,if （ 学校 escort ）,如果 （ 学校 护送 车 ）,[],[0_1_3_4],[0_1_3_4_5],[1_4],[1_5]
875,if （ 学校 shuttle ）,如果 （ 学校 护送 车 ）,[],[0_1_3_4],[0_1_3_4_5],[1_4],[1_5]
876,去 giant eagle,去 大 老鹰,[],[1_2],[1_2],,
877,阳台 （ 面向 shady ）,阳台 （ 面向 沙迪 ）,[],[3_4],[3_4],[1_4],[1_4]
878,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护  。,学校 花园 公寓 属于 匹兹堡 大学 学校 资产 并由 学校 负责 管理 与 维护  。,[],[0_1_4],[1_4_5],[13],[14]
879,停车  ：  有 免费 的 off-street parking,停车  ：  有 免费 的 露天 停车,[],[6],[5],[1],[1]
880,联系 时 请 说明 你 的 名字 ， 性别 ， 在 这里 的 身份 （ 例如 master ， phd ， 访问 学者 等 ）,联系 时 请 说明 你 的 名字 ， 性别 ， 在 这里 的 身份 （ 例如 硕士 ， 博士 ， 访问 学者 等 ）,[],[16_17_18_19],[16_17_18_19],[7_9_14_17_19_23],[7_9_14_17_19_23]
881,由于 本人 下 学期 要 study abroad ， 现在 需要 将 apartment 从 12 .,由于 本人 下 学期 要 出国 学习 ， 现在 需要 将 公寓 从 12 .,[],[5_6_7_11],[5_6_7_11_13_14],[7_14],[7_14]
882,没有 单独 的 laundry  。,没有 单独 的 洗衣机  。,[],[3_4],[3_4],[4],[4]
883,要 去 tower 洗 衣服,要 去 塔 洗 衣服,[],[2],[2],,
884,一 个 studio （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ）  。,一 个 工作室 （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ）  。,[],[2_3],[2_3],[3_6_12_13],[3_6_12_13]
885,这个 apt 非常 好 ， 可能 整个 匹兹堡 都 找 不 到 这么 便宜 的 apt 了  。,这个 公寓 非常 好 ， 可能 整个 匹兹堡 都 找 不 到 这么 便宜 的 公寓 了  。,[],[1_15],[1_15],[4_17],[4_17]
886,不 含 utility  。,不含 水电气  。,[],[2_3],[0_1_2],[3],[2]
887,craig 两 室 一 厅 中 一 室 招租  。,克列戈 两 室 一 厅 中 一 室 招租  。,[],[0],[0],[9],[9]
888,出门 一 分钟 到 centre 和 craig 路口  。,出门 一 分钟 到 中间 和 克列戈 路口  。,[],[4_6],[4_6],[8],[8]
889,所有 家具 齐全 （ queen size 床 + 书桌 + 转椅 + 衣柜 + 书柜 ） 只 需 提包 入住  。,所有 家具 齐全 （ 大号 尺寸 的 床 + 书桌 + 转椅 + 衣柜 + 书柜 ） 只 需 提包 入住  。,[],[4_5],[4_5_6],[3_7_9_11_13_15_20],[3_8_10_12_14_16_21]
890,房子 是 一 个 两 层 楼 大 house  。,房子 是 一 个 两 层 楼 大独栋 住宅  。,[],[8_9],[7_8_9],[9],[9]
891,刚 装修 过 的 新房 ， 有 back yard ， deck 等,刚 装修 过 的 新房 ， 有 后 花园 ， 露台 等,[],[7_8_9_10],[7_8_9_10],[5_9],[5_9]
892,停车  ：  有 停车场 ， 但是 需要 交 fee  。,停车  ：  有 停车场 ， 但是 需要 交 费用  。,[],[8_9],[8_9],[1_4_9],[1_4_9]
893,欢迎 email 或者 电话 咨询 信息 照片,欢迎 电子 邮件 或者 电话 咨询 信息 照片,[],[1],[1_2],,
894,html 租金 为 750+electricity,超 文字 标记 语言 租金 为 750+ 电费,[],[0],[0_1_2_3_7],,[6]
895,松鼠 山 有 很多 restaurant ， 吃饭 不 发愁  。,松鼠 山 有 很多 餐厅 ， 吃饭 不 发愁  。,[],[4_5],[4_5],[5_9],[5_9]
896,距离 giant eagle 只 有 一 个 block ， 购物 方便  。,距离 大老鹰 只 有 一 个 街区 ， 购物 方便  。,[],[1_2_7_8],[1_6_7],[8_11],[7_10]
897,一 室 一 厅 ， 客厅 招租 ， 并且 有 dining room  。,一 室 一 厅 ， 客厅 招租 ， 并且 有 餐厅  。,[],[10_11_12],[10_11],[4_7_12],[4_7_11]
898,客厅 面积 很 大 ， 很 明亮 ， 有 自己 的 closet  (  详见 floor plan  ),客厅 面积 很 大 ， 很 明亮 ， 有 自己 的 衣橱  (  详见 平面图  ),[],[11_12_14_15_16],[11_12_14_15],[4_7_12_16],[4_7_12_15]
899,（ 可 google 查看 地理 位置 ）,（ 可 谷歌 查看 地理 位置 ）,[],[0_2],[0_2],[0_6],[0_6]
900,位置 在 murray 和 forward 交叉 路口 附近 ， 方便 上下 374 .,位置 在 默里 和 费 伍德 交叉 路口 附近 ， 方便 上下 374 .,[],[2_4],[2_4_5_12_13],[8_12],[9_13]
901,有 free street parking .,有 免费 路边 停车,[],[1_2_3_4],[1_2_3],[4],
902,现在 有 位于 bartlett st 的 安静 公寓 中 一 间 卧室 出租 ， 出门 过 马路 即 可 到 giant eagle ， 买 东西 很 方便  。,现在 有 位于 巴雷特街 的 安静 公寓 中 一 间 卧室 出租 ， 出门 过 马路 即 可 到 大老鹰 ， 买 东西 很 方便  。,[],[3_4_20_21_22],[3_19_20],[13_22_27],[12_20_25]
903,center tower 一 室 一 厅 招租  。,中央 塔 一 室 一 厅 招租  。,[],[0_1],[0_1],[7],[7]
904,lease 到 2016 .,合同 到 2016 .,[],[0],[0_2_3],[3],[3]
905,现有 两 匹 大 master ， 一 男生 一 女生 ， 很 好 相处  。,现有 两 匹 大 硕士 ， 一 男生 一 女生 ， 很 好 相处  。,[],[4_5],[4_5],[5_10_14],[5_10_14]
906,的 studio ， 环境 安静  。,的 工作室 ， 环境 安静  。,[],[1_2],[1_2],[2_5],[2_5]
907,邮箱 jib em@39,邮箱 jib em@39,[jib],[1_2],[1_2],[2],[2]
908,floor plan  (  我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的  )  房东 给 我 拍 了 一 段 房子 现在 的 样子 的 视频 可以 发 邮件 问 我 要  ：,平面图  (  我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的  )  房东 给 我 拍 了 一 段 房子 现在 的 样子 的 视频 可以 发 邮件 问 我 要  ：,[],[0_1_2],[0_1],[2_9_10_22_42],[1_8_9_21_41]
909,floor plan  (  我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的  )   ：,平面图  (  我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的  )   ：,[],[0_1_2],[0_1],[2_9_10_22_23],[1_8_9_21_22]
910,这 是 one bedroom apartment .,这 是 单 卧室 公寓 .,[],[2_3_4_5],[2_3_4_5],[5],[5]
911,联系 方式  ：  call  :  pn-20 e-mail  :  em@40,联系 方式  ： 电话  :  pn-20 电子 邮箱  :  em@40,[],[3_4_5_6_7_8],[3_4_5_6_7_8_9],[2_4_5_7_8],[2_4_5_8_9]
912,本人 匹 大 研究生 毕业 ， 在 学校 的 实验室 做 opt ， 男 ， 无 不良 嗜好  。,本人 匹 大 研究生 毕业 ， 在 学校 的 实验室 做 opt ， 男 ， 无 不良 嗜好  。,[opt],[11_12],[11_12],[5_12_14_18],[5_12_14_18]
