SentenceID,CodeSwitchedSentence,TranslatedSentence,UntranslatedWord,IndicesOfCodeSwitchedWord,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuation,IndicesOfPunctuationInTranslation
1259,欢迎 联系 我  ：  电话 pn-14 ， email  ：  em@54,欢迎 联系 我  ：  电话 pn-14 ， 邮件  ：  em@54,[],[7_8_9],[7_8_9],[3_5_6_8_9],[3_5_6_8_9]
1260,家 附近 还 有 giant eagle ， 走路 大概 五 分钟 ， 生活 购物 轻松 方便  。,家 附近 还有 捷安特 鹰 ， 走路 大概 五 分钟 ， 生活 购物 轻松 方便  。,[],[4_5_6],[2_3_4_5],[6_11_16],[5_10_15]
1261,个人 认为 这 真的 应该 是 匹 村 性价比 最高 的 房子 了 ， 最 重要 的 是 ， 房东 超级 nice ！,个人 认为 这 真的 应该 是 匹 村 性价比 最高 的 房子 了 ， 最 重要 的 是 ， 房东 超级 好 ！,[],[21_22],[21_22],[13_18_22],[13_18_22]
1262,注明  ：  租房 up up 一下,注明  ：  租房 支持 支持 一下,[],[3_4],[3_4],[1],[1]
1263,html 如 有 兴趣 ， 请 phone  :  三一二-9二9-9五二6email  :  em@55,短讯 如 有 兴趣 ， 请 手机  :  三一二-9二9-9五二6email  :  em@55,[],[0_6_7_8_9_10],[0_6_7_8_9_10],[4_7_9_10],[4_7_8_9_10]
1264,附近 有 一 个 playground ， 可以 打 篮球 ， 羽毛球 ， 网球 等等  。,附近 有 一 个 操场 ， 可以 打 篮球 ， 羽毛球 ， 网球 等等  。,[],[4_5],[4_5],[5_9_11_14],[5_9_11_14]
1265,周围 环境  :  非常 安全 ， 安静 物业  :  meyers management  。,周围 环境  :  非常 安全 ， 安静 物业  :  麦耶斯 管理  。,[],[9_10_11],[9_10_11],[2_5_8_11],[2_5_8_11]
1266,managing staff 热情 ， 问题 处理 快速  。,管理 人员 热情 ， 问题 处理 快速  。,[],[0_1],[0_1],[3_7],[3_7]
1267,去 waterfront 特别 方便  。,去 前 水 特别 方便  。,[],[1],[1_2],[4],[5]
1268,客厅 和 卧室 都 非常 大 ， nicely-furnished ， everything is included !,客厅 和 卧室 都 非常 大,[],[9_10_11_12],[],[6_8_12],
1269,步行 2-3 分钟 可 到 giant eagle .,步行 2-3 分钟 可 到 捷安特 .,[],[5_6_7],[5_6],[7],[1_6]
1270,本人 是 女生 ， 来 读 master ， 爱 干净 ， 求 一 室 一 厅 公寓 ， 离 学校 步行 范围 内 ， 如果 带 家具 最好  。,本人 是 女生 ， 来 读 硕士 ， 爱 干净 ， 求 一 室 一 厅 公寓 ， 离 学校 步行 范围 内 ， 如果 带 家具 最好  。,[],[6_7],[6_7],[3_7_10_17_23_28],[3_7_10_17_23_28]
1271,其他 utility 按 人头 平分  。,其他 使用 按 人头 平分  。,[],[1],[1],[5],[5]
1272,其他 另外 本人 去年 暑假 就 来 参加 了 acc ， 如果 是 参加 acc 的 同学 ， 我 这里 可以 无偿 提供 教材 和 资料  。,其他 另外 本人 去年 暑假 就 来 参加 了 会计 ， 如果 是 参加 会计 的 同学 ， 我 这里 可以 无偿 提供 教材 和 资料  。,[],[9_10_14],[9_10_14],[10_17_26],[10_17_26]
1273,公寓 位 于 n neville st .,公寓 位于 被 内维尔 街 .,[],[3_4_5_6],[1_2_3_4_5],[6],[5]
1274,所有 家具 用品 都 包 ， 包括 paper napkin ， paper towel ， 厨房 用具 ， 洗浴 永平 随便 用  。,所有 家具 用品 都 包 ， 包括 纸巾 ， 厨房 纸 ， 厨房 用具 ， 洗浴 永平 随便 用  。,[],[7_8_9_10_11_12],[7_8_10_11],[5_9_12_15_20],[5_8_11_14_19]
1275,联系 方式  ：  email  ：  em@56,联系 方式  ：  邮件  ：  em@56,[],[3_4_5],[3_4_5],[2_4_5],[2_4_5]
1276,g1dfa4c7c0_03 是 google drive 共享 ， 请 放心 浏览  。,g1dfa4c7c0_03 是 谷歌 硬盘 共享 ， 请 放心 浏览  。,[],[0_2_3],[0_2_3],[5_9],[0_5_9]
1277,html 有意 请 短信 pn-15 ， 或者 邮件 联系 em@57,短讯 有意 请 短信 pn-15 ， 或者 邮件 联系 em@57,[],[0],[0],[4_5_9],[4_5_9]
1278,主 卧室  (  bedroom  )  含 独立 卫生间  ：  5/15-6/30,主 卧室  (  卧室  )  含 独立 卫生间  ：  5/15-6/30,[],[3_4],[],[2_4_8],[2_4_8_9]
1279,floor plan 已 附  。,户型 图 已 附  。,[],[0_1],[0_1],[4],[4]
1280,交通 便利 ， shuttle ， escort ， 公交 都 有 经过 ；,交通 便利 ， 公交 ， 护送 ， 公交 都 有 经过 ；,[],[3_4_5_6],[5_6],[2_4_6_11],[2_4_6_11]
1281,managing staff 热情 ， 问题 处理 快速  。,管理 人员 热情 ， 问题 处理 快速  。,[],[0_1],[0_1],[3_7],[3_7]
1282,客厅 里 有 沙发 和 桌子 ， 空间 很大 你 都 可以 开 party  。,客厅 里 有 沙发 和 桌子 ， 空间 很大 你 都 可以 开 聚会  。,[],[13_14],[13_14],[6_14],[6_14]
1283,house 有 三 个 bedroom ， 出租 其中 一 个  。,房间 有 三 个 卧室 ， 出租 其中 一 个  。,[],[0_4_5],[0_4_5],[5_10],[5_10]
1284,一共 有 两 个 可以 洗澡 的 bathroom  。,一共 有 两 个 可以 洗澡 的 厕所  。,[],[7_8],[7_8],[8],[8]
1285,附近 还 有 一 个 特别 大 的 森林 公园 ， 叫 frick park ， 我 夏天 经常 到 那里 去 和 朋友 散步 ， 也 在 大 草坪 上 飞 遥控 飞机  。,附近 还 有 一 个 特别 大 的 森林 公园 ， 叫 弗莱克 公园 ， 我 夏天 经常 到 那里 去 和 朋友 散步 ， 也 在 大 草坪 上 飞 遥控 飞机  。,[],[12_13_14],[12],[10_14_24_33],[10_14_24_33]
1286,房子 离 公交 车站 和 giant eagle 都 只要 几 分钟 距离  。,房子 离 公交 车站 和 捷安特 鹰 都 只要 几 分钟 距离  。,[],[5_6],[5_6],[12],[12]
1287,房子 是 walnut capital 家 的 ， 服务 很 好 ， 冬天 暖气 很 足 ， 夏天 也 很 凉快  。,房子 是 坚果 中心 家 的 ， 服务 很 好 ， 冬天 暖气 很 足 ， 夏天 也 很 凉快  。,[],[2_3],[2_3],[6_10_15_20],[6_10_15_20]
1288,吃饭 也 很 方便 ， 到 walnut street 和 craig street 只要 步行 ， 这 两 条 接 都 有 很 棒 的 餐厅 和 商店 还有 超市  。,吃饭 也 很 方便 ， 到 坚果 中心 和 克莱格 街 只要 步行 ， 这 两 条 接 都 有 很 棒 的 餐厅 和 商店 还有 超市  。,[],[6_7_9_10],[6_7_9_10],[4_13_28],[4_13_28]
1289,cell  :  pn-16 谢谢 啦,电话  :  pn-16 谢谢 啦,[],[0_1_2],[0_1_2],[1_2],[1_2]
1290,html 有意 请 短信 pn-15 ， 或者 邮件 联系 em@57,短讯 有意 请 短信 pn-15 ， 或者 邮件 联系 em@57,[],[0],[0],[4_5_9],[4_5_9]
1291,客厅 面积 相当 大 ， 摆 完 桌子 书架 柜子 依然 绰绰有余 ， 适合 聚会 开 party  。,客厅 面积 相当 大 ， 摆 完 桌子 书架 柜子 依然 绰绰有余 ， 适合 聚会 开 聚会  。,[],[16_17],[],[4_12_17],[4_12_17]
1292,房子 采用 节能 设计 ， utilities 相比 很多 其他 房子 便宜  。,房子 采用 节能 设计 ， 配套 设施 相比 很多 其他 房子 便宜  。,[],[5],[5_6],[4_11],[4_12]
1293,回家 除了 公交 外 可 选择 shuttle c route  。,回家 除了 公交 外 可 选择 c 线 公交 。,[c],[6_7_8_9],[6_7],[9],[9]
1294,虽然 离 繁华 的 murray 和 shady ave 比较 近 ， 但 darlington rd 车 很少 ， 外面 基本 没有 噪音  。,虽然 离 繁华 的 默里 和 阴影 街 比较 近 ， 但 大 灵 顿 路 车 很少 ， 外面 基本 没有 噪音  。,[],[4_6_7_12_13],[4_6_7_12_13_14_15],[10_16_21],[10_18_23]
1295,apartmenttypeid=309 位置  :  aiken 和 center 的 交叉 路口 .,apartmenttypeid=309 位置  :  艾肯 和 中央 街 的 交叉 路口 .,[],[0_3_5],[0_3_5_6],[2_9],[0_2_10]
1296,管理  :  mozart management 管理 .,管理  :  莫扎特 管理 管理 .,[],[2_3],[2],[1_5],[1_5]
1297,家具  :  closet 一 间 基本 你 自己 一 个 人 使用 .,家具  :  衣橱 一 间 基本 你 自己 一 个 人 使用 .,[],[2],[2],[1_12],[1_12]
1298,去 waterfront 特别 方便  。,去 前 水 特别 方便  。,[],[1],[1_2],[4],[5]
1299,house 有 三 个 bedroom ， 出租 其中 一 个  。,房子 有 三 个 卧室 ， 出租 其中 一 个  。,[],[0_4_5],[0_4_5],[5_10],[5_10]
1300,一共 有 两 个 可以 洗澡 的 bathroom  。,一共 有 两 个 可以 洗澡 的 淋浴 间  。,[],[7_8],[7_8_9],[8],[9]
1301,附近 还 有 一 个 特别 大 的 森林 公园 ， 叫 frick park ， 我 夏天 经常 到 那里 去 和 朋友 散步 ， 也 在 大 草坪 上 飞 遥控 飞机  。,附近 还 有 一 个 特别 大 的 森林 公园 ， 叫 弗莱克 公园 ， 我 夏天 经常 到 那里 去 和 朋友 散步 ， 也 在 大 草坪 上 飞 遥控 飞机  。,[],[12_13_14],[12],[10_14_24_33],[10_14_24_33]
1302,所有 家具 用品 都 包 ， 包括 paper napkin ， paper towel ， 厨房 用具 ， 洗浴 永平 随便 用  。,所有 家具 用品 都 包 ， 包括 纸巾 ， 厨房 纸 ， 厨房 用具 ， 洗浴 永平 随便 用  。,[],[7_8_9_10_11_12],[7_8_10_11],[5_9_12_15_20],[5_8_11_14_19]
1303,:  我 没 研究 出来 咋 在 这里 付 图片 ， 想 看 房间 照片 的 欢迎 email 或者 短信 我 ！,:  我 没 研究 出来 咋 在 这里 付 图片 ， 想 看 房间 照片 的 欢迎 邮件 或者 短信 我 ！,[],[0_17],[0_17],[0_10_21],[0_10_21]
1304,pdf 家具 齐全 ， 可 拎包 入住  。,文件 格式 家具 齐全 ， 可 拎包 入住  。,[],[0],[0_1],[3_7],[4_8]
1305,apartmenttypeid=309 位置  :  aiken 和 center 的 交叉 路口 .,apartmenttypeid=309 位置  :  艾肯 和 中央 的 交叉 路口 .,[],[0_3_5],[0_3_5],[2_9],[0_2_9]
1306,lease 结束 的 时候 可以 半 卖 半 送 所有 家具 ！,租契 结束 的 时候 可以 半 卖 半 送 所有 家具 ！,[],[0],[0],[11],[11]
1307,隔 一 条 街 有 在 south craig 上 有 各 种 餐馆  。,隔 一 条 街 有 在 南克莱格 上 有 各 种 餐馆  。,[],[6_7],[6],[13],[12]
1308,隔 一 条 街 有 在 south craig 上 有 各 种 餐馆  。,隔 一 条 街 有 在 南克莱格 上 有 各 种 餐馆  。,[],[6_7],[6],[13],[12]
1309,离 餐馆 和 超市 很 近 ， 选择 也 很多  (  chinese ， korean ， indian ， american ， vietnamese .,离 餐馆 和 超市 很 近 ， 选择 也 很多  (  中餐 ， 韩餐 ， 印度 餐 ， 美餐 ， 越南 餐,[],[11_12_13_14_15_16_17_18_19_20],[11_12_13_14_15_16_17_18_19_20_21],[6_10_12_14_16_18_20],[6_10_12_14_17_19]
1310,)  非常 适合 暑假 短暂 visit ， 或者 新生  。,)  非常 适合 暑假 短暂 游学 ， 或者 新生  。,[],[0_5_6],[0_5_6],[0_6_9],[0_6_9]
1311,有 意 向 的 欢迎 联系 las em@58,有 意 向 的 欢迎 联系 人名,[],[6_7],[6],[7],
1312,恩 ， 情况 就是 这样 ， 如果 你 喜欢 吃 craig 上 的 饭店 很多 ， center 上 的 也 很 近 ， 如果 购物 ， cvs 和 giant eagle 应该 满足 你 的 要求 了  。,恩 ， 情况 就是 这样 ， 如果 你 喜欢 吃 克莱格 上 的 饭店 很多 ， 中央 上 的 也 很 近 ， 如果 购物 ， 西 维斯 和 捷安特 鹰 应该 满足 你 的 要求 了  。,[],[10_16_26_28_29],[10_16_26_27_29_30],[1_5_15_22_25_36],[1_5_15_22_25_37]
1313,客厅 还 有 一 个 小 的 balcony  。,客厅 还 有 一 个 小 的 balcony  。,[balcony],[7_8],[7_8],[8],[8]
1314,如果 您 有 兴趣 请 直接 联系 我 ， email  ：  em@59,如果 您 有 兴趣 请 直接 联系 我 ， 邮件  ：  em@59,[],[9_10_11],[9_10_11],[8_10_11],[8_10_11]
1315,plus  ：  因为 是 house ， 前门 的 porch 是 我们 ， feel free to use  。,备注  ：  因为 是 房子 ， 前门 的 门廊 是 我们 ， 随意 使用  。,[],[0_1_4_5_8_12_13_14_15_16],[0_1_4_5_8_12_13_14],[1_5_11_16],[1_5_11_14]
1316,应该 再 怒 送 租房 的 人 一 个 offer,应该 再 怒 送 租房 的 人 一 个 offer,[offer],[9],[9],,
1317,pittsburgh 的 一 幢 house ， 地点 非常 好 ， 在 douglas st .,匹兹堡 的 一 幢 房子 ， 地点 非常 好 ， 在 道格拉斯,[],[0_4_5_11_12_13],[0_4_5_11],[5_9_13],[5_9]
1318,和 murray ave .,和 默里,[],[1_2_3],[1],[3],
1319,隔 一 条 街 有 在 south craig 上 有 各 种 餐馆  。,隔 一 条 街 有 在 南克莱格 上 有 各 种 餐馆  。,[],[6_7],[6],[13],[12]
1320,就读 pitt mse  。,就读 匹兹堡 mse 专业 。,[mse],[1_2_3],[1_2_3_4],[3],[4]
1321,html 如有 需要 请 发送 邮件 em@60,短讯 如有 需要 请 发送 邮件 em@60,[],[0],[0],[6],[6]
1322,plus  ：  因为 是 house ， 前门 的 porch 是 我们 ， feel free to use  。,备注  ：  因为 是 房子 ， 前门 的 门廊 是 我们 ， 随意 使用  。,[],[0_1_4_5_8_12_13_14_15_16],[0_1_4_5_8_12_13_14],[1_5_11_16],[1_5_11_14]
1323,pdf 家具 齐全 ， 可 拎包 入住  。,小区 名字 家具 齐全 ， 可 拎包 入住  。,[],[0],[0_1],[3_7],[4_8]
1324,apartmenttypeid=309 位置  :  aiken 和 center 的 交叉 路口 .,apartmenttypeid=309 位置  :  艾肯 和 中心 的 交叉 路口 .,[],[0_3_5],[0_3_5],[2_9],[0_2_9]
1325,租约 也 和 这 家 公司 签 legal lease contract ， 不 是 和 我们 签 .,租约 也 和 这 家 公司 签 l合法 租约 ， 不 是 和 我们 签 .,[],[7_8_9_10],[7],[10_16],[9_15]
1326,备注  :  这 间 apartment 住房 的 质量 不同 ， 有的 房间 暖气 什么 都 不 work ， 我们 房间 各 个 设施 都 可以 work .,备注  :  这 间 公寓 住房 的 质量 不同 ， 有的 房间 暖气 什么 都 不 好使 ， 我们 房间 各 个 设施 都 可以 使用 .,[],[4_16_17_25_26],[4_16_17_25_26],[1_9_17_26],[1_9_17_26]
1327,包 水 和 gas ， 不 包 电 和 网络  。,包 水 和 燃气 ， 不 包 电 和 网络  。,[],[3_4],[3_4],[4_10],[4_10]
1328,此外 附近 大型 超市 众多 giant eagle （ 0 .,此外 附近 大型 超市 众多 捷安特鹰 （ 0 .,[],[5_6_7_8_9],[5_6_7_8],[7_9],[6_8]
1329,html 详情 请 联系  ：  em@61,短讯 详情 请 联系  ：  em@61,[],[0],[0],[4_5],[4_5]
1330,cvs/超市 都 在 一 两 个 block 的 距离  。,cvs/超市 都 在 一 两 个 街区 的 距离  。,[],[0_6],[0_6],[9],[0_9]
1331,可以 从 summer 或 fall 开始 ， 一直 租 到 明年  。,可以 从 夏天 或 秋天 开始 ， 一直 租 到 明年  。,[],[2_4],[2_4],[6_11],[6_11]
1332,联系 方式 vivian em@62,联系 方式 薇薇 安 em@62,[],[2_3],[2_3_4],[3],[4]
1333,房租 包 电 以外 的 所有 utility ， 房间 内 家具 齐全 （ 真皮 沙发 ， king size 大 床 ） ， 拎包 入住  。,房租 包 电 以外 的 所有 配套 设施 ， 房间 内 家具 齐全 （ 真皮 沙发 ， 特大号 床垫 大 床 ） ， 拎包 入住  。,[],[6_7_16_17],[6_7_8_17_18],[7_12_15_20_21_24],[8_13_16_21_22_25]
1334,位置  ：  位于 squirrel hill 的 hobart st .,位置  ：  位于 松鼠山 的 霍波特街 .,[],[3_4_6_7_8],[3_5_6],[1_8],[1_6]
1335,三 趟 公交 均 直达 waterfront 购物 中心 ， 非常 方便  。,三 趟 公交 均 直达 前 水 购物 中心 ， 非常 方便  。,[],[5],[5_6],[8_11],[9_12]
1336,crew 等 ）  。,成员,[],[0],[0],[2_3],
1337,pdf 家具 齐全 ， 可 拎包 入住  。,小区 名字 家具 齐全 ， 可 拎包 入住  。,[],[0],[0_1],[3_7],[4_8]
1338,更多 照片 可以 来 email 联系 提供  。,更多 照片 可以 来 邮件 联系 提供  。,[],[4],[4],[7],[7]
1339,具体 请 google 之  。,具体 请 谷歌 之  。,[],[2],[2],[4],[4]
1340,晚上 回来 可以 乘坐 yellow 或 red 的 escort ， 下车 即 到家  。,晚上 回来 可以 乘坐 黄 线 或 红线 的 通勤 线 ， 下车 即 到家  。,[],[4_6_8_9],[4_5_7_9_10_11],[9_13],[11_15]
1341,包括 床 （ full size ） ， 桌子 ， 转椅 ， 柜子 ， 灯 等等  。,包括 床 （ 大号 床垫 ） ， 桌子 ， 转椅 ， 柜子 ， 灯 等等  。,[],[3_4_5_6],[3_4_5_6],[2_5_6_8_10_12_15],[2_5_6_8_10_12_15]
1342,但是 在 email 里面 他 想 索要 我 的 地址 ， 想要 给 我 寄 支票  。,但是 在 邮件 里面 他 想 索要 我 的 地址 ， 想要 给 我 寄 支票  。,[],[2],[2],[10_16],[10_16]
1343,于是 google 了 一下 ， 发现 是 个 骗子  。,于是 谷歌 了 一下 ， 发现 是 个 骗子  。,[],[1],[1],[4_9],[4_9]
1344,房型 结构  ：  house 一共 三 层 ， 共 四 间 卧室 ， 一 层 是 客厅 和 厨房 ， 二  、  三 两 层 各 两 间 卧室 和 卫生间  。,房型 结构  ：  房子 一共 三 层 ， 共 四 间 卧室 ， 一 层 是 客厅 和 厨房 ， 二  、  三 两 层 各 两 间 卧室 和 卫生间  。,[],[3],[3],[2_7_12_19_21_31],[2_7_12_19_21_31]
1345,basement 有 free laundry and dryer .,地下室 有 免费 洗衣 和 烘干 .,[],[0_2_3_4_5_6],[0_2_3_4_5_6],[6],[6]
1346,晚上 回来 可以 乘坐 yellow 或 red 的 escort ， 下车 即 到家  。,晚上 回来 可以 乘坐 黄 线 或 红线 的 通勤 线 ， 下车 即 到家  。,[],[4_6_8_9],[4_5_7_9_10_11],[9_13],[11_15]
1347,照片 可以 来 email 联系 提供  。,照片 可以 来 邮件 联系 提供  。,[],[3],[3],[6],[6]
1348,包括 床 （ queen size ） ， 桌子 ， 转椅 ， 柜子 ， 灯 等等  。,包括 床 （ 较 大号 床垫 ） ， 桌子 ， 转椅 ， 柜子 ， 灯 等等  。,[],[3_4_5_6],[3_4_5_6_7],[2_5_6_8_10_12_15],[2_6_7_9_11_13_16]
1349,抱歉 ， bed size 写 错 了 ， 床 是 full size 的  。,抱歉 ， 床 大小 写 错 了 ， 床 是 大号 床垫 的  。,[],[2_3_10_11],[3_10_11],[1_7_13],[1_7_13]
1350,晚上 回来 可以 乘坐 yellow 或 red 的 escort ， 下车 即 到家  。,晚上 回来 可以 乘坐 黄 线 或 红线 的 通勤 线 ， 下车 即 到家  。,[],[4_6_8_9],[4_5_7_9_10_11],[9_13],[11_15]
1351,9:28am  )  ， 下午 大概 四 班 shuttle 直接 带 你 回 公寓 （ 3:30-5:30 pm  )  .,9:28am  )  ， 下午 大概 四 班 公交 直接 带 你 回 公寓 （ 3:30-5:30 下午 )  .,[],[0_1_2_7_15_16_17],[0_1_2_7],[1_2_13_16_17],[0_1_2_13_14_16_17]
1352,环境 舒适  ：  squirrel hill 是 pittsburgh 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静  。,环境 舒适  ：  松鼠山 匹兹堡 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静  。,[],[3_4_6],[3_4],[2_13_17_21],[2_11_15_19]
1353,入住 期间 有 任何 关于 房子 的 问题 ， 可以 直接 联系 walnut capital ， 即 可 解决 ， 响应 速度 很 快  。,入住 期间 有 任何 关于 房子 的 问题 ， 可以 直接 联系 坚果 中心 ， 即 可 解决 ， 响应 速度 很 快  。,[],[12_13_14],[12_13_14],[8_14_18_23],[8_14_18_23]
1354,html 联系 邮件  ：  em@63,短讯 联系 邮件  ：  em@63,[],[0],[0],[3_4],[3_4]
1355,房子 是 meyers management 的 ， 口碑 大家 都 知道 ， 匹兹堡 最 好 的 公司 了 ， 服务 一流 ， 在 网 上 request 维修 服务 当天 就 可 完成  。,房子 是 迈耶 管理 的 ， 口碑 大家 都 知道 ， 匹兹堡 最 好 的 公司 了 ， 服务 一流 ， 在 网 上 请求 维修 服务 当天 就 可 完成  。,[],[2_3_24],[2_3_24],[5_10_17_20_31],[5_10_17_20_31]
1356,我 在 n neville  。,我 在 南 内 伟业街 。,[],[2_3_4],[2_3_4_5],[4],[5]
1357,devonshire apartment 一 厅 一 室  。,德文郡 公寓 一 厅 一 室  。,[],[0_1],[0_1],[6],[6]
1358,在 giant eagle 附近 ， 购物 方便  。,在 捷安特 鹰 附近 ， 购物 方便  。,[],[1_2],[1_2],[4_7],[4_7]
1359,家具  :  有 一些 家具 ， basement 里面 也 有 一些 之前 同学 留下 的  。,家具  :  有 一些 家具 ， 地下室 里面 也 有 一些 之前 同学 留下 的  。,[],[6],[6],[1_5_15],[1_5_15]
1360,house 状况 非常 好 ， 地板 地毯 都 是 两 年 新 ， 干净 整齐 漂亮  。,房子 状况 非常 好 ， 地板 地毯 都 是 两 年 新 ， 干净 整齐 漂亮  。,[],[0],[0],[4_12_16],[4_12_16]
1361,我 有意 租 house ， 联系 我 em@64,我 有意 租 房子 ， 联系 我 em@64,[],[3_4],[3_4],[4_7],[4_7]
1362,门口 是 车站 和 学校 shuttle 车站  。,门口 是 车站 和 学校 公交 车站  。,[],[5],[5],[7],[7]
1363,附近 有 walnut street 购物 吃饭  。,附近 有 坚果 街 购物 吃饭  。,[],[2_3],[2_3],[6],[6]
1364,jpg/url ] still available~~~up up 顶 ！,jpg/url ] 仍然 ~~~顶 ！,[],[0_1_2_3_4],[0_1_2_3_4],[1_6],[0_1_3_4]
1365,包 水 和 gas ， 不 包 电 和 网络  。,包 水 和 燃气 ， 不 包 电 和 网络  。,[],[3_4],[3_4],[4_10],[4_10]
1366,原价  ：  房租 一 共 是 $1350  (  可以 给 你 看 我们 的 lease  )  ， 三 间 房 其中 一 间 大 的 是 $490 ， 其他 两 间 都 是 $430  。,原价  ：  房租 一 共 是 $1350  (  可以 给 你 看 我们 的 租约  )  ， 三 间 房 其中 一 间 大 的 是 $490 ， 其他 两 间 都 是 $430  。,[],[14_15_16],[14_15_16],[1_7_15_16_27_34],[1_6_7_15_16_26_27_33_34]
1367,这个 价格 加上 补贴 之后 非常 划算 ， 在 sq hill 你 找 不 到 性价比 更 高 的 了 ！,这个 价格 加上 补贴 之后 非常 划算 ， 在 松鼠山 你 找 不 到 性价比 更 高 的 了 ！,[],[9_10],[9],[7_20],[7_19]
