SentenceID,NonCodeSwitchedSentence,ChineseWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfPunctuation
1601,有 酬金 ！,2,1,[0_1],[2]
1602,虽然 外观 有点 磨损 ， 但是 弹簧 仍然 很 新 ， 坐垫 还是 很 舒服 。,13,3,[0_1_2_3_5_6_7_8_9_11_12_13_14],[4_10_15]
1603,沙发 不再 出售 。,3,1,[0_1_2],[3]
1604,房子 住 了 去年 一 年 ， 八月 底 至今 一直 闲置 。,11,2,[0_1_2_3_4_5_7_8_9_10_11],[6_12]
1605,户型 ： 一 室 一 厅 带 一 个 卫生间 和 厨房,11,1,[0_2_3_4_5_6_7_8_9_10_11],[1]
1606,客厅 另 带 两 个 干净 、 容量 大 的 衣柜 。,10,2,[0_1_2_3_4_5_7_8_9_10],[6_11]
1607,从 学校 返程 搭 r/rc/rp 都 可 。,6,2,[0_1_2_3_5_6],[4_7]
1608,帖子 已 更新 ， 添加 了 更多 关于 房子 的 信息 。,10,2,[0_1_2_4_5_6_7_8_9_10],[3_11]
1609,已 租 。,2,1,[0_1],[2]
1610,我 要 电子 钢琴 ！,4,1,[0_1_2_3],[4]
1611,你 是否 现在 还 在 为 找 不 到 实习 而 发愁 ！,12,1,[0_1_2_3_4_5_6_7_8_9_10_11],[12]
1612,我们 近期 在 开展 北美 校园 计划 并 正在 招募 热情 上进 的 学生 成为 走 四 方 的 “ 校园 大使 ” 协助 我们 开拓 校园 市场 ， 积极 向上 的 你 心动 了 吗 ？,33,4,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_20_21_23_24_25_26_27_29_30_31_32_33_34_35],[19_22_28_36]
1613,【 关于 走 四 方 】,4,2,[1_2_3_4],[0_5]
1614,【 走 四 方 校园 大使 招募 要求 】,7,2,[1_2_3_4_5_6_7],[0_8]
1615,【 校园 大使 职责 】,3,2,[1_2_3],[0_4]
1616,社交 平台 产品 推广,4,0,[0_1_2_3],
1617,校园 活动 策划 与 执行,5,0,[0_1_2_3_4],
1618,配合 公司 完成 校园 推广 等 活动,7,0,[0_1_2_3_4_5_6],
1619,了解 校园 信息 并 反馈,5,0,[0_1_2_3_4],
1620,【 校园 大使 福利 一览 】,4,2,[1_2_3_4],[0_5]
1621,获得 北美 旅游 产品 特许 专属 优惠 折扣,8,0,[0_1_2_3_4_5_6_7],
1622,邀请 注册 即 可 获得 积分 奖励 ， 积分 累计 可 获得 免费 旅游 、 门票 、 酒店 等,16,3,[0_1_2_3_4_5_6_8_9_10_11_12_13_15_17_18],[7_14_16]
1623,优秀 大使 旅游 基金,4,0,[0_1_2_3],
1624,校园 大使 实习 证明,4,0,[0_1_2_3],
1625,【 工作 地点 】,2,2,[1_2],[0_3]
1626,大使 所在 校园,3,0,[0_1_2],
1627,【 报名 方法 】,2,2,[1_2],[0_3]
1628,房子 有 简单 家具 。,4,1,[0_1_2_3],[4]
1629,感兴趣 多少 钱,3,0,[0_1_2],
1630,同时 购买 三 个 及 以上 者 有 优惠,9,0,[0_1_2_3_4_5_6_7_8],
1631,已 邮件 联系 ， 请 查收,5,1,[0_1_2_4_5],[3]
1632,求购 一 个 20+ 的 显示器 。,5,2,[0_1_2_4_5],[3_6]
1633,停车 免费 ， 但是 要 跟 物业 登记 办 个 停车 证 。,11,2,[0_1_3_4_5_6_7_8_9_10_11],[2_12]
1634,我 的 房间 有 一 个 1.,6,1,[0_1_2_3_4_5],[6]
1635,你 要 哪 条 线 的 ？,6,1,[0_1_2_3_4_5],[6]
1636,请问 怎么 联系 你 ？,4,1,[0_1_2_3],[4]
1637,你 好 ， 请 问 吸尘器 还 在 吗,8,1,[0_1_3_4_5_6_7_8],[2]
1638,求购 一 个 中型 或 大型 的 二手 吸尘器 ， 可以 上门 取 ， 谢谢 。,13,3,[0_1_2_3_4_5_6_7_8_10_11_12_14],[9_13_15]
1639,租金 大概 什么 价位 可以 接受 呢 ？,7,1,[0_1_2_3_4_5_6],[7]
1640,下面 实物 图 里 可以 看到 飞机 上 双 孔 转 接口 。,12,1,[0_1_2_3_4_5_6_7_8_9_10_11],[12]
1641,可以 住 几 人 进去 ？,5,1,[0_1_2_3_4],[5]
1642,可以 住 几 人 进去 ？,5,1,[0_1_2_3_4],[5]
1643,一 室 一 厅 也 可以,6,0,[0_1_2_3_4_5],
1644,请 问 考 驾照 去 哪里 体检 会 便宜 ？,9,1,[0_1_2_3_4_5_6_7_8],[9]
1645,学校 可以 ， 保险 覆盖,4,1,[0_1_3_4],[2]
1646,好的 ， 谢谢,2,1,[0_2],[1]
1647,学校 可以 ， 保险 覆盖,4,1,[0_1_3_4],[2]
1648,学校 可以 ， 保险 覆盖,4,1,[0_1_3_4],[2]
1649,有意 请 联系 微 信 summer_moonlight_e,5,1,[0_1_2_3_4],[5]
1650,面积 大 ， 非常 稳 ， 地毯 上 也 绝 ！,8,3,[0_1_3_4_6_7_8_9],[2_5_10]
1651,转椅 两 个 。,3,1,[0_1_2],[3]
1652,每 个 $1017 .,2,2,[0_1],[2_3]
1653,一起 $ 55！,1,2,[0],[1_2]
1654,可以 立 在 门口 。,4,1,[0_1_2_3],[4]
1655,原价 $200 大 几 买 的 ， 带 不 走 了 ， 忍痛 割爱 。,11,4,[0_2_3_4_5_7_8_9_10_12_13],[1_6_11_14]
1656,大 沙发 。,2,1,[0_1],[2]
1657,日本 代购 的 。,3,1,[0_1_2],[3]
1658,能 只 买 变压器 吗 。,5,1,[0_1_2_3_4],[5]
1659,能 只 买 变压器 吗 。,5,1,[0_1_2_3_4],[5]
1660,能 只 买 变压器 吗 。,5,1,[0_1_2_3_4],[5]
1661,还有 呢 ， 联系 微 信 吧 summer_moonlight_e,6,2,[0_1_3_4_5_6],[2_7]
1662,我们 是 之前 联系 过 的 吗 ？,7,1,[0_1_2_3_4_5_6],[7]
1663,已 出 ， 谢谢,3,1,[0_1_3],[2]
1664,同学 ， 房子 找到 了 吗 ？,5,2,[0_2_3_4_5],[1_6]
1665,还没 找到 呢,3,0,[0_1_2],
1666,本人 爱 干净 ， 无 不良 嗜好 。,6,2,[0_1_2_4_5_6],[3_7]
1667,希望 大家 能 帮忙 推荐 ， 有 合适 的 请 联系 我 。,11,2,[0_1_2_3_4_6_7_8_9_10_11],[5_12]
1668,已经 租 到 ， 多谢,4,1,[0_1_2_4],[3]
1669,请 问 吸尘器 还 在 吗,6,0,[0_1_2_3_4_5],
1670,吸尘器 别人 预定 了 但是 一直 没 来 拿 ， 还 不 确定 要 不要,14,1,[0_1_2_3_4_5_6_7_8_10_11_12_13_14],[9]
1671,现 已 有 车 出发 ， 求 同行,7,1,[0_1_2_3_4_6_7],[5]
1672,你 好 ！,2,1,[0_1],[2]
1673,我 已 向 上面 的 邮箱 发送 了 邮件 ， 请 查收 ！,11,2,[0_1_2_3_4_5_6_7_8_10_11],[9_12]
1674,另外 有 椅凳$2一 把 。,3,2,[0_1_3],[2_4]
1675,已经 出售 ！,2,1,[0_1],[2]
1676,其他 州 的 也 可以,5,0,[0_1_2_3_4],
1677,其他 州 的 也 可以,5,0,[0_1_2_3_4],
1678,谢谢 ， 亲 测 可以,4,1,[0_2_3_4],[1]
1679,谢谢 各位 ！,2,1,[0_1],[2]
1680,谢谢 各位 ！,2,1,[0_1],[2]
1681,家具 、 厨具 及 各 种 生活 用品 齐全 ， 拎包 入住 。,10,3,[0_2_3_4_5_6_7_8_10_11],[1_9_12]
1682,三 人 都 比较 爱 干净 ， 无 不良 嗜好 。,9,2,[0_1_2_3_4_5_7_8_9],[6_10]
1683,希望 大家 能 帮忙 推荐 ， 有 合适 的 请 联系 我 。,11,2,[0_1_2_3_4_6_7_8_9_10_11],[5_12]
1684,不 开 趴 !,3,1,[0_1_2],[3]
1685,出租 房间 : 我 自己 非常 的 爱 干净 ， 所以 房间 每 周 都会 大扫除 一 遍 !,16,3,[0_1_3_4_5_6_7_8_10_11_12_13_14_15_16_17],[2_9_18]
1686,厕所 也 会 清洗,4,0,[0_1_2_3],
1687,) 优质 两 居室 一 套 。,5,2,[1_2_3_4_5],[0_6]
1688,两 室 两 卫 一 厅 ， 1，070 sq.,6,3,[0_1_2_3_4_5],[6_7_8]
1689,开车 十 分钟 可 到达 学校 。,6,1,[0_1_2_3_4_5],[6]
1690,十月 中旬 即可 入住 。,4,1,[0_1_2_3],[4]
1691,另 售 汽车 ：,3,1,[0_1_2],[3]
1692,大家 好 ， 以下 要 出租 的 房子 是 帮 一 个 美国 朋友 转发 的 ， 她 博士 课程 将 在 本 学期 结束 ， 所以 冬季 假期 即将 离开 。,28,4,[0_1_3_4_5_6_7_8_9_10_11_12_13_14_15_17_18_19_20_21_22_23_24_26_27_28_29_30],[2_16_25_31]
1693,真的 觉得 很 丢人 。,4,1,[0_1_2_3],[4]
1694,有 图片 。,2,1,[0_1],[2]
1695,另 有 衣架 、 筷子 和 盘子 可 随 前述 物品 免费 赠送 ， 可 开放 议价 。,15,3,[0_1_2_4_5_6_7_8_9_10_11_12_14_15_16],[3_13_17]
1696,回复 你 啦,3,0,[0_1_2],
1697,适合 女 孩子 。,3,1,[0_1_2],[3]
1698,买 完 后 一直 没 用 过 。,7,1,[0_1_2_3_4_5_6],[7]
1699,标签 还在 。,2,1,[0_1],[2]
1700,有 图片 。,2,1,[0_1],[2]
1701,房型 为 一 室 一 厅 ；,6,1,[0_1_2_3_4_5],[6]
1702,房 中 带有 家具 ， 适合 三 口 之 家 居住 ；,10,2,[0_1_2_3_5_6_7_8_9_10],[4_11]
1703,所有 合同 均 与 物业 签订 ！,6,1,[0_1_2_3_4_5],[6]
1704,租房 需求 ： 2017.,2,2,[0_1],[2_3]
1705,房型 为 一 室 一 厅 ；,6,1,[0_1_2_3_4_5],[6]
1706,房 中 带有 家具 ， 适合 三 口 之 家 居住 ；,10,2,[0_1_2_3_5_6_7_8_9_10],[4_11]
1707,所有 合同 均 与 物业 签订,6,0,[0_1_2_3_4_5],
1708,老板 是 华人 留学生 。,4,1,[0_1_2_3],[4]
1709,所以 咱 做 的 是 口碑 。,6,1,[0_1_2_3_4_5],[6]
1710,请 问 东西 还 卖 吗 ？,6,1,[0_1_2_3_4_5],[6]
1711,已 出 ， 谢谢 ~,3,2,[0_1_3],[2_4]
1712,家具 齐全 。,2,1,[0_1],[2]
1713,我 短期 在 这里 ， 不 知道 可否 租 一 个 半 月 ？,12,2,[0_1_2_3_5_6_7_8_9_10_11_12],[4_13]
1714,可否 租 八 个 月 ？,5,1,[0_1_2_3_4],[5]
1715,可否 租 八 个 月 ？,5,1,[0_1_2_3_4],[5]
1716,我 短期 在 这里 ， 不 知道 可否 租 一 个 半 月 ？,12,2,[0_1_2_3_5_6_7_8_9_10_11_12],[4_13]
1717,或者 以后 的 其他 场次 ？,5,1,[0_1_2_3_4],[5]
1718,整理 箱 所 剩 不 多 ， 需要 的 抓紧,9,1,[0_1_2_3_4_5_7_8_9],[6]
1719,微波炉 已 出,3,0,[0_1_2],
1720,买 拍 送 网球,4,0,[0_1_2_3],
1721,床头 桌 两 个 。,4,1,[0_1_2_3],[4]
1722,桌面 是 镜子 ， 非常 精美 。,5,2,[0_1_2_4_5],[3_6]
1723,也 可以 像 我 一样 拼 起来 当 茶几 用 。,10,1,[0_1_2_3_4_5_6_7_8_9],[10]
1724,一 对 $202 .,2,2,[0_1],[2_3]
1725,非常 新 .,2,1,[0_1],[2]
1726,均 带 灯泡 。,3,1,[0_1_2],[3]
1727,全职 兼职 皆 可 。,4,1,[0_1_2_3],[4]
1728,就是 因为 一 个 人 做 巴士 太 无聊 了 ， 想 看看 有 没 有 一 起 的 可以 做 个 伴 。,22,2,[0_1_2_3_4_5_6_7_8_9_11_12_13_14_15_16_17_18_19_20_21_22],[10_23]
1729,出售 二手 自行车 ， 只 骑 了 一 个 多 月 ， 提供 票据 ， 可以 去 店内 保修 。,16,4,[0_1_2_4_5_6_7_8_9_10_12_13_15_16_17_18],[3_11_14_19]
1730,具体 价格 和 其他 情况 可以 面谈 。,7,1,[0_1_2_3_4_5_6],[7]
1731,已经 出售 ~,2,1,[0_1],[2]
1732,出售 二手 自行车 ， 只 骑 了 不到 两 个 月 ， 还 非常 新 ， 性能 和 外貌 都 良好 ， 另外 提供 票据 ， 可以 去 店内 保修 。,25,6,[0_1_2_4_5_6_7_8_9_10_12_13_14_16_17_18_19_20_22_23_24_26_27_28_29],[3_11_15_21_25_30]
1733,已经 出售 ~,2,1,[0_1],[2]
1734,可 提供 购买 时 的 票据 。,6,1,[0_1_2_3_4_5],[6]
1735,已经 转让 ～,2,1,[0_1],[2]
1736,两 个 工种 都 需要 最好 能 流利 英语 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
1737,忘记 留 联系 方式 了 。,5,1,[0_1_2_3_4],[5]
1738,但 可以 语音 留言 。,4,1,[0_1_2_3],[4]
1739,前 两 任 车主 是 美国 和 欧洲 家庭 ， 本人 是 第三 任 车主 。,14,2,[0_1_2_3_4_5_6_7_8_10_11_12_13_14],[9_15]
1740,去年 刚 全部 换 的 轮胎 及 电瓶 。,8,1,[0_1_2_3_4_5_6_7],[8]
1741,是 全新 ， 蓝 牙 的 吗 ？,6,2,[0_1_3_4_5_6],[2_7]
1742,是 全新 ， 蓝 牙 的 吗 ？,6,2,[0_1_3_4_5_6],[2_7]
1743,价格 都 好 说 ！,4,1,[0_1_2_3],[4]
1744,附近 有 健身房 ， 公园 和 宠物 公园 。,7,2,[0_1_2_4_5_6_7],[3_8]
1745,可 养 宠物 ！,3,1,[0_1_2],[3]
1746,八月 底 九月 初 开始 可以 入住 。,7,1,[0_1_2_3_4_5_6],[7]
1747,八月 底 九月 初 开始 可以 入住 。,7,1,[0_1_2_3_4_5_6],[7]
1748,介意 性别 吗 ？,3,1,[0_1_2],[3]
1749,八月 底 九月 初 开始 可以 入住 。,7,1,[0_1_2_3_4_5_6],[7]
1750,介意 性别 吗 ？,3,1,[0_1_2],[3]
1751,八月 底 九月 初 开始 可以 入住 。,7,1,[0_1_2_3_4_5_6],[7]
1752,介意 性别 吗 ？,3,1,[0_1_2],[3]
1753,好的 ， 谢谢 告知 ~,3,2,[0_2_3],[1_4]
1754,图片 详情 在 文档 cooker.,4,1,[0_1_2_3],[4]
1755,你 好 ！,2,1,[0_1],[2]
1756,希望 租 你 的 房子 。,5,1,[0_1_2_3_4],[5]
1757,房屋 优势 ： 房屋 坐落 在 大 草坪 中 。,8,2,[0_1_3_4_5_6_7_8],[2_9]
1758,入住 时间 签约 即可 随时 入住 。,6,1,[0_1_2_3_4_5],[6]
1759,相当于 十二月 前 房租 415.,4,1,[0_1_2_3],[4]
1760,还有 家具 可以 便宜 留给 你 。,6,1,[0_1_2_3_4_5],[6]
1761,附带 一 个 有线 游戏 手柄 。,6,1,[0_1_2_3_4_5],[6]
1762,现在 不 能 哦 最早 九月 中旬,7,0,[0_1_2_3_4_5_6],
1763,帮 朋友 顶 一下,4,0,[0_1_2_3],
1764,对 很多 北美 留学生 来说 ， 九月 不仅仅 是 开学 季 ， 也 是 求职 冲刺 的 季节 。,16,3,[0_1_2_3_4_6_7_8_9_10_12_13_14_15_16_17],[5_11_18]
1765,无论 你 处在 哪个 阶段 ， 我们 都 希望 在 这个 九月 为 你 梳理 求职 时间 线 ， 为 你 的 求职 之 路 起跑 提供 最强 助力 。,27,3,[0_1_2_3_4_6_7_8_9_10_11_12_13_14_15_16_17_19_20_21_22_23_24_25_26_27_28],[5_18_29]
1766,熨斗 ， 学习 桌 已 售,5,1,[0_2_3_4_5],[1]
1767,请 问 整理 箱 有 多 大 呢,8,0,[0_1_2_3_4_5_6_7],
1768,质量 好 便宜,3,0,[0_1_2],
1769,东西 在 陆续 更新,4,0,[0_1_2_3],
1770,大 吸尘器 便宜 啦,4,0,[0_1_2_3],
1771,请 发 短信 联系,4,0,[0_1_2_3],
1772,还有 一 把 椅子,4,0,[0_1_2_3],
1773,最好 发 短信 联系,4,0,[0_1_2_3],
1774,有 图片 。,2,1,[0_1],[2]
1775,苹果 电视 ， 第三 代 。,4,2,[0_1_3_4],[2_5]
1776,几乎 全新 。,2,1,[0_1],[2]
1777,有 人 要 吗 ？,4,1,[0_1_2_3],[4]
1778,房屋 位于 小区 健身房 ， 游泳池 隔壁 。,6,2,[0_1_2_3_5_6],[4_7]
1779,联系 起来 ！,2,1,[0_1],[2]
1780,联系 起来 ！,2,1,[0_1],[2]
1781,女生 ， 马上 要 毕业 了 。,5,2,[0_2_3_4_5],[1_6]
1782,寻 短 租 。,3,1,[0_1_2],[3]
1783,家里 有 自己 买 的 小 洗衣机 ， 公用 家具 齐全 。,10,2,[0_1_2_3_4_5_6_8_9_10],[7_11]
1784,房子 是 到 2018.,3,1,[0_1_2],[3]
1785,你 好 ， 请 问 可 租 吗 ？,7,2,[0_1_3_4_5_6_7],[2_8]
1786,房屋 为 studio，334 sq.,2,2,[0_1],[2_3]
1787,带 全 套 家具 ！,4,1,[0_1_2_3],[4]
1788,厨具 齐全 ！,2,1,[0_1],[2]
1789,拎包 入住 ！,2,1,[0_1],[2]
1790,谢谢 大家 哦 ～,3,1,[0_1_2],[3]
1791,我 选 了 这 学期 上 .,6,1,[0_1_2_3_4_5],[6]
1792,感觉 超级 赶 东西 很多,5,0,[0_1_2_3_4],
1793,八 达 通 快递 ， 专注 美国 - 中国 ， 中国 - 美国 ， 美国 - 香港 的 快递 业务 。,14,7,[0_1_2_3_5_6_8_10_12_14_16_17_18_19],[4_7_9_11_13_15_20]
1794,拎包 入住 。,2,1,[0_1],[2]
1795,家里 很 新 我 才 住 了 两 个 月 。,10,1,[0_1_2_3_4_5_6_7_8_9],[10]
1796,可 有 宠物 。,3,1,[0_1_2],[3]
1797,我 好 想 传 照片 但是 为什么 格式 错误 .,9,1,[0_1_2_3_4_5_6_7_8],[9]
1798,想 看 照片 问 我 要 哈 .,7,1,[0_1_2_3_4_5_6],[7]
1799,从未 出 过 故障 。,4,1,[0_1_2_3],[4]
1800,因 提前 结束 访 学 回国 。,6,1,[0_1_2_3_4_5],[6]
1801,车况 非常 好 ， 没有 维修 记录 。,6,2,[0_1_2_4_5_6],[3_7]
1802,因 回国 。,2,1,[0_1],[2]
1803,立 灯 （ 含 灯泡 ） ： $ 512.,4,5,[0_1_3_4],[2_5_6_7_8]
1804,惠普 打印机 $2514 .,2,2,[0_1],[2_3]
1805,各 种 餐具 ， 盘 ， 杯子 ， 连 卖 代 送$517 .,8,5,[0_1_2_4_6_8_9_10],[3_5_7_11_12]
1806,各 种 长度 的 插排$219 .,4,2,[0_1_2_3],[4_5]
1807,能 留下 联系 方式 吗,5,0,[0_1_2_3_4],
1808,立 灯 （ 含 灯泡 ） ： $ 512.,4,5,[0_1_3_4],[2_5_6_7_8]
1809,惠普 打印机 $2514 .,2,2,[0_1],[2_3]
1810,各 种 餐具 ， 盘 ， 杯子 ， 连 卖 代 送$517 .,8,5,[0_1_2_4_6_8_9_10],[3_5_7_11_12]
1811,各 种 长度 的 插排$219 .,4,2,[0_1_2_3],[4_5]
1812,你 好 ， 想要 看看 书桌,5,1,[0_1_3_4_5],[2]
1813,无 任何 大 事故 记录 。,5,1,[0_1_2_3_4],[5]
1814,欢迎 随时 看 车 ， 可 随时 交换 车 。,8,2,[0_1_2_3_5_6_7_8],[4_9]
1815,欢迎 随时 看 车 。,4,1,[0_1_2_3],[4]
1816,顶 ， 顶,2,1,[0_2],[1]
1817,谢谢 答复 ， 能否 说 详细 点 ？,6,2,[0_1_3_4_5_6],[2_7]
1818,谢谢 答复 ， 能否 说 详细 点 ？,6,2,[0_1_3_4_5_6],[2_7]
1819,公寓 为 两 室 1.,4,1,[0_1_2_3],[4]
1820,取暖 是 烧 燃气 ， 所以 也是 免费 。,7,2,[0_1_2_3_5_6_7],[4_8]
1821,房间 概况 ：,2,1,[0_1],[2]
1822,小区 环境 优美 ， 背后 是 公园 。,6,2,[0_1_2_4_5_6],[3_7]
1823,联系 方式 ：,2,1,[0_1],[2]
1824,谢谢 大家 支持 ！,3,1,[0_1_2],[3]
1825,有 去 纽约 游玩 的 伙伴 吗 ？,7,1,[0_1_2_3_4_5_6],[7]
1826,周六 早上 出发 ， 周日 下午 返程 。,6,2,[0_1_2_4_5_6],[3_7]
1827,房间 就是 美国 家庭 平时 住 的 房子 。,8,1,[0_1_2_3_4_5_6_7],[8]
1828,要求 吃 了 饭 请 收拾 碗 。,7,1,[0_1_2_3_4_5_6],[7]
1829,这个 房子 有 院子 ， 一 年 四 季 都 在 院子 里 。,12,2,[0_1_2_3_5_6_7_8_9_10_11_12],[4_13]
1830,秋天 落叶 ， 冬天 大雪 ， 夏天 萤火虫 。,6,3,[0_1_3_4_6_7],[2_5_8]
1831,我 最近 天天 看 。,4,1,[0_1_2_3],[4]
1832,缺点 就 是 卫生间 就 一 个 ， 还 比较 小 。,10,2,[0_1_2_3_4_5_6_8_9_10],[7_11]
1833,不过 最近 驾照 有点 问题 ， 都 是 偷偷 在 开 。,10,2,[0_1_2_3_4_6_7_8_9_10],[5_11]
1834,要求 吃 了 饭 请 收拾 碗 。,7,1,[0_1_2_3_4_5_6],[7]
1835,希望 能 通过 一下 验证 ， 谢谢 ！,6,2,[0_1_2_3_4_6],[5_7]
1836,我 打算 住 三 晚 ( nov.,5,2,[0_1_2_3_4],[5_6]
1837,如果 我们 的 住宿 计划 不 是 完全 一样 ， 也 可以 联系 我 .,13,2,[0_1_2_3_4_5_6_7_8_10_11_12_13],[9_14]
1838,毕业 了 转卖 。,3,1,[0_1_2],[3]
1839,真的 是 超级 舒服 的 沙发 。,6,1,[0_1_2_3_4_5],[6]
1840,村里 比较 可靠 的 铺子 不少 。,6,1,[0_1_2_3_4_5],[6]
1841,村里 比较 可靠 的 铺子 不少 。,6,1,[0_1_2_3_4_5],[6]
1842,全 套 家具 ， 拎包 入住 。,5,2,[0_1_2_4_5],[3_6]
1843,现出 租 一 楼 卧室 ， 带 独立 卫生间 。,8,2,[0_1_2_3_4_6_7_8],[5_9]
1844,房租 $495 / 月 。,2,3,[0_3],[1_2_4]
1845,家具 全 包 ， 可 拎包 入住 。,6,2,[0_1_2_4_5_6],[3_7]
1846,你 好 ， 请 问 你 的 吸尘器 就 是 你 发 的 那个 参考 的 型号 吗 ？,17,2,[0_1_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17],[2_18]
1847,有 了解 的 都 知道 这 是 一 个 很 便宜 的 价格 。,13,1,[0_1_2_3_4_5_6_7_8_9_10_11_12],[13]
1848,总之 ， 它 的确 给 我 带来 了 极大 的 驾驶 享受 与 景致 体验 。,14,2,[0_2_3_4_5_6_7_8_9_10_11_12_13_14],[1_15]
1849,更新 ， 降价 甩 = =,3,3,[0_2_3],[1_4_5]
1850,房屋 安静 结实 ， 宽敞 明亮 。,5,2,[0_1_2_4_5],[3_6]
1851,还在 ， 有 很多 人 来 咨询 ， 但 还 没有 最终 定 。,11,3,[0_2_3_4_5_6_8_9_10_11_12],[1_7_13]
1852,顶上 ~ ~,1,2,[0],[1_2]
1853,你 好 ！,2,1,[0_1],[2]
1854,请 问 还有 吗 ？,4,1,[0_1_2_3],[4]
1855,请 问 自行车 还 有 么,6,0,[0_1_2_3_4_5],
1856,请 问 还有 吗 ？,4,1,[0_1_2_3],[4]
1857,欢迎 各位 有意 归国 发展 的 国际 关系 和 经济学 博士 、 硕士 加盟 丝 路 国家 战略 研究 中心 。,19,2,[0_1_2_3_4_5_6_7_8_9_10_12_13_14_15_16_17_18_19],[11_20]
1858,单位 正规 ， 年初 刚 成立 ， 成长 空间 大 。,8,3,[0_1_3_4_5_7_8_9],[2_6_10]
1859,怎么 联系 ？,2,1,[0_1],[2]
1860,可以 短 租 吗,4,0,[0_1_2_3],
1861,请 问 可以 支持 几 个 月 的 短 租 吗,11,0,[0_1_2_3_4_5_6_7_8_9_10],
1862,房租 每 月 $450 ， 9/1 即 可 可 拎包 入住,8,3,[0_1_2_6_7_8_9_10],[3_4_5]
1863,小区 环境 安静 ， 安全 。,4,2,[0_1_2_4],[3_5]
1864,请 问 房子 还 租 吗 ， 有意 向 呢,9,1,[0_1_2_3_4_5_7_8_9],[6]
1865,添 了 两 个 路由器,5,0,[0_1_2_3_4],
1866,可以 议价 。,2,1,[0_1],[2]
1867,房子 最 好在 北边 ， 希望 离 学校 和 超市 比较 近 最好 。,12,2,[0_1_2_3_5_6_7_8_9_10_11_12],[4_13]
1868,其他 地方 的 房子 也 可 考虑 。,7,1,[0_1_2_3_4_5_6],[7]
1869,搭车 同 问,3,0,[0_1_2],
1870,好像 是 今年 必须 买 学校 的 保险,8,0,[0_1_2_3_4_5_6_7],
1871,现在 有 没 有 保险 的 消息 ？,7,1,[0_1_2_3_4_5_6],[7]
1872,泰安 保险 能 买 吗 ？,5,1,[0_1_2_3_4],[5]
1873,泰安 保险 能 买 吗 ？,5,1,[0_1_2_3_4],[5]
1874,别 瞎 折腾 了 。,4,1,[0_1_2_3],[4]
1875,一 个 月 也 就 差 个 一百 来 块 钱 。,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
1876,参与 免费 学习 英语 的 研究,6,0,[0_1_2_3_4_5],
1877,我们 正在 寻找 愿意 参加 用 手机 免费 学习 英语 的 中国 朋友 。,13,1,[0_1_2_3_4_5_6_7_8_9_10_11_12],[13]
1878,您 的 条件 ：,3,1,[0_1_2],[3]
1879,学习 工具 ： 智能 手机,4,1,[0_1_3_4],[2]
1880,学习 动力 ： 学 英语 的 兴趣,6,1,[0_1_3_4_5_6],[2]
1881,学习 费用 ： 完全 免费,4,1,[0_1_3_4],[2]
1882,学习 信息 ：,2,1,[0_1],[2]
1883,您 会 在 一 名 有 国内外 英语 教育 经验 以及 美国 对外 英语 教学 硕士 学历 的 老师 带领 下 进行 学习,23,0,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22],
1884,您 的 学习 完全 自主 ， 自愿,6,1,[0_1_2_3_4_6],[5]
1885,您 会 填写 一些 问卷,5,0,[0_1_2_3_4],
1886,您 的 所有 信息 都 是 匿名 的,8,0,[0_1_2_3_4_5_6_7],
1887,如果 您 或者 您 的 家人 满足 条件 并且 感兴趣 参加,11,0,[0_1_2_3_4_5_6_7_8_9_10],
1888,不 提供 返程 之 是 去 费城 也 行 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
1889,同学 你 好 ， 你 的 图片 打 不 开 。,9,2,[0_1_2_4_5_6_7_8_9],[3_10]
1890,请问 你 的 椅子 有 没 有 扶手 ？,8,1,[0_1_2_3_4_5_6_7],[8]
1891,同学 你 好 ， 你 的 图片 打 不 开 。,9,2,[0_1_2_4_5_6_7_8_9],[3_10]
1892,请问 你 的 椅子 有 没 有 扶手 ？,8,1,[0_1_2_3_4_5_6_7],[8]
1893,你 好 ， 有 扶手 ， 靠背 很 高 ， 可以 靠 头 。,10,4,[0_1_3_4_6_7_8_10_11_12],[2_5_9_13]
1894,谢谢 观看 ！,2,1,[0_1],[2]
1895,需要 共用 厨房 和 餐厅 。,5,1,[0_1_2_3_4],[5]
1896,您 好 ， 还 需要 招租 吗,6,1,[0_1_3_4_5_6],[2]
1897,访 学 回国 卖 车,5,0,[0_1_2_3_4],
1898,已 有 人 预订 ， 谢谢,5,1,[0_1_2_3_5],[4]
1899,无效 内容 请 删除,4,0,[0_1_2_3],
1900,联系 的 时候 可以 顺带 介绍 一下 所在 的 小区 位置 、 房租 （ 是否 包括 水电 网 暖 等 ） 、 如果 有 照片 更 好 。,23,5,[0_1_2_3_4_5_6_7_8_9_10_12_14_15_16_17_18_19_22_23_24_25_26],[11_13_20_21_27]
