SentenceID,NonCodeSwitchedSentence,ChineseWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfPunctuation
1683,楼主 最近 收到 两 张 骗子 的 支票 ~ .,8,2,[0_1_2_3_4_5_6_7],[8_9]
1684,房间 在 一 楼 ， 不用 等 电梯 或 爬 楼梯 。,10,2,[0_1_2_3_5_6_7_8_9_10],[4_11]
1685,这个 房间 在 公寓 顶楼 ， 不用 担心 下面 的 人 吵 到 你 。,13,2,[0_1_2_3_4_6_7_8_9_10_11_12_13],[5_14]
1686,房屋 状况 好 ： 上下 两 层 外加 地下室 ， 还 有 一 个 较 大 的 独立 后院 。,17,3,[0_1_2_4_5_6_7_8_10_11_12_13_14_15_16_17_18],[3_9_19]
1687,因为 本 是 房东 自己 住 的 房子 ， 维护 很 好 ， 房子 都 是 新 粉刷 装修 过 的 。,19,3,[0_1_2_3_4_5_6_7_9_10_11_13_14_15_16_17_18_19_20],[8_12_21]
1688,在外 租房 的 可能 知道 ， 大多数 管理 公司 的 都 是 空房 ， 家当 要 全部 重新 置备 。,17,3,[0_1_2_3_4_6_7_8_9_10_11_12_14_15_16_17_18],[5_13_19]
1689,新 装修 。,2,1,[0_1],[2]
1690,房子 新 装修 。,3,1,[0_1_2],[3]
1691,可 租 一 间 也 可以 租 三 间 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
1692,谢谢 啦 ）,2,1,[0_1],[2]
1693,房子 家具 网络 全 。,4,1,[0_1_2_3],[4]
1694,生活 方便 。,2,1,[0_1],[2]
1695,小区 安静 安全 。,3,1,[0_1_2],[3]
1696,随时 拎包 入住 。,3,1,[0_1_2],[3]
1697,都 是 非常 有 礼貌 安静 干净 的 中国 同学 ， 都 是 男 同学 。,14,2,[0_1_2_3_4_5_6_7_8_9_11_12_13_14],[10_15]
1698,性价比 很 高 。,3,1,[0_1_2],[3]
1699,公寓 户型 合理 。,3,1,[0_1_2],[3]
1700,浴池 本 月 刚 重新 装修 过 ， 全新 。,8,2,[0_1_2_3_4_5_6_8],[7_9]
1701,卧室 家具 齐全 ， 打包 低价 出售 ， 拎包 入住 。,8,3,[0_1_2_4_5_6_8_9],[3_7_10]
1702,直接 与 公寓 签约 。,4,1,[0_1_2_3],[4]
1703,生活 很 方便 ， 附近 各 种 餐馆 。,7,2,[0_1_2_4_5_6_7],[3_8]
1704,交通 便利 。,2,1,[0_1],[2]
1705,有 我 和 房子 的 相关 照片 以及 资料 联系 方式 个人 主页 :,13,1,[0_1_2_3_4_5_6_7_8_9_10_11_12],[13]
1706,顶 一下 ！,2,1,[0_1],[2]
1707,顶 一 顶 ！,3,1,[0_1_2],[3]
1708,顶 就 顶 ！,3,1,[0_1_2],[3]
1709,拎包 入住 。,2,1,[0_1],[2]
1710,出租 的 是 二 楼 大 卧室 。,7,1,[0_1_2_3_4_5_6],[7]
1711,一 楼 物业 管理 办公室 。,5,1,[0_1_2_3_4],[5]
1712,小区 后面 有 停车场 ；,4,1,[0_1_2_3],[4]
1713,因 本人 二 月 底 访 学 结束 回国 ， 所有 物品 全部 转赠 送 。,14,2,[0_1_2_3_4_5_6_7_8_10_11_12_13_14],[9_15]
1714,欢迎 联系 我 看 房 ！,5,1,[0_1_2_3_4],[5]
1715,长 租 可 议价 。,4,1,[0_1_2_3],[4]
1716,卧室 家具 齐全 ， 可以 拎包 入住 。,6,2,[0_1_2_4_5_6],[3_7]
1717,匹 大 房产 ， 物业 服务 方便 而且 社区 安全 。,9,2,[0_1_2_4_5_6_7_8_9],[3_10]
1718,房间 虽然 是 客厅 但 大小 完全 和 卧室 一模一样 （ 下 附图 ） ， 唯一 缺点 是 没有 门 ， 考虑 这 点 房租 比 卧室 便宜 很多 了 。,26,5,[0_1_2_3_4_5_6_7_8_9_11_12_15_16_17_18_19_21_22_23_24_25_26_27_28_29],[10_13_14_20_30]
1719,具体 的 房型 图 也 在 下面 。,7,1,[0_1_2_3_4_5_6],[7]
1720,谢谢 啦 ！,2,1,[0_1],[2]
1721,户型 图 .,2,1,[0_1],[2]
1722,时间 ： 单独 租 卧室 的 ， 现在 就 可以 入住 ， 家具 网络 齐全 。,12,4,[0_2_3_4_5_7_8_9_10_12_13_14],[1_6_11_15]
1723,可 长期 也 可以 短期 。,5,1,[0_1_2_3_4],[5]
1724,欢迎 联系 。,2,1,[0_1],[2]
1725,也 可以 在 这里 留言 。,5,1,[0_1_2_3_4],[5]
1726,这样 ， 我们 可以 根据 各位 同学 的 需要 看看 哪个 房子 最 适合 您 。,14,2,[0_2_3_4_5_6_7_8_9_10_11_12_13_14],[1_15]
1727,非常 感谢 ！,2,1,[0_1],[2]
1728,日常 家具 齐全 。,3,1,[0_1_2],[3]
1729,遇到 真诚 投缘 的 妹子 可以 考虑 送 家具 ， 拎包 入住 。,11,2,[0_1_2_3_4_5_6_7_8_10_11],[9_12]
1730,厨房 ， 餐厅 ， 客厅 配置 豪华 。,5,3,[0_2_4_5_6],[1_3_7]
1731,十分 安全 。,2,1,[0_1],[2]
1732,别墅 设有 中央 空调 和 暖气 。,6,1,[0_1_2_3_4_5],[6]
1733,也 可以 去看 露天 电影 和 体验 野餐 ；,8,1,[0_1_2_3_4_5_6_7],[8]
1734,当然 你 也 可 约 上 三五 好友 一起 去 散步 / 跑步 / 锻炼 身体 ） 。,14,4,[0_1_2_3_4_5_6_7_8_9_10_12_14_15],[11_13_16_17]
1735,邮件 发 不过 去 。,4,1,[0_1_2_3],[4]
1736,房屋 状况 好 ： 上下 两 层 外加 地下室 ， 还 有 一 个 较 大 的 独立 后院 。,17,3,[0_1_2_4_5_6_7_8_10_11_12_13_14_15_16_17_18],[3_9_19]
1737,因为 本 是 房东 自己 住 的 房子 ， 维护 很 好 ， 房子 都 是 新 粉刷 装修 过 的 。,19,3,[0_1_2_3_4_5_6_7_9_10_11_13_14_15_16_17_18_19_20],[8_12_21]
1738,在外 租房 的 可能 知道 ， 大多数 管理 公司 的 都 是 空房 ， 家当 要 全部 重新 置备 。,17,3,[0_1_2_3_4_6_7_8_9_10_11_12_14_15_16_17_18],[5_13_19]
1739,松鼠 山 治安 很 好 ， 所以 不 需要 担心 晚上 步行 回家 。,12,2,[0_1_2_3_4_6_7_8_9_10_11_12],[5_13]
1740,安静 而且 安全 。,3,1,[0_1_2],[3]
1741,街道 停车 。,2,1,[0_1],[2]
1742,两 卧室 ， 一 厅 ， 一 卫 ， 一 厨房 ， 房间 阳光 明媚 ， 干净 整洁 ， 家具 齐全 。,15,7,[0_1_3_4_6_7_9_10_12_13_14_16_17_19_20],[2_5_8_11_15_18_21]
1743,时间 可 商量 。,3,1,[0_1_2],[3]
1744,交通 便利 。,2,1,[0_1],[2]
1745,自己 顶 一下 ！,3,1,[0_1_2],[3]
1746,租金 ： $600 ， 有 诚意 者 价格 可 商量 。,7,4,[0_4_5_6_7_8_9],[1_2_3_10]
1747,如 有 需要 拎包 入住 。,5,1,[0_1_2_3_4],[5]
1748,我 已经 问 过 他 ， 他 同意 的 。,8,2,[0_1_2_3_4_6_7_8],[5_9]
1749,非常 便宜 划算 。,3,1,[0_1_2],[3]
1750,更多 图片 请 加 peterzhangstanford.,4,1,[0_1_2_3],[4]
1751,能 吃 能 玩 。,4,1,[0_1_2_3],[4]
1752,本人 女 。,2,1,[0_1],[2]
1753,室 友好 相处 无 不良 嗜好 。,6,1,[0_1_2_3_4_5],[6]
1754,出租 一 间 卧室 ， 自 带 家具 ， 可 拎包 入住 ；,10,3,[0_1_2_3_5_6_7_9_10_11],[4_8_12]
1755,卧室 大 （ 约 16m^2 ） ， 采光 好 ；,5,5,[0_1_3_7_8],[2_4_5_6_9]
1756,楼主 最近 收到 两 张 支票 ~ .,6,2,[0_1_2_3_4_5],[6_7]
1757,有 一 床 一 桌 ， 拎包 入住 。,7,2,[0_1_2_3_4_6_7],[5_8]
1758,公寓 为 两 个 卧室 一 个 客厅 ， 一 个 餐厅 一 个 厨房 。,14,2,[0_1_2_3_4_5_6_7_9_10_11_12_13_14],[8_15]
1759,洗衣机 和 厨房 设备 都 是 齐全 的 。,8,1,[0_1_2_3_4_5_6_7],[8]
1760,卧室 里面 的 家具 都 是 齐全 的 （ 床 ， 书桌 ， 椅子 ） 。,11,5,[0_1_2_3_4_5_6_7_9_11_13],[8_10_12_14_15]
1761,家具 齐全 ， 拎包 入住 。,4,2,[0_1_3_4],[2_5]
1762,每 月 末 交 下 一 个 月 的 房租 。,10,1,[0_1_2_3_4_5_6_7_8_9],[10]
1763,房间 在 一 楼 （ 但是 高于 地面 一些 ， 属于 1.,9,3,[0_1_2_3_5_6_7_8_10],[4_9_11]
1764,安全 ： 这个 区 在 匹兹堡 是 治安 很 好 的 区 。,11,2,[0_2_3_4_5_6_7_8_9_10_11],[1_12]
1765,） ， 还有 小孩 的 妈妈 有时 在 有时 不在 。,8,3,[2_3_4_5_6_7_8_9],[0_1_10]
1766,都 很 好 相处 ！,4,1,[0_1_2_3],[4]
1767,房间 是 下面 网址 照片 中 的 最后 两 张 ， 当然 现在 是 非常 整洁 的 。,16,2,[0_1_2_3_4_5_6_7_8_9_11_12_13_14_15_16],[10_17]
1768,好 房 请 支持 ！,4,1,[0_1_2_3],[4]
1769,感兴趣 的 可以 联系 我 ， 邮箱 : lychee.,6,3,[0_1_2_3_4_6],[5_7_8]
1770,另外 有 个 卧室 也 是 靠近 学校 的 beeler/wilkins ， 走路 到 学校 也 非常 近 。,15,3,[0_1_2_3_4_5_6_7_8_11_12_13_14_15_16],[9_10_17]
1771,走路 到 学校 非常 近 ， 小区 安静 安全 。,8,2,[0_1_2_3_4_6_7_8],[5_9]
1772,餐厅 和 客厅 有 沙发 餐桌 等 。,7,1,[0_1_2_3_4_5_6],[7]
1773,阳光 充足 。,2,1,[0_1],[2]
1774,安静 干净 。,2,1,[0_1],[2]
1775,欢迎 联系 。,2,1,[0_1],[2]
1776,公寓 介绍 ： 今年 暑期 整个 公寓 的 内部 公共 区域 整体 重新 装修 过 ， 干净 整洁 。,16,3,[0_1_3_4_5_6_7_8_9_10_11_12_13_14_16_17],[2_15_18]
1777,客厅 — 很少 用 ， 有 大 窗户 ；,6,3,[0_2_3_5_6_7],[1_4_8]
1778,由于 搬家 较为 着急 ， 如果 二月 或 三月 能 入住 的 房客 ，,12,2,[0_1_2_3_5_6_7_8_9_10_11_12],[4_13]
1779,公寓 介绍 ： 今年 暑期 整个 公寓 的 内部 公共 区域 整体 重新 装修 过 ， 干净 整洁 。,16,3,[0_1_3_4_5_6_7_8_9_10_11_12_13_14_16_17],[2_15_18]
1780,客厅 — 很少 用 ， 有 大 窗户 ；,6,3,[0_2_3_5_6_7],[1_4_8]
1781,目前 基本 家具 厨具 都 齐全 。,6,1,[0_1_2_3_4_5],[6]
1782,客厅 和 卧室 都 很 大 ， 可 供 一 到 两 人 居住 。,13,2,[0_1_2_3_4_5_7_8_9_10_11_12_13],[6_14]
1783,如果 租 满 七 个 月 ， 房租 好 商量 。,9,2,[0_1_2_3_4_5_7_8_9],[6_10]
1784,已 装 墙 体式 空调 ， 不用 担心 密封 导致 的 虫子 问题 ；,12,2,[0_1_2_3_4_6_7_8_9_10_11_12],[5_13]
1785,欢迎 随时 看 房 ！,4,1,[0_1_2_3],[4]
1786,可供 一 或 二 人 居住 。,6,1,[0_1_2_3_4_5],[6]
1787,我 租 到 的 价格 是 $895一 个 月 ；,8,2,[0_1_2_3_4_5_7_8],[6_9]
1788,长 租 短 租 皆 可 。,6,1,[0_1_2_3_4_5],[6]
1789,房间 宽敞 ， 周围 非常 安静 。,5,2,[0_1_3_4_5],[2_6]
1790,匹 村 冬天 漫长 ， 家 离 学校 近 省却 很多 不便 。,11,2,[0_1_2_3_5_6_7_8_9_10_11],[4_12]
1791,独立 客厅 ， 厨房 卫生间 无需 经过 客厅 可达 ， 因此 和 房间 没有 什么 区别 。,14,3,[0_1_3_4_5_6_7_8_10_11_12_13_14_15],[2_9_16]
1792,拎包 入住 。,2,1,[0_1],[2]
1793,客厅 的 房租 另外 商量 ， 基本 可以 保证 有 满意 的 价格 。,12,2,[0_1_2_3_4_6_7_8_9_10_11_12],[5_13]
1794,超大 的 衣帽间 ， 阳台 。,4,2,[0_1_2_4],[3_5]
1795,床 ， 桌子 等 基本 家具 均有 。,6,2,[0_2_3_4_5_6],[1_7]
1796,都 非常 友好 、 安静 、 勤奋 。,5,3,[0_1_2_4_6],[3_5_7]
1797,可 协商 。,2,1,[0_1],[2]
1798,免 一 个 月 房租 ！,5,1,[0_1_2_3_4],[5]
1799,户型 : 一 室 一 厅 ， 客厅 面积 很 大 ， 采光 很 好 ， 也 很 通风 。,15,5,[0_2_3_4_5_7_8_9_10_12_13_14_16_17_18],[1_6_11_15_19]
1800,联系 方式 呢 ？,3,1,[0_1_2],[3]
1801,治安 非常 好 ， 多数 是 有 孩子 的 家庭 。,9,2,[0_1_2_4_5_6_7_8_9],[3_10]
1802,房间 使用 中央 空调 。,4,1,[0_1_2_3],[4]
1803,客厅 采光 很 好 。,4,1,[0_1_2_3],[4]
1804,房租 为 $720 / 月 （ 可 面议 ） 。,5,5,[0_1_4_6_7],[2_3_5_8_9]
1805,房子 户型 房子 相当于 一 个 一 居室 ， 客厅 和 卧室 都 有 很大 空间 ， 有 独立 的 厨房 ， 卫生间 ， 不用 跟 任何 人 共用 。,25,5,[0_1_2_3_4_5_6_7_9_10_11_12_13_14_15_17_18_19_20_22_24_25_26_27_28],[8_16_21_23_29]
1806,而且 现有 家具 ， 只 需要 拎包 入住 。,7,2,[0_1_2_4_5_6_7],[3_8]
1807,也 可以 坐 71a.,3,1,[0_1_2],[3]
1808,也 可以 坐 71a.,3,1,[0_1_2],[3]
1809,房型 ： 一 室 一 厅 一 卫 一 厨房 ， 地毯 。,10,3,[0_2_3_4_5_6_7_8_9_11],[1_10_12]
1810,卫生间 新 而且 干净 ， 适合 略有 洁癖 的 人 。,9,2,[0_1_2_3_5_6_7_8_9],[4_10]
1811,总得 来说 就是 干净 齐全 。,5,1,[0_1_2_3_4],[5]
1812,不过 客厅 有 几 块 大 玻璃 采光 非常 不错 。,10,1,[0_1_2_3_4_5_6_7_8_9],[10]
1813,优惠 ： 我 对 生活 品质 有 一定 的 追求 ， 为了 让 家 不 是 空荡荡 的 ， 买 了 好些 东西 。,20,4,[0_2_3_4_5_6_7_8_9_11_12_13_14_15_16_17_19_20_21_22],[1_10_18_23]
1814,等等 等等 。,2,1,[0_1],[2]
1815,出租 一 间 卧室 ， 自 带 家具 ， 可 拎包 入住 ；,10,3,[0_1_2_3_5_6_7_9_10_11],[4_8_12]
1816,卧室 大 ， 采光 好 ；,4,2,[0_1_3_4],[2_5]
1817,房子 还 可以 租 吗 ？,5,1,[0_1_2_3_4],[5]
1818,限 女生 。,2,1,[0_1],[2]
1819,交通 非常 便利 。,3,1,[0_1_2],[3]
1820,另外 现有 家具 和 厨具 都 可 低价 出售 ， 直接 拎包 入住 ！,12,2,[0_1_2_3_4_5_6_7_8_10_11_12],[9_13]
1821,感 兴趣 的 同学 可以 加 我 微 信 hw_sunsun 。,9,2,[0_1_2_3_4_5_6_7_8],[9_10]
1822,8srng/edit 欢迎 骚扰 ！,2,2,[1_2],[0_3]
1823,房屋 地毯 、 厨房 炉灶 等 保持 得很 干净 。,8,2,[0_1_3_4_5_6_7_8],[2_9]
1824,也 可以 坐 71a.,3,1,[0_1_2],[3]
1825,house/room 内外 环境 ： 1.,2,3,[1_2],[0_3_4]
1826,独立 卫生间 ， 独立 厨房 和 客厅 。,6,2,[0_1_3_4_5_6],[2_7]
1827,已 租 自己 顶 一下 ！,5,1,[0_1_2_3_4],[5]
1828,原来 是 这样 ！,3,1,[0_1_2],[3]
1829,木质 地板 不用 担心 过敏 也好 清扫 。,7,1,[0_1_2_3_4_5_6],[7]
1830,卧室 是 春季 的 妹子 ， 性格 开朗 易 相处 ， 欢迎 咨询,11,2,[0_1_2_3_4_6_7_8_9_11_12],[5_10]
1831,走过 路过 不要 错过 啊,5,0,[0_1_2_3_4],
1832,新 装修 ， 木 地板 ， 房间 通风 采光 极 好 。,9,3,[0_1_3_4_6_7_8_9_10],[2_5_11]
1833,可 送 家具 生活 用品 ， 拎包 入住 。,7,2,[0_1_2_3_4_6_7],[5_8]
1834,街角 就 有 日用品 商店 。,5,1,[0_1_2_3_4],[5]
1835,要求 ： 学生 或者 访问 学者 ， 女生 优先 !,7,3,[0_2_3_4_5_7_8],[1_6_9]
1836,欢迎 随时 看 房 联系 方式 微 信 jip-2016 [,8,2,[0_1_2_3_4_5_6_7],[8_9]
1837,一 层 是 客厅 ， 餐厅 和 厨房 。,7,2,[0_1_2_3_5_6_7],[4_8]
1838,二 楼 三 楼 各 有 两 个 房间 和 一 个 卫生间 。,13,1,[0_1_2_3_4_5_6_7_8_9_10_11_12],[13]
1839,家具 ， 空调 ， 微波炉 齐全 ， 拎包 入住 。,6,4,[0_2_4_5_7_8],[1_3_6_9]
1840,房子 分 两 层 ， 一 楼 是 客厅 餐厅 和 厨房 ， 二 楼 是 三 个 卧室 ， 房子 内部 很 新 ， 积木 地板 ， 非常 整洁 和 敞亮 。,27,6,[0_1_2_3_5_6_7_8_9_10_11_13_14_15_16_17_18_20_21_22_23_25_26_28_29_30_31],[4_12_19_24_27_32]
1841,平日 上班 ， 如果 没事 喜欢 跑步 ， 户外 ， 或者 在家 放松 。,10,4,[0_1_3_4_5_6_8_10_11_12],[2_7_9_13]
1842,附件 是 照片 几 张 。,5,1,[0_1_2_3_4],[5]
1843,押金 为 一 个 月 的 房租 。,7,1,[0_1_2_3_4_5_6],[7]
1844,所有 家具 也 一并 出售 ， 价格 便宜 。,7,2,[0_1_2_3_4_6_7],[5_8]
1845,大 书桌 、 床 、 大 衣柜 、 椅子 、 微波炉 、 烤箱 等 。,9,6,[0_1_3_5_6_8_10_12_13],[2_4_7_9_11_14]
1846,屋内 有 空调 暖气 ， 公共 家具 齐全 。,7,2,[0_1_2_3_5_6_7],[4_8]
1847,主要 要求 是 爱 干净 和 安静 。,7,1,[0_1_2_3_4_5_6],[7]
1848,备注 租房 。,2,1,[0_1],[2]
1849,你 的 房子 还 出租 吗 ？,6,1,[0_1_2_3_4_5],[6]
1850,* 干净 整洁 好 房 出租 ！,5,2,[1_2_3_4_5],[0_6]
1851,卧室 租金 650/month .,2,2,[0_1],[2_3]
1852,家具 网络 齐全 。,3,1,[0_1_2],[3]
1853,真正 是 “ 拎包 入住 ” 。,4,3,[0_1_3_4],[2_5_6]
1854,都 非常 安静 、 爱 整洁 。,5,2,[0_1_2_4_5],[3_6]
1855,房子 全部 是 非常 好 的 实 木 地板 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
1856,非常 容易 保持 干净 。,4,1,[0_1_2_3],[4]
1857,一共 三 个 卧室 。,4,1,[0_1_2_3],[4]
1858,目前 有 一 个 卧室 招租 。,6,1,[0_1_2_3_4_5],[6]
1859,也 可以 这里 留言 。,4,1,[0_1_2_3],[4]
1860,谢谢 留意 。,2,1,[0_1],[2]
1861,因 毕业 工作 离开 匹兹堡,5,0,[0_1_2_3_4],
1862,在 此 无须 赘述 ~,4,1,[0_1_2_3],[4]
1863,周日 就 回国 ， 着急 打包 收拾 ， 又 没 时间 处理 家具 什么 的 ， 所以 低价 出租 。,16,4,[0_1_2_4_5_6_8_9_10_11_12_13_14_16_17_18],[3_7_15_19]
1864,因为 这个 学期 要 毕业 了,6,0,[0_1_2_3_4_5],
1865,下面 是 这个 公寓 的 链接,6,0,[0_1_2_3_4_5],
1866,客厅 和 卧室 均 有 空调 ， 房间 通风 良好 ， 夏天 舒适 方便 ， 冬天 暖气 非常 充足 且 可以 调节 。,19,4,[0_1_2_3_4_5_7_8_9_11_12_13_15_16_17_18_19_20_21],[6_10_14_22]
1867,公寓 处在 三 楼 最 内侧 ， 远离 马路 ， 楼 内 多 为 学生 ， 也 有 一些 老人 ， 非常 安静 。,19,5,[0_1_2_3_4_5_7_8_10_11_12_13_14_16_17_18_19_21_22],[6_9_15_20_23]
1868,联系 方式 ： 加 微 信 zyj_1_2_3 ， 请 注明 租房 。,8,4,[0_1_3_4_5_8_9_10],[2_6_7_11]
1869,家电 齐全 ， 拎包 入住 。,4,2,[0_1_3_4],[2_5]
1870,抵触 白人 社区 ， 邻居 很多 爷爷 奶奶 ， 周边 环境 十分 安静 。,11,3,[0_1_2_4_5_6_7_9_10_11_12],[3_8_13]
1871,联系 方式 ： 微信a-raven-desk,2,2,[0_1],[2_3]
1872,冬天 当 别人 还在 冷风 中等 公交 的 时候 你 已经 走到 家 了 ！,14,1,[0_1_2_3_4_5_6_7_8_9_10_11_12_13],[14]
1873,， 所以 客厅 实际 可 使用 面积 巨大 。,7,2,[1_2_3_4_5_6_7],[0_8]
1874,门口 有 街 趴 车位 。,5,1,[0_1_2_3_4],[5]
1875,家电 齐全 ， 拎包 入住 。,4,2,[0_1_3_4],[2_5]
1876,采光 非常 好 ， 带有 空调 ， 冬天 暖气 也 非常 充足 ， 一点 都 不 会 觉得 冷 。,16,4,[0_1_2_4_5_7_8_9_10_11_13_14_15_16_17_18],[3_6_12_19]
1877,公寓 卫生 条件 很 好 ， 也 很 安全 。,8,2,[0_1_2_3_4_6_7_8],[5_9]
1878,交通 很 便利 。,3,1,[0_1_2],[3]
1879,购物 轻松 。,2,1,[0_1],[2]
1880,日本 超市 步行 十五 分钟 就 到 了 。,8,1,[0_1_2_3_4_5_6_7],[8]
1881,因为 公寓 在 两 天 街道 的 十字 路口 ， 所以 无论 去 哪个 地方 ， 都 超级 方便 。,17,3,[0_1_2_3_4_5_6_7_8_10_11_12_13_14_16_17_18],[9_15_19]
1882,所有 家具 齐全 ： 厨具 ， 床 ， 桌子 ， 椅子 ， 日常 工具 。,9,6,[0_1_2_4_6_8_10_12_13],[3_5_7_9_11_14]
1883,完全 可以 拎包 入住 。,4,1,[0_1_2_3],[4]
1884,客厅 为 一 匹 大 研究生 男生 。,7,1,[0_1_2_3_4_5_6],[7]
1885,家具 齐 的 大 卧室 。,5,1,[0_1_2_3_4],[5]
1886,我 承担 每 月 五十 。,5,1,[0_1_2_3_4],[5]
1887,租 四百 加 煤气 水电 。,5,1,[0_1_2_3_4],[5]
1888,客厅 有 沙发 ， 餐桌 。,4,2,[0_1_2_4],[3_5]
1889,又 快 又 稳 。,4,1,[0_1_2_3],[4]
1890,步行 距离 去 购物 和 各 种 中国 饭店 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
1891,去 购物 特 方便 。,4,1,[0_1_2_3],[4]
1892,夏天 有 空调 。,3,1,[0_1_2],[3]
1893,中央 空调 噢 。,3,1,[0_1_2],[3]
1894,房子 非常 安静 和 安全,5,0,[0_1_2_3_4],
1895,房子 整体 精 装修 ， 有 中央 空调 ， 厨具 齐全,9,2,[0_1_2_3_5_6_7_9_10],[4_8]
1896,非常 适合 两 个 人 或 一 个 人 居住 ！,10,1,[0_1_2_3_4_5_6_7_8_9],[10]
1897,而且 是 和 公司 签 合约 ， 权益 有 保障 。,9,2,[0_1_2_3_4_5_7_8_9],[6_10]
1898,机会 不 要 错过 ！,4,1,[0_1_2_3],[4]
1899,小区 免费 停车 。,3,1,[0_1_2],[3]
1900,附近 拥有 各 种 餐厅 ， 商店 ， 生活 便利 。,8,3,[0_1_2_3_4_6_8_9],[5_7_10]
1901,管理 公司 包 水电 暖气 ， 冬天 暖气 很 给 力 ， 屋子 里面 很 暖和 ， 匹兹堡 的 冬天 比较 长 ， 给 力 的 暖气 是 必须 的 。,26,5,[0_1_2_3_4_6_7_8_9_10_12_13_14_15_17_18_19_20_21_23_24_25_26_27_28_29],[5_11_16_22_30]
1902,公寓 结构 设计 客厅 和 卧室 相对 独立 ， 互 不 影响 。,11,2,[0_1_2_3_4_5_6_7_9_10_11],[8_12]
1903,主 卧室 有 独立 卫生间 ， 另 两 个 卧室 共用 一 个 卫生间 。,13,2,[0_1_2_3_4_6_7_8_9_10_11_12_13],[5_14]
1904,公寓 有 空调 ， 厨房 家电 设备 齐全 ， 同时 房屋 管理 公司 的 维修 处理 也 非常 及时 。,17,3,[0_1_2_4_5_6_7_9_10_11_12_13_14_15_16_17_18],[3_8_19]
1905,步行 一 分钟 也 有 多 家 中 餐馆 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
1906,想 实地 、 远程 看 一 看 也 没有 问题 。,9,2,[0_1_3_4_5_6_7_8_9],[2_10]
1907,房间 明亮 宽敞 ， 储藏 空间 很大 。,6,2,[0_1_2_4_5_6],[3_7]
1908,希望 在 学校 附近 ， 最好 学生 比较 多 治安 好的 地方 。,11,2,[0_1_2_3_5_6_7_8_9_10_11],[4_12]
1909,最好 有 家具 。,3,1,[0_1_2],[3]
1910,客厅 的 面积 非常 大 ， 比 卧室 还 大 ！,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
1911,而且 是 一 个 很 独立 的 空间 ， 可以 看 下边 的 户型 图 ， 其实 就是 一 个 没有 门 的 屋子 ， 而且 还 带 一 个 阳台 ！,28,4,[0_1_2_3_4_5_6_7_9_10_11_12_13_14_16_17_18_19_20_21_22_23_25_26_27_28_29_30],[8_15_24_31]
1912,站在 门口 拍 这 间 屋子 ， 就是 这么 大 ！,9,2,[0_1_2_3_4_5_7_8_9],[6_10]
1913,两 个 厨房 （ 厨房 有 明 火炉 ~ ） ， 一 个 连 着 客厅 一 个 是 公用 的 。,17,5,[0_1_2_4_5_6_7_11_12_13_14_15_16_17_18_19_20],[3_8_9_10_21]
1914,三 个 卫生间 ， 一 个 是 公用 的 。,8,2,[0_1_2_4_5_6_7_8],[3_9]
1915,门口 就 有 公交 车站 ， 去 学校 很 方便 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
1916,厨房 有 一 个 ， 厕所 / 浴室 有 两 个 。,9,3,[0_1_2_3_5_7_8_9_10],[4_6_11]
1917,* 整洁 好 房 出租 ！,4,2,[1_2_3_4],[0_5]
1918,客厅 ， 餐厅 均 不 住 人 ， 带 车库 。,8,3,[0_2_3_4_5_6_8_9],[1_7_10]
1919,有 公用 的 自行车 。,4,1,[0_1_2_3],[4]
1920,厨房 用品 齐全 。,3,1,[0_1_2],[3]
1921,入住 时间 可以 商量 。,4,1,[0_1_2_3],[4]
1922,性价比 很 高 。,3,1,[0_1_2],[3]
1923,我们 性格 都 非常 善良 友好 ， 生活 习惯 规律 。,9,2,[0_1_2_3_4_5_7_8_9],[6_10]
1924,提供 全 套 家具 （ 床 、 书桌 、 椅子 、 微波炉 等 必备 用品 ） 。,11,6,[0_1_2_3_5_7_9_11_12_13_14],[4_6_8_10_15_16]
1925,平面图 如下 ：,2,1,[0_1],[2]
1926,家具 ： 要 走 了 家具 全部 打包 便宜 卖 ， 价格 好 商量 。,12,3,[0_2_3_4_5_6_7_8_9_11_12_13],[1_10_14]
1927,公寓 带有 中央 空调 ， 冬夏 均 可 调节 室温 ， 生活 舒适 。,11,3,[0_1_2_3_5_6_7_8_9_11_12],[4_10_13]
1928,详情 见 下面 链接 。,4,1,[0_1_2_3],[4]
1929,都 很 安静 的 。,4,1,[0_1_2_3],[4]
1930,房间 里 书桌 ， 椅子 ， 床 ， 灯 都 有 。,8,4,[0_1_2_4_6_8_9_10],[3_5_7_11]
1931,房间 明亮 宽敞 ， 储藏 空间 很大 。,6,2,[0_1_2_4_5_6],[3_7]
1932,房子 很 干净 整洁 。,4,1,[0_1_2_3],[4]
1933,卧室 比较 小 ， 但是 很 舒服 ， 家具 全 。,8,3,[0_1_2_4_5_6_8_9],[3_7_10]
1934,现在 就 可以 入住 。,4,1,[0_1_2_3],[4]
