sent_type,university,sent_id,aligned_to,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,frequency_negative_ln_first_cs_word_trans,surprisal_first_cs_word_trans,pos_tag_first_cs_word_trans,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,length_first_cs_word_trans,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,25_50_25_percent_location,10_80_10_percent_location,30_40_30_percent_location,first_middle_last_location,translation_sentence_length,entropy_at_cs_point
non-code-switch,CMU,1591,CMU_456, ,附近 大学 老师 和 学生 居多 。,3,,老师,36.96838324608453,5.316426,NN,5,conj,4.302052 4.417742 5.316426 1.57458 0.6494846 4.496246 0.5192203,3.039392985714286,,9.239656426310235,,2,2,0,0,4.417742,2,2,2,2,7,1.7048512267592568
code-switch,CMU,461,CMU_1384,门口 有 doorman ， 特别 安全 。,门口 有 门卫 ， 特别 安全 。,3,doorman,门卫,42.62928595636416,5.888831,NN,2,dobj,5.976814 1.705884 5.888831 1.079181 3.155479 4.49574 1.173493,3.3536317142857146,9.93280360687018,11.319097967990071,7,2,1,0,0,1.705884,2,2,2,2,7,2.168868147013074
non-code-switch,CMU,1384,CMU_461, ,入口 有 监控 ， 安全 。,3,,监控,38.29895907772498,4.978076,NN,2,dobj,5.160723 2.078623 4.978076 1.030657 4.731967 2.541054,3.4201833333333327,,12.012245148550017,,2,1,0,0,2.078623,2,2,2,2,6,2.03476418245778
code-switch,CMU,464,CMU_3355,本人 四月 毕业 ， lease 签到 五月 底 。,本人 四月 毕业 ， 租约 签到 五月 底 。,5,lease,租约,41.57872850128562,6.178854,NN,6,nsubj,5.073573 5.210503 4.610853 0.851682 6.178854 7.199865 4.683402 2.39174 0.9769615,4.130825944444444,7.34880605443795,10.066334999494703,5,2,1,0,1,4.610853,2,2,2,2,9,1.867692377697695
non-code-switch,CMU,3355,CMU_464, ,我 住到 十二月 底 ， 同学 住 到 二月 底 。,6,,同学,37.84294958304602,4.99228,NN,7,nsubj,3.527254 10.51329 4.624021 2.773461 0.674956 4.99228 4.919495 1.788489 4.18957 1.425777 1.342619,3.7064738181818173,,7.885110763504925,,2,1,0,1,2.773461,2,2,2,2,11,2.5119054446861337
code-switch,CMU,465,CMU_3185,apartment 水电 暖 全 包 ， 两 人 住 的 话 人均 467 .,公寓 水电 暖 全 包 ， 两 人 住 的 话 人均 467 。,1,apartment,公寓,39.049879525011114,4.876083,NN,2,compound:nn,4.876083 6.293693 3.295359 4.772877 4.892569 0.9694159 2.815898 0.4726976 3.768057 0.6232493 3.386301 6.138843 10.51329 1.427697,3.8747164142857144,7.630218513876136,7.358284798392494,9,2,1,0,,,1,1,1,1,14,1.8631269136914448
non-code-switch,CMU,3185,CMU_465, ,水电 暖 全 包 ， 网 费 另 算 ， 家具 全 。,6,,网,37.00977086547229,5.009804,NN,7,compound:nn,5.804013 3.431159 4.772877 4.892569 0.9694159 5.009804 5.728293 4.166464 5.255211 1.286777 5.38785 3.763882 2.377849,4.065089530769232,,9.304194947447806,,1,1,0,1,4.892569,2,2,2,2,13,2.393966284367402
code-switch,CMU,470,CMU_2814,停车 有 很 大 的 室内 garage 。,停车 有 很 大 的 室内 车库 。,7,garage,车库,41.44716963998448,6.094264,NN,2,dobj,5.804013 3.348176 2.937441 3.943454 1.502383 3.876888 6.094264 1.034515,3.5676417499999995,9.614349875751646,9.373187818934758,6,2,5,0,0,3.876888,3,2,3,2,8,1.9110495336517097
non-code-switch,CMU,2814,CMU_470, ,公寓 有 封闭 的 车库 配套 。,6,,配套,36.841413498238474,5.737589,NN,2,dobj,4.876083 2.750553 4.934701 0.5435368 5.080698 5.737589 1.576971,3.642875971428571,,10.913632859881908,,2,4,0,0,5.080698,3,2,3,2,7,1.4321813458678512
code-switch,CMU,479,CMU_824,单独 房间 ， 和 两 个 人 share 一 个 洗手间 ， （ 不过 暑假 可能 有 人 回家 就 人少 了 。,单独 房间 ， 和 两 个 人 共用 一 个 洗手间 ， （ 不过 暑假 可能 有 人 回家 就 人少 了 。,8,share,共用,40.0576172186791,10.16642,JJ,11,amod,5.001022 3.37993 0.6998174 2.324504 2.319924 0.4181036 1.819692 10.51329 2.366728 5.279712 4.295802 0.3881802 3.735862 3.566411 5.667964 3.937162 1.480472 3.245772 4.682044 2.671627 10.51329 2.284738 1.533697,3.570684530434783,7.7081800553458475,11.319097967990071,5,2,3,0,0,1.819692,2,2,2,2,23,2.193584349614191
non-code-switch,CMU,824,CMU_479, ,二 层 三 个 卧室 公用 一 个 卫生间 （ 装修 好的 地下室 还 有 一 个 带 浴室 的 备用 卫生间 ） 。,6,,公用,38.16697024010577,6.286405,JJ,9,amod,3.222314 2.369772 2.179251 1.450922 4.714 6.286405 2.727538 5.279712 4.93294 2.53533 6.697114 10.51329 5.234122 3.567864 2.339693 1.687232 5.503237 3.740597 5.037722 1.158258 4.793883 6.404964 2.954052 0.863662,4.008078083333333,,10.913632859881908,,2,3,0,0,4.714,1,2,1,2,24,1.1340873716739837
code-switch,CMU,484,CMU_5099,在 这里 住 过 的 人 都 拿到 了 很 好 的 工作 offer 如 有 兴趣 可 email : em@32,在 这里 住 过 的 人 都 找到 了 很 好 的 工作 ， 如 有 兴趣 可发 邮件 到 ： em@32,8,offer,找到,36.258147231610266,3.800305,VV,0,root,1.464192 2.863077 2.503012 0.8866099 0.4812378 1.950537 1.495166 3.800305 0.1836444 3.566213 3.85217 0.1918855 2.497851 0.6438467 2.283678 2.524369 3.734898 7.751482 5.274266 2.668481 2.897464 10.51329,2.9103488772727277,10.220485679321962,9.179031804493802,5,2,0,1,0,1.495166,2,2,2,2,22,2.1523006223041414
non-code-switch,CMU,5099,CMU_484, ,吃饭 的 时候 也 看 着 这样 的 窗外 ， 舒心 ！,5,,看,33.812917312355424,4.422921,VV,0,root,5.886802 1.046134 0.6661775 2.074563 4.422921 3.096856 2.882829 0.2184951 6.529232 0.791598 7.62406 4.092371,3.277669883333333,,8.348683502420371,,1,0,1,0,2.074563,2,2,2,2,12,1.9348329640649458
code-switch,CMU,486,CMU_7288,如果 你们 同学 结伴 而来 ， 愿意 租 整 个 house ( 里面 可能 2-5 个 卧室 的 都 有 ) ， 也 可以 。,如果 你们 同学 结伴 而来 ， 愿意 租 整个 房子 （ 里面 可能 2-5 个 卧室 的 都 有 ） ， 也 可以 。,9,house,整个,35.35190959697469,4.537464,DT,10,det,2.949325 2.925572 5.194148 3.124932 4.827319 0.4882767 4.761108 4.42323 4.537464 4.404688 2.166914 4.952765 2.995379 10.51329 2.7135 4.559043 0.622718 3.946267 2.030735 3.022351 0.6471384 2.082325 1.419058 2.585326,3.4122030041666673,6.694125154705801,8.9212026951917,5,2,1,0,0,4.42323,2,2,2,2,24,1.8392759317095178
non-code-switch,CMU,7288,CMU_486, ,能 帮 上 忙 的 同学 联系 下 我 ， 万分 感激 ！,3,,上,32.60662127915233,3.363507,DT,4,det,4.097932 3.322333 3.363507 5.293318 1.532034 4.043022 3.77677 3.293129 4.707203 1.752057 6.215673 6.452326 3.268487,3.9321377692307697,,7.6055259012857634,,1,1,0,0,3.322333,1,2,1,2,13,1.6228781793764584
code-switch,CMU,488,CMU_7508,欢迎 联系 并 告知 租房 要求 （ 简单 自我 介绍 ， 告知 入住 时间 ， 人数 ， 房间 or house 离 学校 远近 ， 预算 ） 。,欢迎 联系 并 告知 租房 要求 （ 简单 自我 介绍 ， 告知 入住 时间 ， 人数 ， 房间 或者 房子 离 学校 远近 ， 预算 ） 。,19,or,或者,34.92291197939529,3.420506,CC,20,cc,5.269867 5.499402 2.333015 3.391073 6.67659 3.867678 2.69765 4.774391 5.580031 4.868851 0.90389 4.677458 5.580834 3.558488 1.048893 4.491895 1.572227 5.169885 3.420506 5.023313 3.176175 3.069816 6.410702 0.4771213 5.350406 2.755503 1.107018,3.805654751851852,10.066334999494703,7.9691938807154665,2,2,1,0,0,5.169885,2,2,3,2,27,1.2914279905654336
non-code-switch,CMU,7508,CMU_488, ,销售 兼职 要求 能 完成 销售 指标 ， 了解 产品 ， 回答 客户 疑问 ， 独立 处理 复杂 问题 及 团队 合作 精神 。,20,,及,34.06217091765933,2.471843,CC,23,cc,5.144928 5.80478 4.130308 3.270746 2.610003 4.779493 4.125085 0.720708 4.543799 4.068528 0.8667529 5.122269 5.355784 5.842386 0.5861555 4.190229 3.568967 3.081734 1.135687 2.471843 4.44242 1.408048 1.297064 0.4259687,3.291403587499999,,8.793369323681816,,1,3,0,0,1.135687,3,2,3,2,24,1.1408733551881927
code-switch,CMU,489,CMU_3598,house 有 四 个 房间 一 个 客厅 外加 一 个 阁楼 ， 平时 住 非常 宽敞 ， toc/eoc 的 时候 还 可以 住 客人 ， 完全 不 会 拥挤 。,房子 有 四 个 房间 一 个 客厅 外加 一 个 阁楼 ， 平时 住 非常 宽敞 ， toc/eoc 的 时候 还 可以 住 客人 ， 完全 不 会 拥挤 。,1,house,房子,37.40390285781066,5.512905,NN,2,nsubj,5.512905 2.448906 2.240321 0.4839057 3.14846 3.465915 5.279712 6.088486 5.883107 1.365564 5.435843 5.57337 0.8138319 4.336444 4.904751 4.220355 4.150356 0.3227735 10.51329 1.397776 2.561322 2.489537 1.134336 4.538418 5.654371 1.02401 3.876517 1.178401 2.931186 6.26511 0.8731267,3.5520131225806444,6.694125154705801,7.084991463392813,5,2,1,0,,,1,1,1,1,31,1.8631269136914448
non-code-switch,CMU,3598,CMU_489, ,客厅 有 两 间 卧室 那么 大 ， 具体 看 怎么 改造 。,1,,客厅,39.6219352948563,6.258925,NN,2,nsubj,6.258925 3.365124 1.657035 2.30378 2.529841 5.23351 2.046272 0.6690068 4.198301 4.013883 3.659483 4.776528 1.106279,3.2167667538461537,,7.630218513876136,,2,1,0,,,1,1,1,1,13,1.8631269136914448
code-switch,CMU,493,CMU_2451,便利 店 ： 走 一 个 block 就 到 韩国 超市 ；,便利 店 ： 走 一 个 街区 就 到 韩国 超市 ；,7,block,街区,40.108620190294495,3.343758,NN,4,dobj,6.100998 5.376413 2.364524 5.392642 1.971922 5.968376 3.343758 2.322303 2.953388 3.45708 6.067789 2.847538,4.013894249999999,9.815020571213797,10.066334999494703,5,2,3,0,0,5.968376,2,2,2,2,12,2.494879583153575
non-code-switch,CMU,2451,CMU_493, ,已经 联系 过 房产 中介 ， 需要 三 个 人 一起 提交 申请 。,10,,人,32.449927172699674,1.862088,NN,7,dobj,4.291057 4.157207 2.951879 5.763964 2.936447 0.9993513 3.425478 2.847573 0.5045595 1.862088 1.931603 5.405218 1.854263 0.6208094,2.825106942857143,,6.894251336133262,,1,3,0,0,0.5045595,2,2,3,2,14,2.4594095355032346
code-switch,CMU,494,CMU_4554,餐饮 ： 走 一 个 block 就 到 餐馆 最 多 的 craig 。,餐饮 ： 走 一 个 街区 就 到 餐馆 最 多 的 克莱格 区 。,6,block,街区,40.108620190294495,3.343758,NN,11,nsubj,5.550694 3.311642 5.109433 1.971922 5.968376 3.343758 2.322303 2.953388 4.627341 2.881839 3.224208 1.584867 7.10908 3.33602 1.130165,3.6283357333333326,9.815020571213797,10.066334999494703,5,2,5,0,0,5.968376,2,2,2,2,15,2.494879583153575
non-code-switch,CMU,4554,CMU_494, ,设施 ： 两 个 房间 已经 有 床 。,5,,房间,37.80790773343533,3.375618,NN,7,nsubj,5.230359 2.502283 3.509384 0.3950922 3.375618 4.016333 1.355921 5.407419 1.087659,2.986674244444444,,7.021812561771281,,2,2,0,0,0.3950922,2,2,2,2,9,2.59959273842835
code-switch,CMU,496,CMU_1562,available now 顶 ！,目前 可 租顶 ！,1,available,目前,35.054130745061364,2.62365,NT,3,nmod:tmod,2.62365 3.014194 10.51329 3.946241,5.02434375,8.323365694436081,8.967722710826594,9,2,2,0,,,1,2,1,1,4,1.8631269136914448
non-code-switch,CMU,1562,CMU_496, ,五月 可以 入住 。,1,,五月,42.4406197945856,4.172131,NT,3,nmod:tmod,4.172131 4.016911 4.325171 0.3555963,3.2174523250000004,,10.402807236115917,,2,2,0,,,1,2,1,1,4,1.8631269136914448
code-switch,CMU,500,CMU_4726,如果 有 符合 的 条件 的 麻烦 请 联系 一下 以下 的 email .,如果 有 符合 的 条件 的 麻烦 请 联系 一下 以下 的 邮箱 。,13,email,邮箱,41.26464014473956,5.423412,NN,9,dobj,2.949325 1.728947 4.613398 1.966327 1.378662 2.518615 4.482236 3.41017 3.53085 5.864987 3.792029 1.193041 5.423412 0.8962505,3.124874964285714,7.630218513876136,9.614349875751646,5,2,4,0,0,1.193041,3,3,3,2,14,2.666416938264826
non-code-switch,CMU,4726,CMU_500, ,如有 意向 可以 发 邮件 或 电话 联系 ， 可以 提供 更 详细 的 情况 。,15,,情况,34.043922179135784,3.269134,NN,11,dobj,5.012303 5.974389 3.374023 4.220435 5.67024 2.16981 3.900405 2.274271 0.6127838 2.831914 2.368223 1.778577 1.871711 0.1363468 3.269134 0.5539148,2.8761550249999996,,9.121873390653853,,2,4,0,0,0.1363468,3,3,3,2,16,2.5021142870488786
code-switch,CMU,502,CMU_2928,the price : $600 一 个 月 ， 包 水 煤气 暖气 。,价格 ： $600 一 个 月 ， 包 水 煤气 暖气 。,1,the,价格,34.939003466192936,5.177113,NN,8,dep,5.177113 2.86002 10.51329 2.366728 5.279712 1.215996 0.7572108 4.970352 4.502923 6.301475 6.558852 1.085915,4.299132233333334,8.680040638374813,8.323365694436081,3,2,7,0,,,1,1,1,1,12,1.8631269136914448
non-code-switch,CMU,2928,CMU_502, ,户型 ： 一 室 一 厅 ， 带 浴室 厨房 。,1,,户型,42.80657013858781,6.482378,NN,8,dep,6.482378 2.276336 2.337307 4.343655 1.20412 0.2688453 0.7224511 4.609859 5.310204 3.371948 1.231964,2.9235515818181814,,9.527338498762017,,2,7,0,,,1,1,1,1,11,1.8631269136914448
code-switch,CMU,510,CMU_5042,家具 柜子 ， 书桌 ， 饭桌 ， 椅子 ， 台灯 ， queen size bed ， 配置 齐全 ， 拎包 入住 。,家具 柜子 ， 书桌 ， 饭桌 ， 椅子 ， 台灯 ， 标准 双人床 ， 配置 齐全 ， 拎包 入住 。,12,queen,标准,34.938702177633495,4.297133,NN,13,compound:nn,5.804013 7.123217 0.9378521 7.089008 0.8406437 6.662773 1.11856 5.676741 1.504958 7.698906 1.199107 4.297133 8.131271 1.520604 4.639314 3.472743 0.3227735 10.51329 5.243498 0.9292497,4.236282749999999,8.004911963317547,11.319097967990071,5,2,1,0,1,7.698906,2,2,2,2,20,2.51402206134607
non-code-switch,CMU,5042,CMU_510, ,房间 里 有 家具 ： 床 ， 桌子 椅子 ， 灯 ， 衣架 .,8,,桌子,38.92276770080191,5.87194,NN,9,compound:nn,5.415995 1.213663 1.195687 5.583897 2.753153 6.264979 0.7628116 5.87194 3.335551 0.90309 5.442465 1.216816 7.058871 3.382855,3.600126685714286,,8.876750932620867,,2,1,0,1,6.264979,2,2,2,2,14,2.267202311458185
code-switch,CMU,515,CMU_2993,本 房间 在 三 楼 ， 居民 邻居 多 是 学生 和 老人 ， leasing office 希望 保持 公寓 居住 环境 ， 所以 不 吵 不 闹 。,本 房间 在 三 楼 ， 居民 邻居 多 是 学生 和 老人 ， 租赁 办公室 希望 保持 公寓 居住 环境 ， 所以 不 吵 不 闹 。,15,leasing,租赁,37.54275807234662,5.495746,NN,16,compound:nn,2.357215 6.368494 2.479668 2.931482 1.998259 0.9360235 4.070568 6.166623 3.19066 2.000813 3.307504 1.616738 4.630672 0.9420081 5.495746 4.979012 4.521812 2.97851 5.255925 2.401705 2.270588 0.6972964 2.077368 2.085806 6.140737 2.229612 5.038912 1.887054,3.2520289642857145,10.625950787430126,11.319097967990071,7,2,1,0,1,4.630672,2,2,2,2,28,2.4483352095662885
non-code-switch,CMU,2993,CMU_515, ,家里 有所 有 家具 ( 床 ， 桌子 椅子 ， 客厅 沙发 等等 等等 ) 还有 厨具 ， 不 需要 带 。,11,,客厅,39.6219352948563,5.926426,NN,12,compound:nn,5.336814 4.91897 3.43888 5.399145 3.125275 5.178714 0.7628116 5.87194 3.335551 0.90309 5.926426 2.696356 4.654263 5.192788 2.303958 4.081785 6.468447 0.9094301 2.916609 1.432731 3.697804 1.419034,3.6350373499999993,,7.630218513876136,,2,1,0,1,3.335551,2,2,2,2,22,2.302636875562504
code-switch,CMU,516,CMU_1244,从 building 进门 开始 全 是 地毯 。,整 栋 楼 从 进门 开始 全 是 地毯 。,1,building,整,37.057300152787235,4.587765,DT,3,det,4.587765 1.318525 1.337459 3.945404 5.789466 3.5651 4.092834 0.7739857 5.735665 1.142949,3.2289152700000003,9.527338498762017,9.067806169383577,8,1,2,0,,,1,1,1,1,10,1.8631269136914448
non-code-switch,CMU,1244,CMU_516, ,这 部分 费用 不 在 租金 内 ， 需要 平分 。,1,,这,32.23758096458988,2.328403,DT,3,det,2.328403 2.707381 4.050957 3.244012 3.866924 5.361736 3.665255 0.9502712 3.379954 6.38454 1.038629,3.3616420181818185,,8.041953234997894,,1,2,0,,,1,1,1,1,11,1.8631269136914448
code-switch,CMU,519,CMU_2681,doorman service 帮忙 收取 快递 信件 。,门卫 帮忙 收取 快递 信件 。,1,doorman,门卫,42.62928595636416,6.115328,NN,2,nsubj,6.115328 5.556201 5.433417 6.070972 5.590017 1.02895,4.965814166666667,9.93280360687018,11.319097967990071,7,2,1,0,,,1,2,1,1,6,1.8631269136914448
non-code-switch,CMU,2681,CMU_519, ,父母 过来 参加 毕业 典礼 。,1,,父母,36.62070096183271,4.623604,NN,3,nsubj,4.623604 4.621175 3.792091 4.204859 6.692227 0.6848279,4.10313065,,12.012245148550017,,2,2,0,,,1,2,1,1,6,1.8631269136914448
code-switch,CMU,520,CMU_6712,地毯 刚刚 deep clean 过 。,地毯 刚刚 完全 清理 过 。,3,deep,完全,35.03699370558935,3.914751,AD,4,advmod,5.592087 5.632477 3.914751 3.973984 2.687753 1.435647,3.8727831666666668,12.012245148550017,9.614349875751646,4,2,1,0,0,5.632477,2,2,2,2,6,2.326488614062778
non-code-switch,CMU,6712,CMU_520, ,几乎 没 怎么 用 过 。,3,,怎么,35.44521576330014,2.786988,AD,4,advmod,4.088296 3.035816 2.786988 2.277872 2.318084 1.525477,2.6720888333333335,,10.220485679321962,,2,1,0,0,3.035816,2,2,2,2,6,2.4115892398050707
code-switch,CMU,522,CMU_2524,家里 厨具 家具 齐全 ， 可以 一 起 share 。,家里 厨具 家具 齐全 ， 可以 一起 共用 。,7,share,一起,35.63788505488359,4.206208,VV,0,root,5.336814 6.833243 5.452504 6.166569 0.370216 2.75564 4.206208 10.51329 1.427697,4.784686777777778,7.7081800553458475,8.644949318563542,5,2,0,1,0,2.75564,3,2,3,2,9,2.3737324538954323
non-code-switch,CMU,2524,CMU_522, ,如果 需要 家具 ， 可以 酌情 免费 赠送 。,6,,酌情,39.58868147078765,4.513331,VV,0,root,2.949325 2.387489 5.89335 0.9882128 2.703338 4.513331 4.763731 2.467868 0.9776903,3.0715927888888888,,12.012245148550017,,2,0,1,0,2.703338,2,2,2,2,9,2.3737324538954323
code-switch,CMU,523,CMU_4036,现在 出租 该 house 三 层 的 三 件 卧室 中 的 一 间 。,现在 出租 该 房子 三 层 的 三 件 卧室 中 的 一 间 。,4,house,房子,37.40390285781066,4.228421,NN,2,dobj,3.0935 5.825084 3.683765 4.228421 3.959598 1.949523 1.234172 2.780171 2.705528 6.195591 1.50853 2.951594 0.9431061 2.084732 2.126318,3.0179755400000006,6.694125154705801,7.084991463392813,5,2,2,0,0,3.683765,2,2,1,2,15,2.568593422069529
non-code-switch,CMU,4036,CMU_523, ,目前 定价 每 月 $550 ， 价格 可 面议 。,4,,月,32.88193675789676,3.653591,NN,2,dobj,2.62365 5.959007 2.914239 3.653591 10.51329 1.197862 4.356595 2.961744 8.677454 1.635044,4.4492476000000005,,7.885110763504925,,1,2,0,0,2.914239,2,2,2,2,10,1.0543500099403744
code-switch,CMU,526,CMU_1686,客厅 非常 安静 ， 适合 学习 ， 厅 内 另 有 一 个 walk-in closet 可以 用 。,客厅 非常 安静 ， 适合 学习 ， 厅 内 另 有 一 个 步入 式 衣柜 可以 用 。,14,walk-in,步入,45.974090381236365,5.57337,VV,11,conj,6.258925 4.439231 3.362691 0.8222904 4.143503 3.494147 0.9086937 5.457203 0.8351898 3.738427 3.800828 1.455138 5.503237 5.57337 2.669868 6.924273 3.658807 1.568673 2.79789,3.5480202578947364,9.709660055555972,12.012245148550017,7,2,3,0,0,5.503237,2,2,3,2,19,2.494879583153575
non-code-switch,CMU,1686,CMU_526, ,房屋 状况 好 ： 上下 两 层 外加 地下室 ， 还 有 一 个 较 大 的 独立 后院 。,8,,外加,41.08021054442716,4.764984,VV,3,conj,8.677697 4.479793 2.886002 3.543469 5.092916 0.8397816 0.4733116 4.764984 5.642879 0.7214034 2.116913 2.409096 1.687232 5.503237 3.655953 4.125935 1.409855 3.876888 6.573426 1.09177,3.47862708,,11.319097967990071,,2,5,0,0,0.4733116,2,2,2,2,20,1.3312152428784796
code-switch,CMU,528,CMU_4037,一月 起 available 。,一月 起 可 租 。,3,available,可,34.18355738652351,3.563777,VV,4,aux:modal,5.012303 2.33713 3.563777 6.014541 1.742426,3.7340354000000007,8.323365694436081,7.2500712137522605,9,1,1,0,0,2.33713,2,2,2,2,5,1.8920625304804517
non-code-switch,CMU,4037,CMU_528, ,一月 底 可 入住 。,3,,可,34.18355738652351,3.858803,VV,4,aux:modal,5.012303 1.607621 3.858803 4.32983 0.9292497,3.14756134,,7.2500712137522605,,1,1,0,0,1.607621,2,2,2,2,5,1.1440656191652874
code-switch,CMU,529,CMU_6284,- free parking or paid garage 联系 方式 ： pn-8em@33,免费 停车场 或 付费 车库 联系 方式 ： pn-8em@33,1,free,免费,38.15362473674615,4.772542,JJ,2,amod,4.772542 2.791923 3.213887 4.330529 6.295662 4.843423 4.424437 1.962407 10.51329,4.794233333333334,8.9212026951917,7.721785707401626,4,2,1,0,,,1,2,1,1,9,1.8631269136914448
non-code-switch,CMU,6284,CMU_529, ,我的 颜色 是 整体 黑色 ， 抽屉 白色 。,4,,整体,36.017262872757584,4.809097,JJ,5,amod,10.51329 4.215353 1.510031 4.809097 4.513179 0.8899159 6.792626 5.01199 1.166958,4.3802711,,10.913632859881908,,2,1,0,0,1.510031,2,2,2,2,9,1.970905828217762
code-switch,CMU,531,CMU_7454,两 个 houses : house＃1&＃2house＃1 : 代 朋友 发 。,两 个 房子 ： 代 朋友 发 。,3,houses,房子,37.40390285781066,4.724356,NN,7,nmod:topic,3.065489 0.6650633 4.724356 4.020011 5.481556 4.895256 3.776451 1.578163,3.5257931625,12.012245148550017,7.084991463392813,6,2,4,0,0,0.6650633,2,2,2,2,8,2.59959273842835
non-code-switch,CMU,7454,CMU_531, ,可当 面 交易 ， 原价 转让 。,3,,交易,35.76418138980218,4.921245,NN,6,nmod:topic,7.042348 4.126714 4.921245 0.9302857 6.36729 5.593324 1.316703,4.328272814285714,,12.012245148550017,,2,3,0,0,4.126714,2,2,2,2,7,1.6060791337540545
code-switch,CMU,532,CMU_5303,utility 和 网络 全 包 。,各 类 服务费 和 网络 全 包 。,1,utility,各,33.56823082765674,3.626885,DT,3,det,3.626885 4.44951 6.931903 2.570835 3.482037 4.044144 5.172076 1.164418,3.9302259999999998,8.041953234997894,7.951802138003598,7,1,2,0,,,1,2,1,1,8,1.8631269136914448
non-code-switch,CMU,5303,CMU_532, ,全 套 家具 和 电器 全部 赠送 。,1,,全,34.511768507725044,3.75513,DT,5,det,3.75513 5.193022 5.51093 1.150293 4.827569 3.743532 4.920216 1.546234,3.83086575,,7.917900586327916,,1,4,0,,,1,2,1,1,8,1.8631269136914448
