SentenceID,CodeSwitchedSentence, TranslatedSentence
854,附近 还 有 一 个 特别 大 的 森林 公园 ， 叫 frick park ， 我 夏天 经常 到 那里 去 和 朋友 散步 ， 也 在 大 草坪 上 飞 遥控 飞机  。,附近 还 有 一 个 特别 大 的 森林 公园 ， 叫 福瑞克 公园 ， 我 夏天 经常 到 那里 去 和 朋友 散步 ， 也 在 大 草坪 上 飞 遥控 飞机  。
855,一 个 studio （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ）  。,一 个 单间 （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ）  。
856,卫生间  ：  卫生间 是 跟 一 个 住 小 卧室 的 男生 share  。,卫生间  ：  卫生间 是 跟 一 个 住 小 卧室 的 男生 共用 。
857,房间 里面 的 现有 queen size 的 大 床 ， 书桌 ， 书架 ， 衣柜 ， 穿衣镜 ， 完全 的 拎包 入住  。,房间 里面 的 现有 标准 双人 的 大 床 ， 书桌 ， 书架 ， 衣柜 ， 穿衣镜 ， 完全 的 拎包 入住  。
858,公寓 位 于 craig street 上 ， 步行 五 分钟 有 很多 饭店 和 小店  。,公寓 位 于 克莱德 街上 ， 步行 五 分钟 有 很多 饭店 和 小店  。
859,里面 一 层 是 客厅  、  餐厅  、  厨房 和 一 个 half bathroom ， 厨房 通向 一 个 小 patio 和 后院 ；,里面 一 层 是 客厅  、  餐厅  、  厨房 和 一 个 盥洗室 ， 厨房 通向 一 个 小 露台 和 后院 ；
863,我 在 其中 一 处 住 将近 三 年 ， 附近 治安 良好 ， 房东 很 nice ， 有 事 会 提前 通知 住户  。,我 在 其中 一 处 住 将近 三 年 ， 附近 治安 良好 ， 房东 很 好 ， 有 事 会 提前 通知 住户  。
864,（ 房屋 信息 及 房东 联系 方式 见 附件 ） up up up !,（ 房屋 信息 及 房东 联系 方式 见 附件 ） 顶顶顶 !
866,有意 者 请 发 apt 信息 至 em@37,有 意 者 请 发 公寓 信息 至 em@37
867,前面 打算 租房 的 学生 ， 因 签证 check ， 无法 确定 入住 时间  。,前面 打算 租房 的 学生 ， 因 签证 审查 ， 无法 确定 入住 时间  。
868,房子 临时 有 变动 ， 想 求 sherwood 的 客厅 住 一 个 月 ， 9 .,房子 临时 有 变动 ， 想 求 舍尔 伍德 的 客厅 住 一 个 月 ， 9 .
869,两 层 house ， 卧室 两 个 ， 一 大 一 小 ， 现在 出租 大 卧室  。,两 层 房子 ， 卧室 两 个 ， 一 大 一 小 ， 现在 出租 大 卧室  。
870,靠近 fifth avenue ， 治安 好 且 生活 方便  。,靠近 第五 大道 ， 治 安 好 且 生活 方便  。
871,房型 是 一 室 一 厅 （ 包括 bath 和 kitchen ， 全 独立 ）  。,房型 是 一 室 一 厅 （ 包括 浴室 和 厨房 ， 全 独立 ）  。
872,现在 有 位于 bartlett st 的 安静 公寓 中 一 间 卧室 出租 ， 出门 过 马路 即 可 到 giant eagle ， 买 东西 很 方便  。,现在 有 位于 巴尔 莱特 街 的 安静 公寓 中 一 间 卧室 出租 ， 出门 过 马路 即 可 到 巨鹰 超市 ， 买 东西 很 方便  。
873,update  ：  已 租 ， 谢谢 ！,更新 ：  已 租 ， 谢谢 ！
874,两 层 house ， 卧室 两 个 ， 一 大 一 小  。,两 层 房子 ， 卧室 两 个 ， 一 大 一 小  。
875,up ~ 可 只 租 一 间 卧室 ， 也 可以 租 一 个 house .,顶 ~ 可 只 租 一 间 卧室 ， 也 可以 租 一 个 房子 .
876,现有 两 匹 大 master ， 一 男生 一 女生 ， 很 好 相处  。,现有 两 匹 大 硕士 研究生 ， 一 男生 一 女生 ， 很 好 相处  。
877,house 另 一 户 内 还有 大小 房间 可 供 选择  。,房子 另 一 户 内 还有 大小 房间 可 供 选择  。
878,出租 客厅 / 卧室 ， 房间 面积 大 采光 好 ， floor plan 非常 好 ， 卧室 客厅 无 连通 互 不 影响  。,出租 客厅 / 卧室 ， 房间 面积 大 采光 好 ， 户型 非常 好 ， 卧室 客厅 无 连通 互 不 影响  。
879,有 valet parking  。,有 代客 泊车
880,也 有 一 个 furnished house 在 squirrel hill 靠近 giant eagle 附近  。,也 有 一 个 全 装 房 在 松鼠山 近 巨 鹰 超市 附近  。
881,rooms  :  家居 齐全  。,房子  :  家居 齐全  。
882,有意 向 的 请 联系 我 ， email  ：  em@38,有意 向 的 请 联系 我 ， 邮箱 ：  em@38
884,centre avenue 上 有 很多 餐馆  、  商店 ， 生活 十分 便利  。,中央 大道 上 有 很多 餐馆  、  商店 ， 生活 十分 便利  。
885,房子 布局 ， 我们 是 unit a,房子 布局 ， 我们 是 A 单元
886,地址  :  n craig st，4601 bayard ， new king edward .,地址  :  克莱德街 ， 4601 贝亚德 ， 爱德华 新 王区 .
887,greenfield 好 房 短 租  。,绿地 好 房 短 租  。
889,价格 里 包括 水 ， sewage ， gas ， heating ， maintenance  。,价格 里 包括 水 ， 污水 处理 ， 气 。 暖气 ， 保养费
890,whole food ， target 也 超级 近 ！,全食 超市 ， ， 塔吉特 商店 也 超级 近 ！
891,所有 家具 用品 都 包 ， 包括 paper napkin ， paper towel ， 厨房 用具 ， 洗浴 永平 随便 用  。,所有 家具 用品 都 包 ， 包括 纸巾 ， 卷纸 厨房 用具 ， 洗浴 永平 随便 用  。
894,如 有 问题 ， 请 打 电话 或者 短信  ：  pn-9 或者 email  ：  stella .,如 有 问题 ， 请 打 电话 或者 短信  ：  pn-9 或者 发 邮件 ：  stella .
895,有意 请 email 房东 至 em@39,有意 请 发 邮件 房东 至 em@39
898,毕竟 共 用 bathroom ， 还是 同性 的 方便 点  。,毕竟 共 用 浴室 ， 还是 同性 的 方便 点  。
899,apartment 位于 squirrel hill beacon st .,公寓 位于 松鼠山贝 肯 街
900,， 属于 walnut capital  。,， 属于 沃尔纳特 资本 公司 。
901,地点  ：  可 google map ， 小区 位 于 非 主 干道 ， 安静  。,地点  ：  可 用 谷歌 地图 ， 小 区 位 于 非 主 干道 ， 安静  。
902,apt 比 house 的 好处 就是 有 任何 问题 公寓 公司 都 可以 负责 维修 ， 更 快捷 省心  。,公寓 比 房子 的 好处 就是 有 任何 问题 公寓 公司 都 可以 负责 维修 ， 更 快捷 省心  。
903,oakland 区 独立 house ， 上下 两 层 外加 地下室 ， 还 有 一 个 较 大 的 独立 后院  。,奥克兰 区 独立 房子 ， 上下 两 层 外加 地下室 ， 还 有 一 个 较 大 的 独立 后院  。
904,现有 两 匹 大 master ， 一 男生 一 女生 ， 很 好 相处  。,现有 两 匹 大 硕士 研究生 ， 一 男生 一 女生 ， 很 好 相处  。
905,步行 十 分钟 可 到达 giant eagle .,步行 十 分钟 可 到达 巨鹰 超市
907,本人 女生 ， 匹 大 mater 毕业 ， 在 匹兹堡 工作  。,本人 女生 ， 匹 大 硕士 毕业 ， 在 匹兹堡 工作  。
908,房东 是 台湾 姐姐 ， 人 非常 nice ！,房东 是 台湾 姐姐 ， 人 非常 好 ！
909,地点 最 好在 squirrel hill  (  也 可以 是 别的 地方 ）  。,地点 最 好在 松鼠山  (  也 可以 是 别的 地方 ）  。
910,联系 方式  ：  email  :  em@40,联系 方式  ：  邮箱 :  em@40
911,公寓 离 giant eagle  、  target 均 很 近 ， 购物 方便  。,公寓 离 巨 鹰 超市 ， 塔吉特 商店 均 很 近 ， 购物 方便  。
912,临近 walnut ave ， 周末 休闲 也 十分 方便  。,临近 沃尔纳特 大道 ， 周末 休闲 也 十分 方便  。
913,university center 操场 旁边  。,学校 中心 操场 旁边  。
914,是 一 个 house 里面 的 卧室  。,是 一 个 房子 里面 的 卧室  。
915,多 个 卧室 出租  ：  价格  ：  900-1250 / month  。,多 个 卧室 出租  ：  价格  ：  900-1250 / 每 月 。
916,照片 太 多 太 大 ， 这里 放 不了 ， 就 索性 不 放 了 ， please email for more photos .,照片 太 多 太 大 ， 这里 放 不了 ， 就 索性 不 放 了 ， 需要 更多 照片 ， 请 发送 邮件 、
917,房子 是 三 层 的 house ， 一 层 客厅 ， 厨房 和 餐厅  。,房子 是 三 层 的 房子 ， 一 层 客厅 ， 厨房 和 餐厅  。
918,craig st 出租 ！,克莱德街 出租 ！
920,替 匹 大 朋友 发 的 贴 ， up up ！,替 匹 大 朋友 发 的 贴 ， 顶顶 ！
921,步行 半 分钟 可 到 giant eagle 超市  、  府 河 人家 ；,步行 半 分钟 可 到 巨鹰 超市  、  府 河 人家 ；
922,走到 forbes ave5-7 分钟 .,走到 福布斯 大道 5-7 分钟 .
923,（ forbes 上 有 61a，61 b 车站  。,（ 福布斯 上 有 61a，61 b 车站  。
924,一 张 full size 的 床上 ， 被褥 床单 都 是 新 的  。,一 张 单人 的 床上 ， 被褥 床单 都 是 新 的  。
927,house 我们 住 了 一 年 ， 性价比 非常 高 ， 上学 ， 吃饭 ， 逛街 都 非常 方便  。,房子 我们 住 了 一 年 ， 性价比 非常 高 ， 上学 ， 吃饭 ， 逛街 都 非常 方便  。
928,有 一 个 后院 ， 两 个 车库 share ， 不过 街 pa 最 方便  。,有 一 个 后院 ， 共用 两 个 车库 ， 不过 沿街 停车 最 方便  。
929,原 房东 post 的 帖子  ：  viewtopic .,原 房东 发布 的 帖子
930,距离 川 霸王 ， 府 河 人家 ， giant eagle 都 很 近 ， 步行 即可  。,距离 川 霸王 ， 府 河 人家 ， 巨鹰 超市 都 很 近 ， 步行 即可  。
931,其他 utility 按 人头 平分  。,其他 服务费 按 人头 平分  。
933,周边 治安 公认 非常 好 ， 附近 的 walnut street 上 有 几 家 餐馆 和 商店 ， 有 一 家 小 超市  。,周边 治安 公认 非常 好 ， 附近 的 沃尔纳特 街上 有 几 家 餐馆 和 商店 ， 有 一 家 小 超市  。
934,步行 十 分钟 可 到达 giant eagle .,步行 十 分钟 可 到达 巨鹰 超市
935,apartment 的 名字 叫 royal plaza ， 可以 上 他们 的 网站 上看 ， 我们 住 一 层  。,公寓 的 名字 叫 皇家 广场 ， 可以 上 他们 的 网站 上看 ， 我们 住 一 层  。
936,另外 一 个 卧室 也 希望 能 半价 出售 queen size 的 床 ， 价钱 好 商量  。,另外 一 个 卧室 也 希望 能 半价 出售 标准 双人 床 ， 价钱 好 商量  。
937,对于 不 在 pittsburgh 的 ， 我 有 时间 之后 就 拍照 之后 集中 发给 你们  。,对于 不 在 匹兹堡 的 ， 我 有 时间 之后 就 拍照 之后 集中 发给 你们  。
938,是 apartment building ， 有 很 好 的 管理 公司  。,是 公寓楼 ， 有 很 好 的 管理 公司  。
939,路口 有 carnegie 图书馆 ， 学习 方便  。,路口 有 卡内基 图书馆 ， 学习 方便  。
940,走到 murry 上 还 有 更 多 选择  。,走到 梅瑞 大道 上 还 有 更 多 选择  。
941,去 rite aid 和 giant eagle 走路 几 分钟  。,去来 德爱 和 巨 鹰 超市 走路 几 分钟  。
942,房子 有 三 个 洗手间 ， 二 楼 三 人 share 一 个 大 洗手间 ， 有 猫 脚 浴缸  。,房子 有 三 个 洗手间 ， 二 楼 三 人 共用 一 个 大 洗手间 ， 有 猫 脚 浴缸  。
945,好 房 出租 （ house for rent .,好 房 出租
947,有 shuttle 和 escort  。,有 班车 和 护送 车
948,$ 1100一月 所有 utilities 全 包 ， 价格 可 商议  。,$ 1100一月 所有 服务费 全 包 ， 价格 可 商议  。
949,走路 七 分钟 就 是 giant eagle ， 购物 买 东西 非常 方便  。,走路 七 分钟 就 是 巨鹰 超市 ， 购物 买 东西 非常 方便  。
950,- 地下室 有 洗衣机 ， house 里 有 厨房 ， 洗手间 .,- 地下室 有 洗衣机 ， 房子 里 有 厨房 ， 洗手间 .
951,人 当然 都 很 nice 啦,人 当然 都 很 好啦
952,apartment 位于 squirrel hill beacon st .,公寓 位于 松鼠山贝 肯 街
955,我 是 女生 ， 可见 他们 有 多 nice !,我 是 女生 ， 可见 他们 有 多好 !
956,治安 很 好 ， 不用 担心 安全 问题 ， 邻居 都 很 nice  。,治安 很 好 ， 不用 担心 安全 问题 ， 邻居 都 很 善良 。
957,去 giant eagle 也 很 近 ；,去 巨 鹰 超市 也 很 近 ；
958,租房 联系 方式  ：  email  :  em@41,租房 联系 方式  ：  邮箱 :  em@41
959,这个 apt 是 pitts university 负责 管理 的 ， 附近 也 基本 没有 安全 问题  。,这个 公寓 是 匹兹堡 大学 负责 管理 的 ， 附近 也 基本 没有 安全 问题  。
960,住宿  ：  整个 house 三 层  。,住宿  ：  整个 房子 三 层  。
961,治安  ：  squirrel hill 的 治安 一直 非常 好 ， 我们 一 年 下来 经常 半夜 回家 也 没有 遇到 什么 特别 的 事情  。,治安  ： 松鼠山 的 治安 一直 非常 好 ， 我们 一 年 下来 经常 半夜 回家 也 没有 遇到 什么 特别 的 事情  。
962,我 也 收到 一些 骗子 的 email  。,我 也 收到 一些 骗子 的 邮件 。
963,交通 便利 ， shuttle ， escort ， 公交 都 有 经过 ；,交通 便利 ， 班车 ， 护送 车 ， 公交 都 有 经过 ；
964,neighborhood 环境 很 好 ， 房子 非常 安静  。,附近 街区 环境 很 好 ， 房子 非常 安静  。
965,床 是 queen size  。,床 是 标准 双人床 。
967,:  我 没 研究 出来 咋 在 这里 付 图片 ， 想 看 房间 照片 的 欢迎 email 或者 短信 我 ！,:  我 没 研究 出来 咋 在 这里 付 图片 ， 想 看 房间 照片 的 欢迎 发 邮件 或者 短信 我 ！
968,不 一定 两 个 bedroom  。,不 一定 两 个 卧室 。
969,首先 房租 超级 低 ， 以 这个 房间 面积 和 周围 环境 来说 应该 找 不 到 性价比 更 高 的 了 ， 但是 由于 是 客厅 我 怕 大家 会 直接 pass ， 自己 住 过 就 会 懂 ， 没有 那么 不 方便  。,首先 房租 超级 低 ， 以 这个 房间 面积 和 周围 环境 来说 应该 找 不 到 性价比 更 高 的 了 ， 但是 由于 是 客厅 我 怕 大家 会 直接 跳过 ， 自己 住 过 就 会 懂 ， 没有 那么 不 方便  。
972,处 在 shady side 和 waterfront 中间 ， 去 哪 都 方便  。,处在 沙 地区 和 滨水区 中间 ， 去 哪 都 方便  。
975,周围 除了 giant eagle 还 有 各 路 餐馆 和 starbucks  。,周围 除了 巨鹰 超市 还 有 各 路 餐馆 和 星巴克  。
977,房间 内 有 一 个 closet 可以 放 衣服  。,房间 内 有 一 个 衣柜 可以 放 衣服  。
978,另外 有 一 张 single bed ， 一 个 书桌 ， 还 有 一 个 两 层 小 柜子 可以 供 使用  。,另外 有 一 张 单人床 ， 一 个 书桌 ， 还 有 一 个 两 层 小 柜子 可以 供 使用  。
979,bonus  :  本人 有 车 ， 周末 可以 一起 采购  。,福利  :  本人 有 车 ， 周末 可以 一起 采购  。
980,有 basement ， 独立 laundry ， 门口 可以 免费 停车  。,有 地下室 ， 独立 洗衣房 ， 门口 可以 免费 停车  。
981,治安 很 好 ， 不用 担心 安全 问题 ， 邻居 都 很 nice  。,治安 很 好 ， 不用 担心 安全 问题 ， 邻居 都 很 好 。
982,位置  ：  房子 在 squirrel hill northumberland st .,位置 ： 房子 在 松鼠山诺桑布兰街
983,这个 房子 ， 是 新 签 下来 的 lease ， 所以 一切 都 是 全新 的  。,这个 房子 ， 是 新 签 下来 的 租约 ， 所以 一切 都 是 全新 的  。
984,房东 很 nice ， 房子 的 设施 都 会 很 及时 的 维修  。,房东 很 好 ， 房子 的 设施 都 会 很 及时 的 维修  。
985,不 存在 某些 house 暖气 费 很 贵 ， 却 还是 不 暖 的 问题  。,不 存在 某些 房子 暖气 费 很 贵 ， 却 还是 不 暖 的 问题  。
986,招租 的 房间 是 公寓 两 个 房间 中 最 大 的 那个 ， 家具 齐全 ， 床 是 full size 的  。,招租 的 房间 是 公寓 两 个 房间 中 最 大 的 那个 ， 家具 齐全 ， 床 是 单人 的  。
987,附近 有 giant eagle 和 target 两 个 大 超市 ， 走 几 步 也 可以 到 walnut 街 和 whole food 超市  。,附近 有 巨鹰 和 塔吉特 两 个 大 超市 ， 走 几 步 也 可以 到 沃尔纳特 全食 超市  。
988,rooms  :  家居 齐全  。,房间 :  家居 齐全  。
989,开车 五 分钟 到 giant eagle 或 whole foods .,开车 五 分钟 到 巨鹰 超市 和 全食 超市
991,房间 照片 多 图 见 google doc  :,房间 照片 多 图 见 谷歌 文档
992,房子  ：  walnut capital,房子 ： 沃尔纳特 资本 公司
994,仍然 available  。,仍然 可 租
995,附近 有 giant eagle ， dollar general ， 生活 方便  。,附近 有 巨鹰 超市 和 达乐 超市 生活 方便  。
996,离 walnut st 很 近 ， 可以 直接 走到 附近 的 超市  。,离 沃尔纳特 街 很 近 ， 可以 直接 走到 附近 的 超市  。
997,靠近 centre ave ， 也 很 安全 ， cvs ， giant eagle 都 在 一 条 路上 ， 当然 也 可以 做 71a / c 到达  。,靠近 中央 大道 ， 也 很 安全 ， cvs ， 巨 鹰 超市 都 在 一 条 路上 ， 当然 也 可以 做 71a / c 到达  。
998,nice ， 爱 干净 ， 好 相处 !,人好 ， 爱 干净 ， 好 相处 !
999,阳台 景观 非常 好 ， 是 周围 最 高 的 房子 ， 可以 看到 cathedral of learning  。,阳台 景观 非常 好 ， 是 周围 最 高 的 房子 ， 可以 看到 求知堂  。
