NewSentenceID,CodeSwitchedSentence,TranslatedSentence,UntranslatedWord,IndicesOfCodeSwitchedWord,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuation,IndicesOfPunctuationInTranslation
1091,公寓 信息  ：  三 个 卧室 每个 卧室 都 非常 宽敞 ， 还有 一 个 宽敞 的 dining room ， 也 被 改为 了 卧室  。,公寓 信息  ：  三 个 卧室 每个 卧室 都 非常 宽敞 ， 还有 一 个 宽敞 的 厨房 ， 也 被 改为 了 卧室  。,[],[17_18_19],[17_18],[2_11_19_25],[2_11_18_24]
1092,html 欢迎 联系 看 房  。,短讯 欢迎 联系 看 房  。,[],[0],[0],[5],[5]
1093,如果 你 是 女生 ， 并且 爱 干净 ， easy going ， 就 和 我 联系 吧  。,如果 你 是 女生 ， 并且 爱 干净 ， 好 相处 ， 就 和 我 联系 吧  。,[],[9_10_11],[9_10_11],[4_8_11_17],[4_8_11_17]
1095,一 个 bedroom 在 三 楼 （ 不 是 阁楼 那 种 ， 是 个 大 br ）  。,一 个 卧室 在 三 楼 （ 不 是 阁楼 那 种 ， 是 个 大 卧室 ）  。,[],[2_16_17_18],[2_16_17_18],[6_12_17_18],[6_12_17_18]
1096,虽然 是 studio ， 但是 房间 有 隔断 ， 吃饭 和 睡觉 的 地方 其实 分 的 很 开  。,虽然 是 公寓式 ， 但是 房间 有 隔断 ， 吃饭 和 睡觉 的 地方 其实 分 的 很 开  。,[],[2_3],[2_3],[3_8_19],[3_8_19]
1097,邻居 很 友善 ， real estate 也 很 负责  。,邻居 很 友善 ， 中介 也 很 负责  。,[],[4_5],[4],[3_9],[3_8]
1098,包 水 和 gas ， 不 包 电 和 网络  。,包 水 和 燃气 ， 不 包 电 和 网络  。,[],[3_4],[3_4],[4_10],[4_10]
1100,meyers management 是 匹兹堡 很 有名 的 房租 租赁 公司 ， 修理 东西 很 快 ， 态度 很 好  。,迈耶 管理 是 匹兹堡 很 有名 的 房租 租赁 公司 ， 修理 东西 很 快 ， 态度 很 好  。,[],[0_1],[0_1],[10_15_19],[10_15_19]
1101,可 长 租 可 短 租 ， 不 用 为 lease 烦恼  。,可 长 租 可 短 租 ， 不 用 为 租约 烦恼  。,[],[10],[10],[6_12],[6_12]
1102,位 于 north neville 和 bayard 路口 附近 ， 有 遮挡 客厅  。,位 于 内内维尔 和 巴亚德 路口 附近 ， 有 遮挡 客厅  。,[],[2_3_5],[2_4],[8_12],[7_11]
1103,位置  ：  beacon st and murray ave ， 上学 下 馆子 买 东西 都 很 方便  。,位置  ： 贝肯街 和 穆勒街 ， 上学 下 馆子 买 东西 都 很 方便  。,[],[2_3_4_5_6_7],[2_3_4_5],[1_7_16],[1_5_14]
1104,两 间 卧室 宽敞 明亮 ， 各 有 一 个 walk in closet ， 客厅 很 大 ， 还 有 两 个 walk in closet .,两 间 卧室 宽敞 明亮 ， 各 有 一 个 立式 衣橱 ， 客厅 很 大 ， 还 有 两 个 立式 衣橱 .,[],[10_11_12_13_22_23_24_25],[10_11_12_21_22_23],[5_13_17_25],[5_12_16_23]
1105,我 的 是 cit 通用 的 s 码 硕士 服 ， 强烈 建议 cit 明年 毕业 的 同学 买  。,我 的 是 大学 名称 通用 的 小 号码 硕士 服 ， 强烈 建议 大学 名 明年 毕业 的 同学 买  。,[],[3_6_13],[3_4_7_8_14_15],[10_19],[11_21]
1106,平时 生活 也 很 便利 ， 离 giant eagle ， 超市 ， 中国 餐厅 都 很 近 ， 直接 步行 即 可 到达  。,平时 生活 也 很 便利 ， 离 捷安特 鹰 ， 超市 ， 中国 餐厅 都 很 近 ， 直接 步行 即 可 到达  。,[],[7_8_9],[7_8_9],[5_9_11_17_23],[5_9_11_17_23]
1107,入住 期间 有 任何 关于 房子 的 问题 ， 可以 直接 联系 walnut capital ， 即 可 解决 ， 响应 速度 很 快  。,入住 期间 有 任何 关于 房子 的 问题 ， 可以 直接 联系 坚果 资本 ， 即 可 解决 ， 响应 速度 很 快  。,[],[12_13_14],[12_13_14],[8_14_18_23],[8_14_18_23]
1109,s&t = m&z=16 apt 在 三 楼 ， 两 室 一 厅  。,公寓 在 三 楼 ， 两 室 一 厅  。,[],[0_1_2_3],[0],[1_7_12],[4_9]
1110,上面 的 giant eagle  。,上面 的 捷安特 鹰  。,[],[2_3_4],[2_3_4],[4],[4]
1111,联系 方式  :  电话  :  pn-18 email  :  em@65,联系 方式  :  电话  :  pn-18 邮件  :  em@65,[],[6_7_8],[6_7_8],[2_4_5_7_8],[2_4_5_7_8]
1112,住户 一律 免费 停车 （ 露天 ） ， 只 需 找 经理 领 parking permit 即 可  。,住户 一律 免费 停车 （ 露天 ） ， 只 需 找 经理 领 停车 证 即 可  。,[],[13_14],[14],[4_6_7_17],[4_6_7_17]
1113,因 朋友 从 国内 过来 ， 想 寻 租 一 间 bedroom ， 仅 一 周 ， 01/02/2014~01/09/2014  。,因 朋友 从 国内 过来 ， 想 寻 租 一 间 房间 ， 仅 一 周 ， 01/02/2014~01/09/2014  。,[],[11_12],[11_12],[5_12_16_18],[5_12_16_17_18]
1114,走到 murray 上 即 可 享受 各 种 中餐 美食  。,走到 穆勒 上 即 可 享受 各 种 中餐 美食  。,[],[1],[1],[10],[10]
1115,giant eagle 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。,捷安特 鹰 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。,[],[0_1],[0_1],[10_14],[8_10_14]
1116,包 水 和 gas ， 不 包 电 和 网络  。,包 水 和 燃气 ， 不 包 电 和 网络  。,[],[3_4],[3_4],[4_10],[4_10]
1117,lease 还 剩 一 个 月 .,租约 还 剩 一 个 月 .,[],[0],[0],[6],[6]
1118,联系 方式  :  电话  :  pn-18 email  :  em@65,联系 方式  :  电话  :  pn-18 邮件  :  em@65,[],[6_7_8],[6_7_8],[2_4_5_7_8],[2_4_5_7_8]
1119,联系 方式  :  电话  :  pn-18 email  :  em@65,联系 方式  :  电话  :  pn-18 邮件  :  em@65,[],[6_7_8],[6_7_8],[2_4_5_7_8],[2_4_5_7_8]
1120,就 在 craig 和 centre 交界 的 地方  。,就 在 克莱格 和 中央 街 交界 的 地方  。,[],[2_4],[2_4_5],[8],[9]
1121,黄 同学 email  :  em@66,黄 同学 邮件  :  em@66,[],[2_3_4],[2_3_4],[3_4],[3_4]
1122,位 于 north neville 和 bayard 路口 附近 ， 有 遮挡 客厅  。,位 于 北 内维尔 和 巴亚德 路口 附近 ， 有 遮挡 客厅  。,[],[2_3_5],[2_3_5],[8_12],[8_12]
1123,联系 方式  :  电话  :  pn-18 email  :  em@65,联系 方式  :  电话  :  pn-18 邮件  :  em@65,[],[6_7_8],[6_7_8],[2_4_5_7_8],[2_4_5_7_8]
1124,帮 朋友 post 租房 信息  。,帮 朋友 张贴 租房 信息  。,[],[2],[2],[5],[5]
1125,卫生间 是 mozart 公司 刚 粉刷 过 的 ， 很 新  。,卫生间 是 莫扎特 公司 刚 粉刷 过 的 ， 很 新  。,[],[2],[2],[8_11],[8_11]
1126,我 室 友人 很 好 ， 很 随和 大方 ， 不 斤斤计较 ， 特别 爱 干净 ， 从不 在家 吵闹 或者 开 party 之 类 的 .,我 室 友人 很 好 ， 很 随和 大方 ， 不 斤斤计较 ， 特别 爱 干净 ， 从不 在家 吵闹 或者 开 聚会 之 类 的 .,[],[22],[22],[5_9_12_16_26],[5_9_12_16_26]
1127,价格 要 一 个 人 可以 承受 的 ， 因为 不 是 和 别人 share  。,价格 要 一 个 人 可以 承受 的 ， 因为 不 是 和 别人 share  。,[share],[14_15],[14_15],[8_15],[8_15]
1128,giant eagle 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。,共享 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。,[],[0_1],[0],[10_14],[7_9_13]
1129,联系 方式  :  电话  :  pn-18 email  :  em@65,联系 方式  :  电话  :  pn-18 邮件  :  em@65,[],[6_7_8],[6_7_8],[2_4_5_7_8],[2_4_5_7_8]
1130,apartment 为 一 年 半 前 新 建筑 ， 各 项 设施 十分 齐备 ， 居住 条件 佳  。,公寓 为 一 年 半 前 新 建筑 ， 各 项 设施 十分 齐备 ， 居住 条件 佳  。,[],[0],[0],[8_14_18],[8_14_18]
1131,market district 这个 giant eagle 对面 ， 购物 天堂  。,购物区 这个 捷安特 鹰 对面 ， 购物 天堂  。,[],[0_1_3_4],[0_2_3],[6_9],[5_8]
1132,$400 / 月 ， 家具 全 包 （ 床  、  衣柜  、  书桌 等等 ） ， 所有 utility 全 包 ， 网络 是 光纤 所以 非常 快  。,$400 / 月 ， 家具 全 包 （ 床  、  衣柜  、  书桌 等等 ） ， 所有 使用费 全 包 ， 网络 是 光纤 所以 非常 快  。,[],[0_1_17],[0_1_17],[1_3_7_9_11_14_15_20_27],[0_1_3_7_9_11_14_15_20_27]
1133,楼 主 住 master room ， 有 独立 卫生间 ， 所以 房客 只 需 跟 小 房间 房客 share 卫生间  。,楼 主 住 主卧 ， 有 独立 卫生间 ， 所以 房客 只 需 跟 小 房间 房客 共享 卫生间  。,[],[3_4_5_18],[3_4_17],[5_9_20],[4_8_19]
1134,客厅 还 有 一 个 小 的 balcony  。,客厅 还 有 一 个 小 的 阳台  。,[],[7_8],[7_8],[8],[8]
1135,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65,[],[5_6_7],[5_6_7],[2_4_6_7],[2_4_6_7]
1136,有时 dining room 碰到 了 ， 用 英文 聊 东 聊 西 的 ， 很 锻炼 口语  。,有时 厨房 碰到 了 ， 用 英文 聊 东 聊 西 的 ， 很 锻炼 口语  。,[],[1_2],[1],[5_13_17],[4_12_16]
1137,一 个 大 closet ， 足够 放 衣服  。,一 个 大 衣橱 ， 足够 放 衣服  。,[],[3_4],[3_4],[4_8],[4_8]
1138,share 厨房  、  浴室  。,共享 厨房  、  浴室  。,[],[0],[0],[2_4],[2_4]
1139,当然 你 想 签 lease 也 可以 ， 具体 可以 和 房东 商定  。,当然 你 想 签 租约 也 可以 ， 具体 可以 和 房东 商定  。,[],[4],[4],[7_13],[7_13]
1140,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65,[],[5_6_7],[5_6_7],[2_4_6_7],[2_4_6_7]
1141,giant eagle 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。,捷安特 鹰 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。,[],[0_1],[0_1],[10_14],[8_10_14]
1142,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65,[],[5_6_7],[5_6_7],[2_4_6_7],[2_4_6_7]
1143,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65,[],[5_6_7],[5_6_7],[2_4_6_7],[2_4_6_7]
1144,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65,[],[5_6_7],[5_6_7],[2_4_6_7],[2_4_6_7]
1145,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65,[],[5_6_7],[5_6_7],[2_4_6_7],[2_4_6_7]
1146,lease 到 七月 底 结束  。,租约 到 七月 底 结束  。,[],[0],[0],[5],[5]
1147,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65,[],[5_6_7],[5_6_7],[2_4_6_7],[2_4_6_7]
1148,或者 在 马路 对面 等 shuttle ， 很 方便  。,或者 在 马路 对面 等 公交 ， 很 方便  。,[],[5_6],[5_6],[6_9],[6_9]
1149,html 地址 应该 是 上面 那个 ，,短讯 地址 应该 是 上面 那个 ，,[],[0],[0],[6],[6]
1150,地点 在 douglas and murray ， 地点 非常 好  。,地点 在 道格拉斯 和 穆勒 ， 地点 非常 好  。,[],[2_3_4_5],[2_3_4_5],[5_9],[5_9]
1151,去 waterfront 特别 方便  。,去 前 水 特别 方便  。,[],[1],[1_2],[4],[5]
1152,bayard&craig 一 室 两 厅 中 的 一 厅 出租 ， 10/01/2013 起 available ， 女生 优先  。,bayard&craig 一 室 两 厅 中 的 一 厅 出租 ， 10/01/2013 起 空闲 ， 女生 优先  。,[],[0_13_14],[0_13_14],[10_14_17],[0_10_11_14_17]
1153,两 层 的 house ， 现在 出租 三 间 卧室 其中 一 件 卧室 ， 价钱 400 $ 每 月 ， 不 含 utilities .,两 层 的 房子 ， 现在 出租 三 间 卧室 其中 一 件 卧室 ， 价钱 400$ 每 月 ， 不 含 使用费 .,[],[3_4_23_24],[3_4_22_23],[4_14_17_20_24],[4_14_16_19_23]
1154,[/url ] 现 有 离 学校 最近 最 热门 的 apartment 出租 ！,[/url ] 现 有 离 学校 最近 最 热门 的 公寓 出租 ！,[],[0_1_10],[0_1_10],[1_12],[0_1_12]
1155,living room 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。,客厅 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。,[],[0_1],[0],[5_14_18_25],[4_13_17_24]
1156,living room 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。,客厅 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。,[],[0_1],[0],[5_14_18_25],[4_13_17_24]
1157,living room 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。,客厅 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。,[],[0_1],[0],[5_14_18_25],[4_13_17_24]
1158,联系 方式 ， email  ：  leo .,联系 方式 ， 邮件  ：  leo .,[leo],[3_4_5_6],[3_4_5_6],[2_4_6],[2_4_6]
1159,去 waterfront 特别 方便  。,去 前 水 特别 方便  。,[],[1],[1_2],[4],[5]
1161,房子 介绍  ：  一 楼 两 室 一 厅 的 apt .,房子 介绍  ：  一 楼 两 室 一 厅 的 公寓 .,[],[10_11],[10_11],[2_11],[2_11]
1162,如果 半 年 一 付 房租 可 享受 5  %  off 的 优惠  。,如果 半 年 一 付 房租 可 享受 折扣 的 优惠  。,[],[10],[8],[9_13],[11]
1163,cohen ， 邮箱 em@67,科恩 ， 邮箱 em@67,[],[0_1],[0_1],[1_3],[1_3]
1164,传统 美国 家庭 house  。,传统 美国 家庭 房子  。,[],[3_4],[3_4],[4],[4]
1165,我 是 通过 美国 朋友 找到 这个 house 的 ， 性价比 很 好 ， 人 也 不多 ， 如果 你 喜欢 这样 传统 干净 的 美国 house ， 可以 联系 我  。,我 是 通过 美国 朋友 找到 这个 房子 的 ， 性价比 很 好 ， 人 也 不多 ， 如果 你 喜欢 这样 传统 干净 的 美国 房子 ， 可以 联系 我  。,[],[7_26_27],[7_26_27],[9_13_17_27_31],[9_13_17_27_31]
1166,已 删除 补 一点 图 good apt .,已 删除 补 一 点 图 好 .,[],[5_6_7],[3_4_6_7],[7],[7]
1167,联系 方式  ：  email  :  wll .,联系 方式  ：  邮件  :  wll .,[],[3_4_5_6],[3_4_5_6],[2_4_6],[2_4_6]
1168,环境 舒适  ：  squirrel hill 是 pittsburgh 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静  。,环境 舒适  ：  松鼠山 是 匹兹堡 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静  。,[],[3_4_6],[3_5],[2_13_17_21],[2_12_16_20]
1169,出租 一 间 小 卧室 ， 是 一 个 house 的 一 层 ， 三 室 两 厅 一 厨房 一 卫生间 一 地下室  。,出租 一 间 小 卧室 ， 是 一 个 房子 的 一 层 ， 三 室 两 厅 一 厨房 一 卫生间 一 地下室  。,[],[9],[9],[5_13_24],[5_13_24]
1170,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 colfax 小学  。,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 科菲 克斯 小学  。,[],[11],[11_12],[5_13],[5_14]
1171,房子 抢手 ， 性价比 极高 ， 感兴趣 的 请 尽快 联系 jenny ， em@68,房子 抢手 ， 性价比 极高 ， 感兴趣 的 请 尽快 联系 詹妮 ， em@68,[],[11_12_13],[11_12_13],[2_5_12_13],[2_5_12_13]
1172,house 一 楼 ， 独立 的 一 室 一 厅 一 厨 一 卫 格局  。,房子 一 楼 ， 独立 的 一 室 一 厅 一 厨 一 卫 格局  。,[],[0],[0],[3_15],[3_15]
1173,去 waterfront 特别 方便  。,去 前 水 特别 方便  。,[],[1],[1_2],[4],[5]
1174,a 有 window ac  。,一 个 有 窗户 空调 。,[],[0_2_3_4],[0_1_3_4_5],[4],[5]
1175,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 colfax 小学  。,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 科菲 克斯 小学  。,[],[11],[11_12],[5_13],[5_14]
1176,house 里面 地下室 washer dryer 免费 使用  。,房子 里面 地下室 洗碗机 烘干机 免费 使用  。,[],[0_3_4],[0_3_4],[7],[7]
1177,house 里面 有 四 个 独立 卧室  。,房子 里面 有 四 个 独立 卧室  。,[],[0],[0],[7],[7]
1178,utilities 跟 其他 同 住 的 均 分 即 可  。,使用费 跟 其他 同 住 的 均 分 即 可  。,[],[0],[0],[10],[10]
1179,房子 位 于 walnut street ， 出租 其中 一 间 卧室  。,房子 位于 坚果 街 ， 出租 其中 一 间 卧室  。,[],[3_4_5],[1_2_3_4],[5_11],[4_10]
1180,house 的 一 个 bedroom 出租 ， 带 独立 的 full bathroom  。,房子 的 一 个 卧室 出租 ， 带 独立 的 卫浴  。,[],[0_4_10_11_12],[0_4_10_11],[6_12],[6_11]
1181,有 queen size 的 床 和 书桌  。,有 较 大号 床垫 的 床 和 书桌  。,[],[1_2],[1_2_3],[7],[8]
1182,联系 方式 email  :  em@69,联系 方式 邮件  :  em@69,[],[2_3_4],[2_3_4],[3_4],[3_4]
1183,很 好 的 linden 小 校 .,很 好 的 林登 小 校 .,[],[3],[3],[6],[6]
1184,去 waterfront 特别 方便  。,去 前 水 特别 方便  。,[],[1],[1_2],[4],[5]
1185,一 single family house 出租  。,一 单卧 出租  。,[],[1_2_3],[1],[5],[3]
1186,留下 电话  、  email ， 以及 你 能 看 房 的 时间  。,留下 电话  、  邮件 ， 以及 你 能 看 房 的 时间  。,[],[3_4],[3_4],[2_4_12],[2_4_12]
1187,位置  ：  house 的 位置 如下 地图 ， 红色 为 house 的 位置  。,位置  ：  房子 的 位置 如下 地图 ， 红色 为 房子 的 位置  。,[],[2_10],[2_10],[1_7_13],[1_7_13]
1188,squirrel hill hobart&wightman 公寓 的 超大 客厅 招租  。,松鼠山 公寓 的 超大 客厅 招租  。,[],[0_1_2],[0],[8],[6]
1189,meyers management 的 房子 ， 很 省心 ！,迈耶 管理 的 房子 ， 很 省心 ！,[],[0_1],[0_1],[4_7],[4_7]
1190,地下室 有 免费 的 washer dryer 可 使用  。,地下室 有 免费 的 洗碗机 烘干机 可 使用  。,[],[4_5],[4_5],[8],[8]
1191,整 栋 house 共 有 四 个 卧室  。,整 栋 房子 共 有 四 个 卧室  。,[],[2],[2],[8],[8]
1192,另外 冬天 的 平均 每 人 的 utility 大概 要 多少 钱 ?,另外 冬天 的 平均 每 人 的 使用费 大概 要 多少 钱 ?,[],[7],[7],[12],[12]
1193,请 注意 是 wilkins house 那个 set .,请 注意 是 维尔沁 房子 那个 套间 .,[],[3_4_6_7],[3_4_6_7],[7],[7]
1194,朋友 女 ， 现在 匹兹堡 downtown 实习 ， 一直 实习 到 年底 .,朋友 女 ， 现在 匹兹堡 市 中心 实习 ， 一直 实习 到 年底 .,[],[5],[5_6],[2_7_12],[2_8_13]
1195,已 租 up up up up 请问 您 长 租 吗 ？,已 租 顶 请 问 您 长 租 吗 ？,[],[2_3_4_5],[2_3_4],[11],[9]
1196,联系 方式 如下  ：  email  :  wll .,联系 方式 如下  ：  邮件  :  wll .,[],[4_5_6_7],[4_5_6_7],[3_5_7],[3_5_7]
1197,顶 一下 ， 房子 还 available 哈 ！,顶 一下 ， 房子 还 空余 的 哈 ！,[],[5],[5_6],[2_7],[2_8]
1198,去 waterfront 特别 方便  。,去 前 水 特别 方便  。,[],[1],[1_2],[4],[5]
1199,很 好 的 linden 小 校 .,很 好 的 林登 小 校 .,[],[3],[3],[6],[6]
1200,很 好 的 linden 小 校 .,很 好 的 林登 小 校 .,[],[3],[3],[6],[6]
1201,房型 结构  ：  house 一共 三 层 ， 共 四 间 卧室 ， 一 层 是 客厅 和 厨房 ， 二  、  三 两 层 各 两 间 卧室 和 卫生间  。,房型 结构  ：  房子 一共 三 层 ， 共 四 间 卧室 ， 一 层 是 客厅 和 厨房 ， 二  、  三 两 层 各 两 间 卧室 和 卫生间  。,[],[3],[3],[2_7_12_19_21_31],[2_7_12_19_21_31]
1202,basement 有 free landry and dryer .,地下室 有 免费 洗衣 烘干 .,[],[0_2_3_4_5_6],[0_2_3_4_5],[6],[5]
1203,因为 在 craig st .,因为 在 克莱格 街 .,[],[2_3_4],[2_3_4],[4],[4]
1204,房租 是 410/month 包 水 和 暖气 （ 冬天 省 了 一 大 笔 money ） 只 需要 share 电 和 网路  。,房租 是 410/month 包 水 和 暖气 （ 冬天 省 了 一 大 笔 钱 ） 只 需要 共享 电 和 网路  。,[],[14_15_18],[14_15_18],[7_15_22],[2_7_15_22]
1205,college garden 属于 学校 房产 ， 周围 治安 良好 ， 非常 安全  。,大学 花园 属于 学校 房产 ， 周围 治安 良好 ， 非常 安全  。,[],[0_1],[0_1],[5_9_12],[5_9_12]
1206,safety  :  基本 邻居 全 是 学生  。,安全  :  基本 邻居 全 是 学生  。,[],[0_1],[0_1],[1_7],[1_7]
1208,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 colfax 小学  。,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 科菲 克斯 小学  。,[],[11],[11_12],[5_13],[5_14]
1209,环境 舒适  ：  squirrel hill 是 pittsburgh 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静  。,环境 舒适  ： 松鼠山 是 匹兹堡 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静  。,[],[3_4_6],[3_5],[2_13_17_21],[2_12_16_20]
